1023016342,KETNER INVESTMENT CORP,54 FAIR ST,,NORWAY,ME,042685628,2077438121,Pharmacy,,,,,,,,,,,,,,
1730187923,NORTHERN NEW ENGLAND PRIMARY CARE,29 BOWDOIN ST,,MANCHESTER,ME,043513554,2076224500,Neuromusculoskeletal Medicine & OMM,,,,,,,,,,,,,,
1255339446,LAKE REGION FAMILY FOOT & ANKLE CENTER,211 TANDBERG TRL,,WINDHAM,ME,040625100,2078931989,Foot & Ankle Surgery,,,,,,,,,,,,,,
1720087075,CHARLOTTE WHITE CENTER,PO BOX 380,,DOVER FOXCROFT,ME,044260380,2075642464,Community/Behavioral Health,,,,,,,,,,,,,,
1366441263,TOWN OF STANDISH,PO BOX 1810,,WINDHAM,ME,04062,2078920020,Land Transport,,,,,,,,,,,,,,
1659370526,BOSTON OCULAR PROSTHETICS INC,404 MOOSEHEAD TRL,,JACKSON,ME,049213314,2077223462,Ocularist,Anaplastologist,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,
1205836749,MAINE CARDIOLOGY ASSOCIATES,119 GANNETT DR,,SOUTH PORTLAND,ME,041066942,2077742642,Cardiovascular Disease,Nuclear Radiology,,,,,,,,,,,,,
1306846753,NORDX,301A US ROUTE 1,,SCARBOROUGH,ME,040749701,2073967800,Clinical Medical Laboratory,,,,,,,,,,,,,,
1750381018,CEDARS NURSING CARE CENTER INC,PO BOX 466,,PORTLAND,ME,041120466,2077725456,Skilled Nursing Facility,,,,,,,,,,,,,,
1154321545,ST. JOSEPH HOSPITAL,PO BOX 7291,C/O PAMELA BEAULE,LEWISTON,ME,042437291,2077778553,General Acute Care Hospital,,,,,,,,,,,,,,
1972503365,ALTERNATIVE HEALTH SERVICES OF ST. JOSEPH INC.,360 BROADWAY,,BANGOR,ME,044013979,2072621000,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
1629078712,MERCY HOSPITAL,144 STATE ST,,PORTLAND,ME,041013776,2078793000,General Acute Care Hospital,,,,,,,,,,,,,,
1144220179,SMMC VISITING NURSES,P.O. BOX 739,,KENNEBUNK,ME,04043,2079851000,Home Health,Nursing Care,,,,,,,,,,,,,
1093716086,PENOBSCOT VALLEY HOSPITAL,7 TRANSALPINE RD,PO BOX 368,LINCOLN,ME,044574222,2077943321,Critical Access,,,,,,,,,,,,,,
1982605622,BRIDGTON HEALTH CARE CENTER INC,197 SUMMER ST,,AUBURN,ME,042105125,2077860111,Skilled Nursing Facility,,,,,,,,,,,,,,
1326049818,DIAL MEDICAL DIRECT INC,27 OCEAN ST,SUITE 1,SOUTH PORTLAND,ME,041062854,2077412020,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1265433486,CARE & COMFORT,180 MAIN ST,,WATERVILLE,ME,049016666,2078725300,Mental Health,,,,,,,,,,,,,,
1154322287,STEPHEN L LAURITSEN OD PA,204 US ROUTE 1,CARRIAGE HOUSE SQUARE,FALMOUTH,ME,041051342,2077817277,Optometrist,,,,,,,,,,,,,,
1528060332,JC MOBILITY SOLUTIONS LLC,51B MAIN ST,,RAYMOND,ME,040716520,2076552000,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1952303422,ST JOHN VALLEY PHARMACY LLC,PO BOX 189,,FORT KENT,ME,04743,2078342880,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1760474613,PASSAMAQUODDY TRIBAL COUNCIL,PO BOX 351,,PERRY,ME,046670351,2078530644,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1962495051,TOWN OF SCARBOROUGH,PO BOX 360,,SCARBOROUGH,ME,040700360,2077304003,Ambulance,,,,,,,,,,,,,,
1538152186,OPEN DOOR RECOVERY CENTER,PO BOX 958,,ELLSWORTH,ME,046050958,2076673210,Public Health or Welfare,,,,,,,,,,,,,,
1386638526,A TOUCH OF HEALTH INC,286 MAIN ST,,WINTHROP,ME,043641527,2073778910,Physical Therapist,Massage Therapist,,,,,,,,,,,,,
1962496877,PENOBSCOT BAY MEDICAL CENTER,6 WHITE ST,,ROCKLAND,ME,048412953,2075946800,Skilled Nursing Facility,,,,,,,,,,,,,,
1225022163,ROUSSEAU ENTERPRISES LLC,540 COLLEGE ST,,LEWISTON,ME,042405228,2077832039,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1407841083,INDEPENDENT ORDER OF ODD FELLOWS,85 CARON LN,,AUBURN,ME,042104288,2077864616,Skilled Nursing Facility,,,,,,,,,,,,,,
1487640520,DEXTER MANOR ASSOCIATES,64 PARK ST,,DEXTER,ME,049301470,2079245516,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1033105846,VILLAGE SQUARE HOUSING CORPORATION,123 SCHOOL ST,,GORHAM,ME,040381084,2078395101,Assisted Living Facility,,,,,,,,,,,,,,
1902892771,LEDGEVIEW NURSING HOME INC,141 BETHEL RD,,WEST PARIS,ME,042895227,2076742250,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,Respite Care,,,,,,,,,,,
1134115876,RUMFORD COMMUNITY HOME CORP.,PO BOX 430,11 JOHN F. KENNEDY LANE,RUMFORD,ME,042760430,2073647863,Assisted Living Facility,Alzheimer Center (Dementia Center),Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,
1902893555,SEASIDE HEALTHCARE LLC,850 BAXTER BLVD,,PORTLAND,ME,041034901,2077747878,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1447247846,COMMUNITY PHARMACIES LP,PO BOX 528,,AUGUSTA,ME,043320528,2076210698,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,
1508853912,COMMUNITY PHARMACY,PO BOX 528,,AUGUSTA,ME,043320528,2076210698,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,
1265429708,MOUNT ST. JOSEPH,7 HIGHWOOD ST,,WATERVILLE,ME,049015739,2078730705,Assisted Living Facility,Assisted Living - Mental Illness,Skilled Nursing Facility,,,,,,,,,,,,
1235126442,ST. JOSEPHS OPERATING COMPANY INC,426 US ROUTE 1,P.O. BOX 469,FRENCHVILLE,ME,047456155,2075436648,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1700873031,THE WHALEN CLINIC,PO BOX 122,,MACHIAS,ME,046540122,2072558658,Orthopaedic Surgery,,,,,,,,,,,,,,
1740277839,ATLANTIC REHABILITATION & NURSING CENTER,32 PALMER ST,,CALAIS,ME,046191306,2074542366,Skilled Nursing Facility,,,,,,,,,,,,,,
1114914231,NARRAGUAGUS BAY HEALTH CARE FACILITY,3 MAIN ST,,MILBRIDGE,ME,046583500,2075642371,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,
1962499053,ROSS MANOR ASSOCIATES,758 BROADWAY,,BANGOR,ME,044013224,2078742700,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1831186972,FAMILY HEALTHCARE ASSOCIATES PA,190 STETSON RD,,AUBURN,ME,042107813,2077830591,Family Medicine,,,,,,,,,,,,,,
1629065503,ST. ANDRE HEALTH CARE FACILITY,407 POOL ST,,BIDDEFORD,ME,040059714,2072825171,Skilled Nursing Facility,,,,,,,,,,,,,,
1932198850,FALMOUTH CONVALESCENT CENTER INC,191 FORESIDE RD,,FALMOUTH,ME,041051723,2077814714,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1366431033,KATAHDIN NURSING HOME,22 WALNUT ST,,MILLINOCKET,ME,044622128,2077234711,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1881683431,BOUCHARD PHYSICAL THERAPY SERVICES INC,160 RIVERSIDE DR,,AUGUSTA,ME,043304162,2076229467,Physical Therapist,,,,,,,,,,,,,,
1063401693,CASCO BAY EYECARE LLC,PO BOX 7487,,PORTLAND,ME,041127487,2078858686,Optometrist,,,,,,,,,,,,,,
1245229749,FAIRFIELD PHARMACY,66 WESTERN AVE,,FAIRFIELD,ME,049371337,2074534411,Pharmacist,,,,,,,,,,,,,,
1841289345,LIGHT OF LIFE MINISTRIES INC,160 RIVERSIDE DR,,AUGUSTA,ME,043304162,2076229467,Physical Therapist,,,,,,,,,,,,,,
1366431694,BANGOR NURSING & REHABILITATION CENTER,103 TEXAS AVE,,BANGOR,ME,044014324,,Skilled Nursing Facility,,,,,,,,,,,,,,
1699764852,SUNRISE OPPORTUNITIES,PO BOX 88,,MACHIAS,ME,046540088,2072558596,Community/Behavioral Health,,,,,,,,,,,,,,
1780674580,EASTERN MAINE MEDICAL CENTER - ELLSWORTH DIALYSIS,43 WHITING HILL RD,FLOOR 5,BREWER,ME,044121005,,End-Stage Renal Disease (ESRD) Treatment,General Acute Care Hospital,,,,,,,,,,,,,
1588654479,EASTERN MAINE MEDICAL CENTER - RENAL DIALYSIS,43 WHITING HILL RD,FLOOR 5,BREWER,ME,044121005,,End-Stage Renal Disease (ESRD) Treatment,General Acute Care Hospital,,,,,,,,,,,,,
1306836283,OAKLAND PHARMACY,PO BOX 36,,OAKLAND,ME,049630036,2074654440,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1679563076,EASTERN MAINE EYE ASSOCIATES PA,900 HAMMOND ST # A,,BANGOR,ME,044014378,2079476743,Ophthalmology,,,,,,,,,,,,,,
1710977236,COLONIAL ACRES ASSOCIATES,36 WORKMAN TER,,LINCOLN,ME,044571162,2077946534,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1386634707,WATERVILLE FAMILY PRACTICE,13 RAILROAD SQ,,WATERVILLE,ME,049016139,2078731181,Family Medicine,,,,,,,,,,,,,,
1497745640,OAKLAND FAMILY HEALTH CARE,9 PLEASANT ST,,OAKLAND,ME,049635034,2074652181,General Practice,,,,,,,,,,,,,,
1013907252,HIGH VIEW MANOR,517 RIVERVIEW ST,,MADAWASKA,ME,047561024,2077283338,Nursing Care,,,,,,,,,,,,,,
1124018312,QUARRY HILL,4 WHITE ST,,ROCKLAND,ME,048412953,,Assisted Living Facility,Alzheimer Center (Dementia Center),Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,
1376533570,PORT CITY NEUROLOGY,7 PORTLAND FARMS RD # 2,,SCARBOROUGH,ME,040748305,2078851400,Neurology,,,,,,,,,,,,,,
1558351841,SEAPORT VILLAGE SKILLED NURSING CENTER LLC,19 GENERAL MOORE WAY,,ELLSWORTH,ME,046051806,2076679336,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1114918273,WOLF EYE ASSOCIATES PA,249 MAIN ST,,LEWISTON,ME,042407053,2077839653,Ophthalmology,,,,,,,,,,,,,,
1427049402,ANSON MADISON AMBULANCE SERVICE,PO BOX 277,,MADISON,ME,049500277,,Ambulance,,,,,,,,,,,,,,
1659362481,MAINE GENERAL HEALTH REHABILITATION & LONG TERM CARE,37 GRAY BIRCH DRIVE,,AUGUSTA,ME,043306105,2076217100,Skilled Nursing Facility,,,,,,,,,,,,,,
1790776110,ST JOSEPHS REHABILITATION & RESIDENCE,1133 WASHINGTON AVE,,PORTLAND,ME,041033629,2077970600,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,
1679564017,MAINEGENERAL HEALTH REHABILITATION & LONG TERM CARE,40 GLENRIDGE DRIVE,,AUGUSTA,ME,043306606,2076262600,Skilled Nursing Facility,,,,,,,,,,,,,,
1942291281,CLOVER MANOR INC,250 GODDARD RD,SUITE A,LEWISTON,ME,042401000,2077824797,Skilled Nursing Facility,,,,,,,,,,,,,,
1184615320,GORHAM HEALTH CARE INC,250 GODDARD RD,SUITE A,LEWISTON,ME,042401000,2077824797,Skilled Nursing Facility,,,,,,,,,,,,,,
1336130574,SENTRY COMMONS LLC,250 GODDARD RD,SUITE A,LEWISTON,ME,042401000,2077824797,Skilled Nursing Facility,,,,,,,,,,,,,,
1972594232,HOSPICE OF SOUTHERN MAINE,180 US ROUTE ONE,,SCARBOROUGH,ME,040749073,2072893640,Hospice Care - Community Based,,,,,,,,,,,,,,
1144201377,WEST END DRUG COMPANY,PO BOX 176,,BAR HARBOR,ME,046090176,2072883318,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,Long Term Care Pharmacy,,,,,,,,,,
1902887060,68 DEVONSHIRE STREET CORP.,68 DEVONSHIRE ST,,PORTLAND,ME,041034431,2077722893,Assisted Living Facility,,,,,,,,,,,,,,
1063493138,SHC LLC,335 STILLWATER AVE,,BANGOR,ME,044013944,2079471111,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1396726501,MID COAST GERIATRIC SERVICES CORP,58 BARIBEAU DR,,BRUNSWICK,ME,040113218,2073733638,Skilled Nursing Facility,,,,,,,,,,,,,,
1518948348,WOODLAWN NURSING HOME INC,59 W FRONT ST,,SKOWHEGAN,ME,049761126,2074749300,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1538140041,ATLANTIC REHABILITATION AND NURSING CENTER,32 PALMER ST,,CALAIS,ME,046191306,2074542366,Skilled Nursing Facility,,,,,,,,,,,,,,
1417939612,SEAL ROCK ASSOCIATES LLC,88 HARBOR DRIVE,,SACO,ME,04072,2072833646,Speech-Language Pathologist,Physical Therapy,Occupational Medicine,Skilled Nursing Facility,,,,,,,,,,,
1790768703,ORTHOPEDIC SURGERY ASSOC PA,10 WELLSPRING RD,,BIDDEFORD,ME,040059401,2072831126,Orthopaedic Surgery,,,,,,,,,,,,,,
1780667600,TOWN OF KENNEBUNK,PO BOX 1810,,WINDHAM,ME,040621810,2078920020,Land Transport,,,,,,,,,,,,,,
1326021155,PETIT MANAN AMBULANCE CORPS INC.,P.O. BOX 188,18 SCHOOL ST.,MILBRIDGE,ME,04658,2075462254,Ambulance,Land Transport,,,,,,,,,,,,,
1104809938,PLEASANT RIVER AMBULANCE SERVICE,183 US HIGHWAY 1,,COLUMBIA,ME,046233103,2074832700,Land Transport,,,,,,,,,,,,,,
1215910765,AROOSTOOK COUNTY ACTION PROGRAM,771 MAIN ST,,PRESQUE ISLE,ME,047692201,2077683056,Women's Health,,,,,,,,,,,,,,
1174506638,AROOSTOOK COUNTY ACTIO PROGRAM,PO BOX 1116,,PRESQUE ISLE,ME,047691116,2077683056,Women's Health,,,,,,,,,,,,,,
1720062987,MEMORIAL AMBULANCE CORPS. ISLE AU HAUT - STONINGTON - DEER ISLE,P O BOX 387,,DEER ISLE,ME,04627,2073485686,Ambulance,Land Transport,,,,,,,,,,,,,
1992789184,KENNEBEC ANESTHESIA ASSOCIATES,35 MEDICAL CENTER PARKWAY,STE 201,AUGUSTA,ME,043308160,2076221959,Anesthesiology,,,,,,,,,,,,,,
1255315263,HIBBARD NURSING HOME INC,PO BOX 159,,DOVER FOXCROFT,ME,044260159,2075648129,Skilled Nursing Facility,,,,,,,,,,,,,,
1508841941,FAMILY MEDICINE ASSOCIATES OF WATERVILLE PA,10 WASHINGTON ST,,WATERVILLE,ME,049014315,2078777100,Family Medicine,,,,,,,,,,,,,,
1578548798,SEAN R. KULL OD,2 SYLVAN ROAD,,ORONO,ME,044733697,2078274802,Optometrist,,,,,,,,,,,,,,
1124003306,NORTHEAST PLASTIC SURGERY,287 MAIN ST,,LEWISTON,ME,042407054,,Plastic Surgery,,,,,,,,,,,,,,
1538144662,YORK HOSPITAL,15 HOSPITAL DR,,YORK,ME,039091011,2073512194,Home Health,,,,,,,,,,,,,,
1659356517,ATLANTIC FOOT & ANKLE CENTER,1711 CONGRESS ST,,PORTLAND,ME,041021962,2077735800,Foot & Ankle Surgery,,,,,,,,,,,,,,
1346225307,DAVIS CHIROPRACTIC PC,16 HIGHLAND SPRING RD,,LEWISTON,ME,042403856,2077823330,Chiropractor,,,,,,,,,,,,,,
1932184900,ADVANCE,265 PINE ST,,LEWISTON,ME,042406308,2077860168,Occupational Therapist,,,,,,,,,,,,,,
1831174614,ST CROIX REGIONAL FAMILY HEALTH CENTER,136 MILL ST,,PRINCETON,ME,046683344,2077965503,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1871579474,WINDHAM RESIDENTIAL CARE FACILITY,495 RIVER RD,,WINDHAM,ME,040624603,2078927141,Assisted Living Facility,,,,,,,,,,,,,,
1487630265,THE MAINE SURGICAL CARE GROUP,887 CONGRESS ST,SUITE 400,PORTLAND,ME,041023100,2077746368,Surgery,Vascular Surgery,Surgical Oncology,,,,,,,,,,,,
1598741399,LIFESPAN FAMILY HEALTHCARE LLC,80 RIVER RD,,NEWCASTLE,ME,045533838,2075633366,Family Medicine,,,,,,,,,,,,,,
1831176627,HANCOCK COUNTY RADIOLOGY CONSULTANTS PA,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Diagnostic Radiology,,,,,,,,,,,,,,
1518944313,MAINE MOBILE MRI ASSOCIATES,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Diagnostic Radiology,,,,,,,,,,,,,,
1861479578,YORK HOSPITAL SKILLED NURSING FACILITY,15 HOSPITAL DR,,YORK,ME,039091011,2073634321,Skilled Nursing Facility,,,,,,,,,,,,,,
1013994557,CONTINUEMED INC,854 BROADWAY,,SOUTH PORTLAND,ME,041062712,2077670006,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1366429763,X-RAY PROFESSIONAL ASSOCIATION,PO BOX 488,,AUBURN,ME,042120488,2077863571,Specialist,,,,,,,,,,,,,,
1275510844,MAINEHEALTH CARE AT HOME,15 INDUSTRIAL PARK RD,,SACO,ME,040721804,2072844566,Home Health,,,,,,,,,,,,,,
1447237722,PRESGAR IMAGING OF CMI NORTH LC,PO BOX 1169,,ROCKLAND,ME,048411169,2073545089,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1811974124,UNIVERSITY OF NEW ENGLAND,PO BOX 2500,,LEWISTON,ME,042432500,2077842554,Physical Therapist,,,,,,,,,,,,,,
1043297179,MAINE OTOLARYNGOLOGY SURGERY,116 NORTHPORT AVE,SUITE 118,BELFAST,ME,049156095,2073384409,Specialist,,,,,,,,,,,,,,
1588641732,PEN BAY WOMENS IMAGING SPECIALISTS,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Diagnostic Radiology,,,,,,,,,,,,,,
1669459624,PENBAY PATHOLOGY,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1316924269,HOME CARE SERVICES INC,650 MAIN ST,,SOUTH PORTLAND,ME,041065448,2077744201,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1972580850,LEWISTON-AUBURN PATHOLOGY,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1669450524,KATAHDIN VALLEY HEALTH CENTER,529 S PATTEN RD,,PATTEN,ME,047653007,2075282285,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1982682191,KENNEBEC VALLEY OBSTETRICS & GYNECOLOGY,5 CALDWELL RD,,AUGUSTA,ME,043305739,2076231322,Obstetrics & Gynecology,,,,,,,,,,,,,,
1952389926,YORK PAIN CONSULTANTS LLC PA,519 US ROUTE 1,UNIT 9,YORK,ME,03909,2073634114,Pain Medicine,,,,,,,,,,,,,,
1790764512,MOUNT DESERT ISLAND HOSPITAL,10 WAYMAN LN,,BAR HARBOR,ME,046091625,2072885081,Critical Access,,,,,,,,,,,,,,
1689653487,CENTRAL MAINE MEDICAL CENTER,300 MAIN ST,,LEWISTON,ME,042407027,2077955646,General Acute Care Hospital,,,,,,,,,,,,,,
1245219351,VALLEY MEDICAL ASSOCIATION,194 E MAIN ST,,FORT KENT,ME,04743,2078345877,Family Medicine,Internal Medicine,,,,,,,,,,,,,
1841270642,SEACOAST FOOT & ANKLE SPECIALISTS,PO BOX 810,,WESTBROOK,ME,040980810,2078541544,Podiatrist,,,,,,,,,,,,,,
1659351393,MAINE MEDICAL PARTNERS,300 SOUTHBOROUGH DR,SUITE 201,SOUTH PORTLAND,ME,041066914,2076612000,Specialist,Neuromusculoskeletal Medicine & OMM,Neurological Surgery,Physical Medicine & Rehabilitation,Physical Therapist,Physician Assistant,Surgical,Family,,,,,,,
1225018740,WATERBORO VILLAGE PEDIATRICS LLC PA,PO BOX 1849,,LEWISTON,ME,042411849,2077842554,Pediatrics,,,,,,,,,,,,,,
1205816766,FOOT AND ANKLE SURGICAL ASSOC,PO BOX 810,FOOT AND ANKLE SURGICAL ASSOC,WESTBROOK,ME,040980810,2078541544,Podiatrist,,,,,,,,,,,,,,
1730159872,GARTH A MILLER MD PA,PO BOX 145,14 ST ANDREWS LANE,BOOTHBAY HARBOR,ME,04538,2076333320,Gastroenterology,Surgery,Colon & Rectal Surgery,,,,,,,,,,,,
1376513192,CITY OF WESTBROOK,270 MAIN ST,,GORHAM,ME,040381312,2072221660,Ambulance,,,,,,,,,,,,,,
1730159617,BEDARD MEDICAL INC,359 MINOT AVENUE,SUITE A,AUBURN,ME,042104329,2077843700,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1538139001,CASCO BAY ENDOSCOPY,25 LONG CREEK DR,,SOUTH PORTLAND,ME,041062440,2078790094,Ambulatory Surgical,,,,,,,,,,,,,,
1467422733,INTERMED PA,100 GANNETT DR,SUITE C,SOUTH PORTLAND,ME,041065900,2078280361,Dermatology,Family Medicine,Sports Medicine,Internal Medicine,Cardiovascular Disease,Infectious Disease,Obstetrics & Gynecology,Otolaryngology,Pediatrics,Physical Therapist,,,,,
1497725741,SEJAL MATTU MD PA,PO BOX 12332,,BELFAST,ME,049154014,4434816460,Internal Medicine,,,,,,,,,,,,,,
1801867551,PEN BAY GENERAL SURGERY LLC,4 GLEN COVE DR,SUITE 201,ROCKPORT,ME,048564235,2075935715,Surgery,,,,,,,,,,,,,,
1265403786,GREYLOCK PATHOLOGY ASSOCIATES,PO BOX 1849,,LEWISTON,ME,042411949,2077842554,Anatomic Pathology & Clinical Pathology,,,,,,,,,,,,,,
1124090238,NORTHERN MAINE GENERAL,PO BOX 310,,EAGLE LAKE,ME,047390310,2074445152,Skilled Nursing Facility,,,,,,,,,,,,,,
1528030814,MAINE CENTER OF CANCER MEDICINE & BLOOD DISORDERS,100 CAMPUS DR,,SCARBOROUGH,ME,040749692,2078857600,Hematology & Oncology,,,,,,,,,,,,,,
1952373995,NORTHERN MAINE ENT ASSOCIATES,180 ACADEMY ST,SUITE 1,PRESQUE ISLE,ME,047693145,2077608100,Otolaryngology,,,,,,,,,,,,,,
1730151697,FULL CIRCLE FAMILY MEDICINE,68 CHAPMAN ST,,DAMARISCOTTA,ME,045434614,2075636623,Family Medicine,,,,,,,,,,,,,,
1861464380,BEHAVIORAL HEALTH RESOURCES INC.,962 SHORE RD,,CAPE ELIZABETH,ME,04107,2077999006,Clinical,Psychiatric/Mental Health,,,,,,,,,,,,,
