1659377067,LUMBERTON SURGICAL ASSOCIATES PA,3001 N ELM ST,,LUMBERTON,NC,283582984,9107388556,Specialist,,,,,,,,,,,,,,
1972509180,HAMLET HMA INC,PO BOX 1227,,HAMLET,NC,283451227,9102050400,Legal Medicine,Specialist,,,,,,,,,,,,,
1720084981,LEXINGTON ORTHOPEDIC CLINIC PA,510 EMERGENCY DR,,LEXINGTON,NC,272926804,3362492978,Orthopaedic Surgery,,,,,,,,,,,,,,
1497751598,HERTFORD COUNTY PUBLIC HEALTH AUTHORITY,704 EVANS ST,,AHOSKIE,NC,279109592,2523326747,Home Health,,,,,,,,,,,,,,
1215933239,TRINITY HEMATOLOGY & ONCOLOGY CENTER PA,PO BOX 87427,,FAYETTEVILLE,NC,283047427,9104857003,Hematology & Oncology,,,,,,,,,,,,,,
1568468577,HIGHLAND FARMS,200 TABERNACLE RD,,BLACK MOUNTAIN,NC,287112592,8286696473,Skilled Nursing Facility,,,,,,,,,,,,,,
1922004852,PIEDMONT PATHOLOGY ASSOCIATES INC,1899 TATE BLVD SE,STE 1105,HICKORY,NC,286024200,8283223821,Physiological Laboratory,,,,,,,,,,,,,,
1164428025,EAST CAROLINA BRACE & LIMB CO,PO BOX 1481,,NEW BERN,NC,285631481,2526381312,Durable Medical Equipment & Medical Supplies,Customized Equipment,,,,,,,,,,,,,
1316943145,CENTRAL CAROLINA DERMATOLOGY CLINIC,404 WESTWOOD AVE,STE 107,HIGH POINT,NC,272624316,3368873195,Clinical & Laboratory Dermatological Immunology,,,,,,,,,,,,,,
1366448961,CRAVEN COUNTY,2818 NEUSE BLVD,,NEW BERN,NC,285622839,2526364930,Home Health,,,,,,,,,,,,,,
1457357048,COUNTY OF WILSON,1801 GLENDALE DR SW,,WILSON,NC,278934401,2522374335,Home Health,,,,,,,,,,,,,,
1770589368,CENTER FOR ORTHOTIC AND PROSTHETIC CARE OF NORTH CAROLINA INC,MO4 DAVISON BLDG,DUMC BOX 3885,DURHAM,NC,277100001,9196842474,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1497752026,ECONOMED OF ABERDEEN INC,95 AVIEMORE DR,STE A,PINEHURST,NC,283749797,9102954489,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1790782340,ASHEVILLE UROLOGICAL ASSOC INC.,1 DOCTORS PK,,ASHEVILLE,NC,288014500,8282535314,Urology,,,,,,,,,,,,,,
1093712655,CHATHAM HOSPITAL INC,PO BOX 649,,SILER CITY,NC,273440649,9197994000,Critical Access,,,,,,,,,,,,,,
1619974177,FOUNDATION HEALTH SYSTEMS CORP,5755 SHATTALON DRIVE,,WINSTON SALEM,NC,271051332,3367672750,Skilled Nursing Facility,,,,,,,,,,,,,,
1114924644,SCOTLAND COUNTY EMS,1403 WEST BLVD,P.O. BOX 1407,LAURINBURG,NC,28352,9102761313,Emergency Medical Technician - Paramedic,Land Transport,,,,,,,,,,,,,
1720085293,PREMIER LIVING AND REHAB CENTER,106 CAMERON ST,,LAKE WACCAMAW,NC,284501900,9106463132,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,Nursing Facility Supplies,Parenteral & Enteral Nutrition,,,,,,,,,,,
1598762072,COUNTY OF SURRY & SURRY COUNTY WELFARE DEPARTMENT,1218 STATE ST,SUITE 200,MT AIRY,NC,270305001,3367838500,Home Health,,,,,,,,,,,,,,
1225035736,BRIDDELL PHYSICAL THERAPY,PO BOX 1651,,GREENVILLE,NC,278351651,4102514467,Physical Therapy,,,,,,,,,,,,,,
1275530651,HEART GROUP OF THE CAROLINAS,100 MEDICAL PARK DR,SUITE 210,CONCORD,NC,280252948,7047831010,Specialist,,,,,,,,,,,,,,
1720085079,UNITED MEDICAL SUPPLIES INC,PO BOX 98,,LEWISTON,NC,278490098,2523484000,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1801893151,PALLIATIVE CARECENTER & HOSPICE OF CATAWBA VALLEY INC,3975 ROBINSON RD,,NEWTON,NC,286589715,8284660466,Hospice and Palliative Medicine,Hospice Care - Community Based,,,,,,,,,,,,,
1679570840,BLUE RIDGE REGIONAL HOSPITAL INC,PO BOX 9,,SPRUCE PINE,NC,287770009,8287654201,Emergency Medicine,Rural,,,,,,,,,,,,,
1114924297,AMERICAN MOBILITY INC,2851 VAN HURON DR,SUITE 103,RALEIGH,NC,276158416,9198763600,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1649277732,MSJHS AND CCP JOINT DEVELOPMENT COMPANY,428 BILTMORE AVENUE,4TH FLOOR,ASHEVILLE,NC,288014502,8282135400,Long Term Care Hospital,General Acute Care Hospital,,,,,,,,,,,,,
1922005057,GUARDIAN HEALTH SERVICES LLC,100 MAIN AVE NW STE 200,,HICKORY,NC,286016200,(828) 324-3025,Home Health,,,,,,,,,,,,,,
1114924123,SURRY COUNTY HEALTH AND NUTRITION CENTER,1218 STATE ST,SUITE 200,MT AIRY,NC,270305001,3367838500,Case Management,,,,,,,,,,,,,,
1699772657,THE MCDOWELL HOSPITAL INC,PO BOX 730,,MARION,NC,287520730,8286595000,General Acute Care Hospital,,,,,,,,,,,,,,
1760489629,MAIN STREET FAMILY PRACTICE PC,302 S MAIN STREET,,CHINA GROVE,NC,28023,7048578769,Family Medicine,,,,,,,,,,,,,,
1952308785,LEWISTON WOODVILLE VOLUNTEER FIRE AND EMS INC.,PO BOX 431,,LEWISTON WOODVILLE,NC,278490431,2523482658,Land Transport,,,,,,,,,,,,,,
1093712754,COMMUNITY CARE CENTER INC,PO BOX 3392,,KINSTON,NC,285023392,2522081928,Addiction (Substance Use Disorder),Health Maintenance Organization,,,,,,,,,,,,,
1710984463,LYNETTE M. MCDONALD DDS PA,2537B RAEFORD RD,,FAYETTEVILLE,NC,283055161,9104334600,Dentist,,,,,,,,,,,,,,
1366449282,NORTHERN HOSPITAL DISTRICT OF SURRY COUNTY,PO BOX 1101,,MOUNT AIRY,NC,270301101,3367197119,General Acute Care Hospital,Community/Retail Pharmacy,Institutional Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,
1124025002,JOEL M SWITZER DDS PC,3745 REYNOLDA RD,,WINSTON SALEM,NC,271062241,3369222542,Dentist,,,,,,,,,,,,,,
1174520803,HARNETT COUNTY,307 CORNELIUS HARNETT BLVD,,LILLINGTON,NC,275469335,9108937544,Home Health,,,,,,,,,,,,,,
1265430938,BROOKSHIRE INC,PO BOX 1107,,HILLSBOROUGH,NC,272781107,9196446714,Skilled Nursing Facility,,,,,,,,,,,,,,
1457358236,GENERATIONS HOSPICE SERVICE CORPORATION,655 BRAWLEY SCHOOL RD,SUITE 200,MOORESVILLE,NC,281179601,7046642876,Hospice Care - Community Based,,,,,,,,,,,,,,
1982602538,HIGH COUNTRY HEALTH CARE SYSTEM,400 SHADOWLINE DR,SUITE 100 B,BOONE,NC,286075089,8282649155,Home Health,,,,,,,,,,,,,,
1417955097,CRYSTAL COAST RADIATION ONCOLOGY,1425 S GLENBURNIE RD,SUITE 6,NEW BERN,NC,285622610,2526349901,Radiation Oncology,,,,,,,,,,,,,,
1093713695,GRANVILLE FAMILY MEDICINE PA,103 PROFESSIONAL PARK STE A,,OXFORD,NC,275652581,9196937108,Family Medicine,Pediatrics,,,,,,,,,,,,,
1427056027,D MICHAEL MAHAN MD PA,120 CHARLES D ROLLINS RD,SUITE 105,HENDERSON,NC,275362882,2524366543,Family Medicine,,,,,,,,,,,,,,
1659379261,TRUECARE PHYSICAL THERAPY,3214 CHARLES B ROOT WYND,SUITE #155,RALEIGH,NC,276125440,9197807740,Physical Therapist,,,,,,,,,,,,,,
1932107547,NORTHERN HOSPITAL OF SURRY COUNTY,PO BOX 1101,,MOUNT AIRY,NC,270301101,3367197000,Skilled Nursing Facility,,,,,,,,,,,,,,
1326046814,PAM WESTMORELAND SHOLAR MD PLLC,365 BROOKDALE DR,,STATESVILLE,NC,286774103,7048723630,Hematology & Oncology,,,,,,,,,,,,,,
1659379089,UNITED STATES EMERGENCY MEDICAL SERVICE,280 LINK RD,,REIDSVILLE,NC,273209104,3363248310,Voluntary or Charitable,,,,,,,,,,,,,,
1871591172,WAKE HEART AND VASCULAR ASSOCIATES P.A.,3000 NEW BERN AVE,G-100,RALEIGH,NC,276101231,9192318253,Specialist,,,,,,,,,,,,,,
1861490161,GASTON MEMORIAL HOME HEALTH CARE/MED.INC.,PO BOX 2568,,GASTONIA,NC,280532568,7048342025,Home Health,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1659379972,MID-CAROLINA HOMECARE SPECIALISTS,600 AIRPORT BLVD,SUITE 500,MORRISVILLE,NC,275608489,9194659300,Home Infusion,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Pharmacy,,,,,,,,,,
1942208145,CHARLESTON RADIATION THERAPY CONSULTANTS PLLC,PO BOX 896158,,CHARLOTTE,NC,282896158,8004514959,Specialist,Radiation Oncology,,,,,,,,,,,,,
1356349591,ORAL & MAXILLOFACIAL SURGERY ASSOCIATES PA,2823 N DUKE ST,,DURHAM,NC,277042621,9194790707,Oral and Maxillofacial Surgery,,,,,,,,,,,,,,
1326046459,PARTNERS IN CARE,319 S SHARON AMITY RD,SUITE # 210,CHARLOTTE,NC,282112834,7045549904,Home Health,,,,,,,,,,,,,,
1679571574,BECKFORD AVENUE MEDICAL CENTER PA,176 BECKFORD DR,,HENDERSON,NC,275362589,2524922161,Family Medicine,,,,,,,,,,,,,,
1972501807,HEARTHSIDE HOME CARE INC.,PO BOX 9383,,GREENSBORO,NC,274290383,3367234858,Home Health,,,,,,,,,,,,,,
1598764367,LINCOLN CENTER FOR WOMEN'S HEALTH,1460 E GASTON ST,,LINCOLNTON,NC,280924400,7047352134,Obstetrics & Gynecology,,,,,,,,,,,,,,
1346248119,SURGICAL EYE CARE PA,1717 SHIPYARD BLVD,SUITE 140,WILMINGTON,NC,284038019,9107968600,Ophthalmology,,,,,,,,,,,,,,
1689673360,FOOTHILLS PODIATRY PA,707 N MORGAN ST,,SHELBY,NC,281503840,7044876672,Podiatrist,,,,,,,,,,,,,,
1851390553,CITY OF GREENVILLE,PO BOX 7207,,GREENVILLE,NC,278357207,2523294449,Land Transport,,,,,,,,,,,,,,
1922007624,LAURINBURG RADIOLOGY ASSOCIATES PA,PO BOX 890912,,CHARLOTTE,NC,282890912,8664948254,Diagnostic Radiology,,,,,,,,,,,,,,
1467451088,HOSPICE OF MCDOWELL COUNTY INC,575 AIRPORT ROAD,,MARION,NC,287523103,8286521318,Hospice Care - Community Based,,,,,,,,,,,,,,
1093714685,ACCUCARE INC,1 RESORT DR,SUITE B,ASHEVILLE,NC,288063815,8282363100,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1013916352,DUKE UNIVERSITY HEALTH SYSTEM INC,5213 S ALSTON AVE,,DURHAM,NC,277134430,9196848111,General Acute Care Hospital,,,,,,,,,,,,,,
1801895230,COUNTY OF PERQUIMANS,PO BOX 563,,HERTFORD,NC,279440563,2524265646,Ambulance,,,,,,,,,,,,,,
1306845573,CLARK FAMILY MEDICINE PA,PO BOX 58,,CROSSNORE,NC,286160058,8285283009,Family Medicine,,,,,,,,,,,,,,
1275532426,BLUE RIDGE OF RALEIGH LLC,3830 BLUE RIDGE RD,,RALEIGH,NC,276124319,9197814900,Skilled Nursing Facility,,,,,,,,,,,,,,
1811996960,RADIOLOGICAL PHYSICIAN ASSOCIATES INC,PO BOX 890707,,CHARLOTTE,NC,282890707,8663386463,Diagnostic Radiology,,,,,,,,,,,,,,
1932108024,ATRIUM OBGYN,2417 ATRIUM DR,SUITE 200,RALEIGH,NC,276076673,9197819555,Specialist,,,,,,,,,,,,,,
1689673618,DANIEL M RICCI M.D. P.A.,PO BOX 968,,WALLACE,NC,284660968,9102854100,Internal Medicine,,,,,,,,,,,,,,
1336148279,INNOVATIVE PHYSICAL THERAPY SERVICES INC,503 CANVASBACK RD,,MOORESVILLE,NC,28117,7047999791,Pediatrics,,,,,,,,,,,,,,
1437158367,DRAINVILLE ENTERPRISES,128 VILLAGE LAKE RD,,SILER CITY,NC,273441821,9196633554,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1326048257,SW/DL LP,PO BOX 2240,,BURLINGTON,NC,272162240,8002227566,Clinical Medical Laboratory,,,,,,,,,,,,,,
1942200886,HH/DL LP,PO BOX 2240,,BURLINGTON,NC,272162240,8002227566,Clinical Medical Laboratory,,,,,,,,,,,,,,
1801896766,JOHN L PETERSON MD,1013 CARTHAGE ST,,SANFORD,NC,273304114,9197758183,Hematology & Oncology,,,,,,,,,,,,,,
1639179419,GRANVILLE-VANCE DISTRICT HEALTH DEPARTMENT,PO BOX 367,,OXFORD,NC,275650367,9196939106,Home Health,,,,,,,,,,,,,,
1265432033,LYNNRAY MEDICAL SUPPLY,PO BOX 1272,,KNIGHTDALE,NC,275451272,9192663727,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1083614564,SOUTH PARK MEDICAL CLINIC PA,133 1ST AVE SE,,HICKORY,NC,286023005,8283225915,Family Medicine,,,,,,,,,,,,,,
1760482210,SPECIALISTS IN PLASTIC SURGERY PA,3633 HARDEN RD,STE 200,RALEIGH,NC,276073369,9197850505,Specialist,,,,,,,,,,,,,,
1619977170,RICHMOND COUNTY HOSPICE INC,1119 N. US HWY 1,,ROCKINGHAM,NC,28379,9109974464,Hospice Care - Community Based,,,,,,,,,,,,,,
1538169982,ACTION HEALTH STAFFING,PO BOX 8038,,WILSON,NC,278931038,2522430500,Home Health,,,,,,,,,,,,,,
1770583148,MCDOWELL COMMUNITY HEALTH SERVICES,PO BOX 789,,OLD FORT,NC,287620789,8286687694,Primary Care,,,,,,,,,,,,,,
1285634618,HERITAGE DIABETIC SUPPLY INC,PO BOX 1270,,MARION,NC,287521270,8003039932,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1629078886,THUTT ENTERPRISES INC.,704-K PLAZA BLVD,,KINSTON,NC,285011567,2525272106,Pharmacist,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1437159613,COUNTY OF DURHAM FINANCE DEPT,402 STADIUM DR,,DURHAM,NC,277042779,9195608206,Land Transport,,,,,,,,,,,,,,
1386644698,WAKE SURGICAL CENTER,1101 DRESSER CT,,RALEIGH,NC,276097327,9198762010,Surgery,,,,,,,,,,,,,,
1225038318,CLADDAUGH HOME CARE INC,PO BOX 519,,SHELBY,NC,281510519,7044806506,Home Health,,,,,,,,,,,,,,
1407856560,CATAWBA COUNTY DEPARTMENT OF PUBLIC HEALTH,3070 11TH AVENUE DR SE,,HICKORY,NC,286028336,8286955800,Public Health or Welfare,,,,,,,,,,,,,,
1952301079,SOUTHEASTERN PSYCHOLOGICAL SERVICES,302 N MAIN ST,PO BOX 369,FAIRMONT,NC,283401730,9106286718,Specialist,,,,,,,,,,,,,,
1043210099,CORNERSTONE MEDICAL CLINIC PC,7704 ENGLAND ST,,CHARLOTTE,NC,282735954,7045510883,Internal Medicine,,,,,,,,,,,,,,
