1093718694,PAYSON HEALTHCARE MANAGEMENT INC,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,Internal Medicine,Cardiovascular Disease,Obstetrics & Gynecology,Pediatrics,Diagnostic Radiology,,,,,,,,,
1679576169,COUNTY OF PUTNAM,700 COUNTY SERVICES DR,,COOKEVILLE,TN,385014299,9315281555,Ambulance,,,,,,,,,,,,,,
1568465102,MARTIN CLINIC CORP,PO BOX 689022,,FRANKLIN,TN,370689022,6157788536,Pain Medicine,Family Medicine,Internal Medicine,Cardiovascular Disease,Obstetrics & Gynecology,Pediatrics,Surgery,Urology,,,,,,,
1366446692,EUFAULA CLINIC CORP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,,,,,,,,,,,,,,
1487657805,CITY DRUG CO,PO BOX 189,,HUNTINGDON,TN,383440189,7319862228,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1427051796,SOUTH BEND IN ENDOSCOPY ASC LLC,1A BURTON HILLS BLVD,ATTN: L&C,NASHVILLE,TN,372156103,5742710893,Ambulatory Surgical,Endoscopy,,,,,,,,,,,,,
1114920469,TRI-COUNTY CONVALESCENT HOME,409 PARK AVE,,ADAMSVILLE,TN,383102461,7316323301,Skilled Nursing Facility,,,,,,,,,,,,,,
1568464873,DICKSON MEDICAL ASSOCIATES PC,127 CRESTVIEW PARK DR,,DICKSON,TN,370552850,6154465121,Family Medicine,,,,,,,,,,,,,,
1487656781,TOOELE CLINIC CORPORATION,330 FRANKLIN RD,,BRENTWOOD,TN,370273280,6153093338,Family Medicine,,,,,,,,,,,,,,
1265434484,PHILLIPS CLINIC CORPORATION,330 FRANKLIN ROAD #135A- 196,,BRENTWOOD,TN,37027,6153093300,Family Medicine,,,,,,,,,,,,,,
1558365890,METHODIST HEALTHCARE - MEMPHIS HOSPITALS,1211 UNION AVE,STE 700,MEMPHIS,TN,381046600,9015160753,General Acute Care Hospital,Children,,,,,,,,,,,,,
1962404129,RIVERSIDE MEDICAL INC,1010 WAYNE RD,STE 301,SAVANNAH,TN,383721598,7319262677,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1386646511,FAMILY RESPIRATORY SERVICES LLC,411 BLUE TOP RD,STE 3,TAZEWELL,TN,378793118,4236266451,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1518969682,HOME TECHNOLOGY HEALTHCARE-TENNESSEE INC,402 BNA DR,SUITE 205,NASHVILLE,TN,372172519,6156904427,Home Health,,,,,,,,,,,,,,
1801890173,NOVAMED SURGERY CENTER OF CHATTANOOGA LLC,1949 GUNBARREL RD,,CHATTANOOGA,TN,374213188,4238556861,Ambulatory Surgical,,,,,,,,,,,,,,
1225030315,LIFE CARE AT HOME OF MASSACHUSETTS INC,3001 KEITH ST NW,,CLEVELAND,TN,373123713,4234735256,Hospice Care - Community Based,,,,,,,,,,,,,,
1114921178,APPALACHIAN LIFE QUALITY INITISTIVE,PO BOX 210,,HUNTSVILLE,TN,377560210,4236638200,General Practice,,,,,,,,,,,,,,
1518961176,SOUTHEAST EYE SPECIALISTS PLLC,7268 JARNIGAN RD,SUITE 200,CHATTANOOGA,TN,37421,(423) 508-7337,Optometrist,Ophthalmology,Glaucoma Specialist,Retina Specialist,Ophthalmic Plastic and Reconstructive Surgery,Physician Assistant,,,,,,,,,
1760486369,MOUNTAIN EMPIRE SURGERY CENTER LP,601 MED TECH PKWY,,JOHNSON CITY,TN,376042253,4236101020,Ambulatory Surgical,,,,,,,,,,,,,,
1902800527,COUNTY OF MEIGS,PO BOX 1233,14816 STATE HWY 58S,DECATUR,TN,373221233,4233343033,Land Transport,,,,,,,,,,,,,,
1972507549,WEST MEADE PLACE LLP,1000 SAINT LUKE DR,,NASHVILLE,TN,372053588,6153523430,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1457355950,JAMES R BRADFORD,104 HUDGINS ST,,ESTILL SPRINGS,TN,373303027,9316495050,Community/Retail Pharmacy,,,,,,,,,,,,,,
1710981238,STEWART COUNTY EMS,PO BOX 487,,DOVER,TN,370580487,9312323093,Ambulance,,,,,,,,,,,,,,
1407850944,CAMPBELL CUNNINGHAM TAYLOR PC,1124 E WEISGARBER RD,STE 104,KNOXVILLE,TN,379092686,8655840905,Specialist,,,,,,,,,,,,,,
1194729541,THE CONSULTANT GROUP PC,PO BOX 2615,,SMYRNA,TN,37167,6153472703,Specialist,,,,,,,,,,,,,,
1861496341,JACKSON COUNTY AMBULANCE SERVICE,P. O. BOX 306,,GAINESBORO,TN,38562,9312682556,Land Transport,,,,,,,,,,,,,,
1861496242,SPRINGFIELD SURGERY PC,322 NORTHCREST DR,,SPRINGFIELD,TN,371723963,6153842714,Vascular Surgery,,,,,,,,,,,,,,
1760487086,MARVEL CLINIC P.C.,1821 N WASHINGTON ST,,TULLAHOMA,TN,373882221,9314552005,Specialist,,,,,,,,,,,,,,
1003811381,FORT SANDERS PERINATAL CENTER,501 19TH ST,STE 401,KNOXVILLE,TN,379161839,8653312020,Maternal & Fetal Medicine,,,,,,,,,,,,,,
1881699106,CENTER FOR DAY SURGERY,1821 N WASHINGTON ST,,TULLAHOMA,TN,373882221,9314552005,Ambulatory Surgical,,,,,,,,,,,,,,
1427053750,UNION COUNTY EMS,211 MULBERRY AVE,,MAYNARDVILLE,TN,378073545,8659927593,Land Transport,,,,,,,,,,,,,,
1760487078,ALLIED HOME MEDICAL INC,PO BOX 119,,SPARTA,TN,385830119,9315288102,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1053316265,COUNTY OF MONTGOMERY-OFFICE OF COUNTY JUDGE,1608 HAYNES ST,,CLARKSVILLE,TN,370434544,9316485737,Land Transport,,,,,,,,,,,,,,
1184629362,BUCHHEIT DRUG CORPORATION,PO BOX 610,,JAMESTOWN,TN,385560610,9318798133,Pharmacist,Clinic/Center,Pharmacy,,,,,,,,,,,,
1720083918,DOCTOR'S CARE INC,2811 W MARKET ST,STE 1,JOHNSON CITY,TN,376045127,4239282135,Primary Care,,,,,,,,,,,,,,
1942205166,CLAIBORNE MEDICAL CENTER,1420 CENTERPOINT BLVD BLDG C,,KNOXVILLE,TN,379321960,8653746864,General Acute Care Hospital,,,,,,,,,,,,,,
1750386918,MIDTOWN SURGERY CENTER LP,255 S PAULINE ST,,MEMPHIS,TN,38104,9015276871,Ambulatory Surgical,,,,,,,,,,,,,,
1558366716,DWIGHT A DEBOW DDS PC,1203 N WILCOX DR,,KINGSPORT,TN,376604971,4232475137,Dental,,,,,,,,,,,,,,
1245235381,UHS-DL LP,1924 ALCOA HWY,# U108,KNOXVILLE,TN,379201511,8655446869,Clinical Medical Laboratory,,,,,,,,,,,,,,
1609871680,LAUREL MD ENDOSCOPY ASC LLC,1A BURTON HILLS BLVD,ATTN: L&C,NASHVILLE,TN,372156103,3014985500,Ambulatory Surgical,,,,,,,,,,,,,,
1629073614,ALL CARE PLUS INC.,PO BOX 697,,JAMESTOWN,TN,385560697,9318798494,Home Health,,,,,,,,,,,,,,
1629073630,ERWIN MEDICAL CLINIC,3101 BROWNS MILL RD,STE 6-222,JOHNSON CITY,TN,376044100,4237439994,Primary Care,,,,,,,,,,,,,,
1780689505,DIALYSIS CLINIC INC,1616 HAYES ST,,NASHVILLE,TN,372033011,6153210212,Clinical Medical Laboratory,,,,,,,,,,,,,,
1659376358,DLP CONEMAUGH MEYERSDALE MEDICAL CENTER LLC,330 SEVEN SPRINGS WAY,,BRENTWOOD,TN,370274536,6159207000,Critical Access,,,,,,,,,,,,,,
1083619803,GUINN CONSULTING SERVICES,PO BOX 901669,,MEMPHIS,TN,381901669,9019484809,Mental Health,Clinical,Case Management,,,,,,,,,,,,
1225033061,HOME HEALTHCARE LABORATORY OF AMERICA INC,320 PREMIER CT,STE 220,FRANKLIN,TN,370678252,6157710300,Clinical Medical Laboratory,,,,,,,,,,,,,,
1497750244,HENRY COUNTY MEDICAL CENTER,301 TYSON AVE,,PARIS,TN,382424544,7316421220,General Acute Care Hospital,,,,,,,,,,,,,,
1093710568,DYERSBURG CLINIC CORP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,Gastroenterology,Orthopaedic Surgery,Surgery,Urology,Vascular Surgery,,,,,,,,,
1699770198,ORTHOPAEDIC SERVICES OF PADUCAH INC,PO BOX 50591,,NASHVILLE,TN,372050591,6156043068,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
1689670143,ACCESS INDUSTRIES INC,2509 SUMMER AVE,,MEMPHIS,TN,381122627,9013235438,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1205832797,COUNTY OF RUTHERFORD OFFICE OF BUDGET DIRECTOR,611 E. LYTLE ST.,,MURFREESBORO,TN,37130,6152170064,Land Transport,,,,,,,,,,,,,,
1417953845,MEADOWVIEW ENT SPECIALISTS,5 SHERIDAN SQ,,KINGSPORT,TN,376607390,4232468155,Specialist,,,,,,,,,,,,,,
1639175094,AGILITAS USA INC,2001 MALLORY LANE,SUITE 201,FRANKLIN,TN,37067,6153731350,Physical Therapy,,,,,,,,,,,,,,
1346246550,CITY OF GATLINBURG,PO BOX 5,,GATLINBURG,TN,377380005,8654361418,Ambulance,,,,,,,,,,,,,,
1134125438,SMYTH COUNTY COMMUNITY HOSPITAL,311 PRINCETON RD STE 1,,JOHNSON CITY,TN,376012026,2767829696,Home Health,,,,,,,,,,,,,,
1184620486,DLP CONEMAUGH MINERS MEDICAL CENTER LLC,330 SEVEN SPRINGS WAY,,BRENTWOOD,TN,370274536,6159207000,General Acute Care Hospital,,,,,,,,,,,,,,
1043216096,MEDIC ONE AMBULANCE,1000 ELM HILL PIKE,,NASHVILLE,TN,372103504,5139842001,Ambulance,,,,,,,,,,,,,,
1801892609,PRIMARY CARE ASSOCIATES PC,413 DEVONIA ST,,HARRIMAN,TN,377482010,8658823211,Family Medicine,,,,,,,,,,,,,,
1649276270,AT HOME MEDICAL SUPPLY OF TN LLC,86 E NORTHSTAR DR,SUITE E,JACKSON,TN,38305,7315121895,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1700882370,HEALTHCARE PROPERTIES OF ST AUGUSTINE INC,210 25TH AVE NORTH,SUITE 508,NASHVILLE,TN,37203,6152971020,Skilled Nursing Facility,,,,,,,,,,,,,,
1659377216,CARDIOVASCULAR PHYSICIANS OF MEMPHIS,PO BOX 5134,STE 100,MEMPHIS,TN,38101,9017565565,Interventional Cardiology,,,,,,,,,,,,,,
1780680348,CHATTANOOGA UROLOGY ASSOCIATES,725 GLENWOOD DRIVE,SUITE #780,CHATTANOOGA,TN,37404,4236970072,Urology,,,,,,,,,,,,,,
1275530891,MCMINNVILLE DRUG CENTER INC,1500 SPARTA ST,,MCMINNVILLE,TN,371101317,9314734471,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1083611313,COMPREHENSIVE REHABILITATION OF LAFAYETTE INC,602 RED BOILING SPRINGS ROAD,,LAFAYETTE,TN,370831713,6156665095,Rehabilitation,,,,,,,,,,,,,,
1538166814,HARDIN COUNTY GENERAL HOSPITAL,983 WAYNE RD,STE A,SAVANNAH,TN,383722290,7319268215,Home Health,,,,,,,,,,,,,,
1124025465,HANDICAP OF JACKSON LLC,2088 HOLLYWOOD DR,,JACKSON,TN,383054380,7316606116,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1932106200,APPALACHIAN ORTHOTIC & PROSTHETIC SERVICE INC,2900 SUTHERLAND AVE,,KNOXVILLE,TN,379194536,8655242285,Prosthetics Case Management,,,,,,,,,,,,,,
1225035355,LABORATORY FOR KIDNEY PATHOLOGY INC,1916 PATTERSON ST,SUITE 501,NASHVILLE,TN,372032120,6153215729,Anatomic Pathology & Clinical Pathology,Clinical Medical Laboratory,,,,,,,,,,,,,
1851398960,METHODIST HEALTHCARE - FAYETTE HOSPITAL,1211 UNION AVE,SUITE 600,MEMPHIS,TN,381046638,9015160696,General Acute Care Hospital,,,,,,,,,,,,,,
1871590927,TRINITY HEALTHCARE CORPORATION,2640 PEERLESS RD NW,,CLEVELAND,TN,373123732,8888223035,Skilled Nursing Facility,,,,,,,,,,,,,,
1427055425,PHYSICIANS PAVILION LP,545 STONECREST PKWY,,SMYRNA,TN,371676804,6152203720,,,,,,,,,,,,,,,
1396742334,PRESBYTERIAN HOMES OF TENNESSEE INC,801 VANOSDALE RD,,KNOXVILLE,TN,379092497,8656903411,Skilled Nursing Facility,,,,,,,,,,,,,,
1134126097,PHYSICIAN'S SURGERY CENTER OF KNOXVILLE LLC,1819 CLINCH AVE,STE 206,KNOXVILLE,TN,379162435,8655222949,,,,,,,,,,,,,,,
1235136987,DIABETES CORPORATION OF AMERICA,233 BEDFORD WAY,,FRANKLIN,TN,370645527,6158327232,Pharmacy,,,,,,,,,,,,,,
1588662266,CITY OF BARTLETT FIRE DEPARTMENT,2939 ALTRURIA RD,,BARTLETT,TN,381343861,9013855536,Land Transport,,,,,,,,,,,,,,
1871590695,OAK RIDGE MEDICAL IMAGING,PO BOX 10848,,KNOXVILLE,TN,379390848,8654811904,Diagnostic Radiology,,,,,,,,,,,,,,
1083611990,ASSOCIATED ENDOSCOPY LLC,5651 FRIST BLVD,SUITE 307,HERMITAGE,TN,370762054,6158851093,Endoscopy,,,,,,,,,,,,,,
1275531956,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BLVD,,COOKEVILLE,TN,385011760,9317832602,General Acute Care Hospital,,,,,,,,,,,,,,
1376541839,ESSENT PRMC LP,PO BOX 415000,,NASHVILLE,TN,372415000,9037373218,Anesthesiology,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,
1366440620,JORDAN VALLEY MEDICAL CENTER LP,117 SEABOARD LN BLDG E,ATTN: IASIS CORPORATE LEGAL DEPARTMENT,FRANKLIN,TN,370672855,6158442747,General Acute Care Hospital,,,,,,,,,,,,,,
1619975737,THOMPSON ONCOLOGY GROUP,1915 WHITE AVE,,KNOXVILLE,TN,379162300,8655411720,Hematology & Oncology,,,,,,,,,,,,,,
1366440570,COMMUNITY PATHOLOGY LABORATORY LLC,115 N PEACHTREE AVE,,COOKEVILLE,TN,385012546,9315282836,Specialist,,,,,,,,,,,,,,
1447258595,WELLNESS HEALTHCARE PRODUCTS LLC,1430 INTERSTATE DR,,COOKEVILLE,TN,385014123,8889012101,Customized Equipment,,,,,,,,,,,,,,
1982602934,MEMORIAL HEALTH CARE SYSTEM INC.,1949 GUNBARREL RD,SUITE 310,CHATTANOOGA,TN,374213188,4234958550,Home Health,,,,,,,,,,,,,,
1225036080,LYNN MEDICAL INVESTORS LTD PTR,3001 KEITH ST NW,,CLEVELAND,TN,373123713,4234735751,Skilled Nursing Facility,,,,,,,,,,,,,,
1134128820,CHEROKEE HEALTH SYSTEMS,6350 W ANDREW JOHNSON HWY,,TALBOTT,TN,378778605,8003553565,Psychologist,Social Worker,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Pediatrics,Federally Qualified Health Center (FQHC),Psychiatry,,,,,,,
1154320687,SULLIVAN COUNTY EMS,PO BOX 398,,BLOUNTVILLE,TN,37617,4233236474,Ambulance,,,,,,,,,,,,,,
1891794335,GREENVILLE CLINIC CORP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,,,,,,,,,,,,,,
1336148816,JENIFER KURTZ MD PC,PO BOX 391,,KNOXVILLE,TN,379010391,8655734794,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,Hospice - Inpatient,,,,,,,,,,,,
1457350027,LAKE WALES CLINIC CORP,7100 COMMERCE WAY STE 180,,BRENTWOOD,TN,370272851,8888015554,Family Medicine,Internal Medicine,Orthopaedic Surgery,Pediatrics,Clinical Neurophysiology,Sleep Medicine,Surgery,,,,,,,,
1801895495,BYRD MEDICAL CLINIC INC,PO BOX 689022,,FRANKLIN,TN,370689022,6156286038,Family Medicine,Internal Medicine,Orthopaedic Surgery,Otolaryngology,Surgery,Urology,,,,,,,,,
1043219637,MARLBORO CLINIC CORP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370273280,8663987108,Obstetrics & Gynecology,Surgery,,,,,,,,,,,,,
1851390447,EMPORIA CLINIC CORP,4000 MERIDIAN BLVD,,FRANKLIN,TN,370676325,6154657000,Family Medicine,Internal Medicine,Cardiovascular Disease,Orthopaedic Surgery,Otolaryngology,Sleep Medicine,Surgery,,,,,,,,
1205835808,DEMING CLINIC CORPORATION,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,Obstetrics & Gynecology,Orthopaedic Surgery,Urology,,,,,,,,,,,
1013916519,EVANSTON CLINIC CORP,PO BOX 689022,SUITE 180,FRANKLIN,TN,370689022,8883041116,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Surgery,Urology,Medical,General Practice,Physician Assistant,Family,,,,,,
1831198332,HMC MEDICAL GROUP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,,,,,,,,,,,,,,
1659370153,PARKWAY REGIONAL MEDICAL CLINIC INC,P.O. BOX 689022,,FRANKLIN,TN,370689022,6157788539,Family Medicine,Gynecology,Otolaryngology,Surgery,General Practice,Audiologist,Hearing Instrument Specialist,Nurse Practitioner,Physical Therapist,,,,,,
1457350951,CLEVELAND MEDICAL CLINIC INC,4000 MERIDIAN BLVD,,FRANKLIN,TN,370676325,8882877705,Family Medicine,Internal Medicine,Nephrology,Family,Orthopaedic Surgery of the Spine,Neurology,Physician Assistant,,,,,,,,
1760481147,CLINCH VALLEY MEDICAL CENTER INC,330 SEVEN SPRINGS WAY,,BRENTWOOD,TN,370274536,6159207000,Dietitian - Registered,Home Health,Prosthetic/Orthotic Supplier,,,,,,,,,,,,
1912906298,SOUTHWEST GENERAL HOSPITAL LP,117 SEABOARD LN BLDG E,ATTN: IASIS CORPORATE LEGAL DEPARTMENT,FRANKLIN,TN,370672855,6158442747,General Acute Care Hospital,,,,,,,,,,,,,,
1073512364,TOOELE CLINIC CORP,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657632,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Sports Medicine,Pediatrics,Surgery,,,,,,,,,
1750380978,COUNTY OF COFFEE OFFICE OF COUNTY EXECUTIVE,PO BOX 479,,MANCHESTER,TN,373490479,9317235102,Land Transport,,,,,,,,,,,,,,
1720087950,MEMORIAL MANAGEMENT INC,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657000,Family Medicine,Urology,,,,,,,,,,,,,
1720087802,PEDIATRIC ANESTHESIOLOGISTS P A,PO BOX 342629,,BARTLETT,TN,381842629,9012912400,Anesthesiology,,,,,,,,,,,,,,
1588663660,HARRIS MEDICAL CLINICS INC.,7100 COMMERCE WAY,SUITE 180,BRENTWOOD,TN,370272829,6154657626,Family Medicine,Orthopaedic Surgery,Pediatrics,Surgery,,,,,,,,,,,
1366441370,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,,SWEETWATER,TN,378741181,8652138200,General Acute Care Hospital,,,,,,,,,,,,,,
1508865445,KEN KOZAWA I MD PC,304 WRIGHT ST,,SWEETWATER,TN,378741181,8652138200,Internal Medicine,,,,,,,,,,,,,,
1780683623,SWEETWATER ANESTHESIA LLC,304 CHURCH ST,,SWEETWATER,TN,378741181,8652138200,Anesthesiology,,,,,,,,,,,,,,
1083613905,SWEETWATER HOSPITAL ER PHYSICIAN GROUP,304 CHURCH ST,,SWEETWATER,TN,378741181,8652138200,Emergency Medicine,,,,,,,,,,,,,,
1134129075,WELLMONT WEXFORD HOUSE,PO BOX 1089,,BRISTOL,TN,376211089,4238444500,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1396745162,RURAL HEALTH SERVICES CONSORTIUM OF UPPER EAST TENNESSEE INC,PO BOX 850,,ROGERSVILLE,TN,378570850,4232729163,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1730189549,RURAL HEALTH SERVICES CONSORTIUM,PO BOX 850,,ROGERSVILLE,TN,378570850,4239211621,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1225038011,RHA TENNESSEE GROUP HOMES,3606 SULPHUR SPRINGS RD,,MURFREESBORO,TN,371295884,6158497735,Intermediate Care Facility - Mentally Retarded,Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities,,,,,,,,,,,,,
1770583692,LUCINDA SEAVER,PO BOX 177,,WESTPOINT,TN,384860177,8667240465,Sonography,,,,,,,,,,,,,,
1487654927,COUNTY OF SUMNER,255 AIRPORT RD,,GALLATIN,TN,370664747,6154510429,Land Transport,,,,,,,,,,,,,,
1326048737,PHYSICAL MEDICINE CENTER OF THE CUMBERLANDS,PO BOX 494,,LIVINGSTON,TN,385700494,9318231200,Physical Therapy,,,,,,,,,,,,,,
1184624454,MID-SOUTH CANCER CENTER,PO BOX 1000,DPT 242,MEMPHIS,TN,381480242,9017630446,Hematology & Oncology,,,,,,,,,,,,,,
1154321438,LAUDERDALE COUNTY AMBULANCE AUTHORITY,PO BOX 512,,RIPLEY,TN,380634565,7316353242,Land Transport,,,,,,,,,,,,,,
1700886868,HARPETH TERRACE CONVALESCENT CENTER,1287 W MAIN ST,,FRANKLIN,TN,370643333,6157948417,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1306846449,FIRST CARE MEDICAL CENTER PC,108 W INSKIP DR,STE B,KNOXVILLE,TN,379124058,8656872277,Occupational Medicine,General Practice,,,,,,,,,,,,,
1780685750,SHELBY COUNTY HEALTH CARE CORPORATION,877 JEFFERSON AVE,ATTN: PROVIDER ENROLLMENT,MEMPHIS,TN,381032807,9015458336,Anatomic Pathology & Clinical Pathology,Primary Care,,,,,,,,,,,,,
1073514055,MEMPHIS AND SHELBY COUNTY HEALTH DEPT.,877 JEFFERSON AVE,5TH FLOOR ADAMS PAVILION,MEMPHIS,TN,381032807,9012720387,Family Medicine,Internal Medicine,Pediatrics,,,,,,,,,,,,
1326049347,MOUNTAIN PEOPLES HEALTH COUNCILS INC.,470 INDUSTRIAL LN,,ONEIDA,TN,378416294,4232864141,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1790786614,OVERTON COUNTY HEALTH AND REHAB CENTER,318 BILBREY ST,,LIVINGSTON,TN,385701706,9318236403,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1295736908,MARSHALL COUNTY GOVERNMENT,728 S ELLINGTON PKWY,,LEWISBURG,TN,370913460,9313590540,Land Transport,,,,,,,,,,,,,,
1629079363,TRANS MED INCORPORATION AMBULANCE SERVICE,PO BOX 416,,TULLAHOMA,TN,373880416,9314552535,Land Transport,,,,,,,,,,,,,,
1154322303,PERRY COUNTY MEDICAL CENTER INC,PO BOX 916,115 EAST BROOKLYN STREET,LINDEN,TN,370960916,9315892104,Family Medicine,,,,,,,,,,,,,,
1225039761,ENDOSCOPY CENTER OF ST THOMAS LP,1A BURTON HILLS BLVD,ATTN: L&C,NASHVILLE,TN,372156103,6152504108,Ambulatory Surgical,,,,,,,,,,,,,,
1235130816,PRI-MED INCORPORATED,1918 EXETER RD,STE-2,GERMANTOWN,TN,381382970,9016245911,Contractor,,,,,,,,,,,,,,
