1720082464,SUMMIT PHYSICAL THERAPY LLC,1054 JAMES ST,,SYRACUSE,NY,132032749,3154222912,Physical Therapist,,,,,,,,,,,,,,
1053315515,AHORRE DRUG CORP,746 10TH AVE,,NEW YORK,NY,100197000,2125816010,Pharmacy,,,,,,,,,,,,,,
1669476156,MOUNT SINAI DIAGNOSTIC AND TREATMENT CENTER,1 GUSTAVE L LEVY PL,,NEW YORK,NY,100296500,2122416500,Clinic/Center,,,,,,,,,,,,,,
1568466068,EASTSIDE ORTHOTICS & PROSTHETICS INC,34 COMMERCE DR,STE 200,RIVERHEAD,NY,119013118,6317278735,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
1548264088,GOOD SHEPHERD HOSPICE,110 BI-COUNTY BLVD.,STE. 114,FARMINGDALE,NY,11735,6314656300,Hospice Care - Community Based,,,,,,,,,,,,,,
1902800352,UNITED MEMORIAL MEDICAL CENTER,127 NORTH ST,,BATAVIA,NY,140201631,5853445428,,,,,,,,,,,,,,,
1932103413,MOUNT SINAI HOSPITAL,1 GUSTAVE L LEVY PL,,NEW YORK,NY,100296500,,General Acute Care Hospital,,,,,,,,,,,,,,
1619972049,RITTER CLINICAL LABORATORIES,222 ROUTE 59,STE 103,SUFFERN,NY,109015207,8453564257,Clinical Medical Laboratory,,,,,,,,,,,,,,
1003811449,COUNTY OF ULSTER NY,239 GOLDEN HILL LN,,KINGSTON,NY,124016441,8453403070,Home Health,Public Health - State or Local,,,,,,,,,,,,,
1285639625,OSWEGO HEALTH HOME CARE LLC..,113 SCHUYLER ST,,FULTON,NY,130691652,3155981544,Home Health,,,,,,,,,,,,,,
1689679037,SHERRIE GLASSER PHYSICAL THERAPIST JOHN DOUGLAS PHYSICAL THERAPIST ASS,1061 N BROADWAY,,N MASSAPEQUA,NY,117581802,5164546387,Specialist,,,,,,,,,,,,,,
1467457820,SHERRIE GLASSER PHYSICAL THERAPY JOHN DOUGLAS PHYSICAL THERAPIST ASST,256 N WELLWOOD AVE,,LINDENHURST,NY,117573707,6319577300,Specialist,,,,,,,,,,,,,,
1932104346,METRO DRUGS INC,9531 SUTPHIN BLVD,,JAMAICA,NY,114354505,7185225560,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,
1841295219,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,785 MAMARONECK AVE,,WHITE PLAINS,NY,106052523,9145972232,Rehabilitation Hospital,,,,,,,,,,,,,,
1598760811,NEW YORK RENAL ASSOCIATES,23-14 COLLEGE POINT BLVD,,COLLEGE POINT,NY,113562526,7184012836,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
1619972916,CAYUGA COUNTY,160 GENESEE ST,FL 2,AUBURN,NY,130213424,3152531451,Home Health,,,,,,,,,,,,,,
1326043639,CITY OF PLATTSBURGH,PO BOX 535,,BALDWINSVILLE,NY,130270535,3156351789,Land Transport,,,,,,,,,,,,,,
1942205182,SENECA NURSING & REHABILITATION,740 EAST AVE,,ROCHESTER,NY,146072107,5852440410,Skilled Nursing Facility,,,,,,,,,,,,,,
1194720300,TOWN OF COLONIE,534 LOUDON RD,,NEWTONVILLE,NY,121105316,5187832817,Ambulance,,,,,,,,,,,,,,
1184629495,BRIGHTONIAN INC.,740 EAST AVE,,ROCHESTER,NY,146072107,5852440410,Skilled Nursing Facility,,,,,,,,,,,,,,
1689679847,THRIFTWAY CHURCH AVE. DRUG CORP.,1621 CHURCH AVE,,BROOKLYN,NY,112262615,7182824600,Pharmacy,,,,,,,,,,,,,,
1295730455,STM RX INC,524 NOSTRAND AVE,,BROOKLYN,NY,112162012,7182303009,Pharmacy,,,,,,,,,,,,,,
1780689950,J. SKLAR COMPUTERS,1096 STRATHMORE ST,,VALLEY STREAM,NY,115812837,,Optometrist,,,,,,,,,,,,,,
1104821370,STJ RX INC.,720 CLASSON AVE,,BROOKLYN,NY,112384231,7183991800,Pharmacy,,,,,,,,,,,,,,
1508861758,VANDERVEER PHARMACY INC.,1887 NOSTRAND AVE,,BROOKLYN,NY,112267917,7182822927,Pharmacy,,,,,,,,,,,,,,
1376548545,THRIFTWAY FLATBUSH AVE. DRUG CORP.,542 FLATBUSH AVE,,BROOKLYN,NY,112254804,7182849800,Pharmacy,,,,,,,,,,,,,,
1184629354,SBC RX INC.,120 RICHARDS ST,,BROOKLYN,NY,112311635,7188520269,Pharmacy,,,,,,,,,,,,,,
1083619126,GREATER VALLEY EMERGENCY MEDICAL SERVICES INC,PO BOX 535,,BALDWINSVILLE,NY,130270535,3156351789,Land Transport,,,,,,,,,,,,,,
1508861675,BUENA VIDA CORPORATION,48 CEDAR ST,,BROOKLYN,NY,112213253,7184556200,Skilled Nursing Facility,,,,,,,,,,,,,,
1053316950,KATERI RESIDENCE,150 RIVERSIDE DR,,NEW YORK,NY,100242201,6465053526,Skilled Nursing Facility,,,,,,,,,,,,,,
1235134149,DAVID P KOWALSKI MD FAMILY PRACTICE PLLC,3065 SOUTHWESTERN BLVD,STE 104,ORCHARD PARK,NY,141271239,7166773065,Family Medicine,Medical,,,,,,,,,,,,,
1447255153,WHITE PLAINS HOSPITAL MEDICAL CENTER,41 E POST ROAD,,WHITE PLAINS,NY,106014615,9146811210,Emergency Medicine,Critical Care Medicine,General Acute Care Hospital,Critical Access,,,,,,,,,,,
1922003615,DANSVILLE DENTAL PROFESSIONALS LLP,25 RED JACKET ST,,DANSVILLE,NY,144379517,5853352201,General Practice,,,,,,,,,,,,,,
1891790671,MOUNT VIEW HEALTH FACILITY,5465 UPPER MOUNTAIN RD,,LOCKPORT,NY,140941854,7164383000,Skilled Nursing Facility,,,,,,,,,,,,,,
1578568374,SENECA NURSING & REHAB CENTER,740 EAST AVE,,ROCHESTER,NY,146072107,5852440410,Rehabilitation,,,,,,,,,,,,,,
1720083470,VIEWPOINT OPTICAL INC.,3826 NOSTRAND AVE,,BROOKLYN,NY,112352013,7187435005,Optometrist,,,,,,,,,,,,,,
1467457002,CONCOURSE REHAB & NURSING CTR INC.,1072 GRAND CONCOURSE,,BRONX,NY,104563901,7186814000,Skilled Nursing Facility,,,,,,,,,,,,,,
1184629644,PENINSULA HOSPITAL CENTER,5115 BEACH CHANNEL DR,,FAR ROCKAWAY,NY,116911042,7187342568,General Acute Care Hospital,,,,,,,,,,,,,,
1619972288,ROBERT JACOBSON SURGICAL PHARMACY,359 E MAIN ST,,MOUNT KISCO,NY,105493028,9142414887,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Pharmacy,Prosthetic/Orthotic Supplier,,,,,,,,,,
1821093402,ST ELIZABETH MEDICAL CENTER,2209 GENESEE ST,,UTICA,NY,135015930,3157988100,General Acute Care Hospital,,,,,,,,,,,,,,
1306841911,SOUTH ISLAND MEDICAL CARE PC,76 SOUTHAVEN AVE,SUITE 5,MEDFORD,NY,117633745,6314478860,Family Medicine,,,,,,,,,,,,,,
1114922689,PENINSULA GENERAL NURSING HOME,50-15 BEACH CHANNEL DRIVE,,FAR ROCKAWAY,NY,11691,7187342000,Skilled Nursing Facility,,,,,,,,,,,,,,
1083610521,ADVANCED DERMATOLOGY OF NEW YORK PC,200 CENTRAL PARK S,STE 107,NEW YORK,NY,100191449,2122622500,Dermatology,,,,,,,,,,,,,,
1700882289,MARTIN PAUL AUDYCKI,1564 LONG POND RD,,ROCHESTER,NY,146264119,5852272580,Physical Therapist,,,,,,,,,,,,,,
1861498347,VIP HEALTH SERVICES INC,116-06 MYRTLE AVE,,RICHMOND HILL,NY,114181748,7188475100,Home Health,,,,,,,,,,,,,,
1790780203,COMMUNITY ANESTHESIA SERVICES,PO BOX 1087,,ROCKVILLE CENTRE,NY,115711087,2018042800,Specialist,,,,,,,,,,,,,,
1780689299,KALEIDA HEALTH WATERFRONT HEALTH CARE CENTER,200 7TH ST,,BUFFALO,NY,142012161,7168472500,Skilled Nursing Facility,,,,,,,,,,,,,,
1477558997,BAXTER AND WALSH PHYSICAL THERAPY PC,33 ABBOTT PL,,BAY SHORE,NY,117067507,6316692689,Physical Therapist,,,,,,,,,,,,,,
1386649804,CENTRAL SUFFOLK HOSPITAL,1300 ROANOKE AVE,,RIVERHEAD,NY,119012031,6315486000,,,,,,,,,,,,,,,
1831195270,HERITAGE VILLAGE REHAB & SKILLED NURSING INC,4570 ROUTE 60,PO BOX 367,GERRY,NY,147400367,7169856811,Skilled Nursing Facility,Non-emergency Medical Transport (VAN),,,,,,,,,,,,,
1366448706,GERRY HOMES,PO BOX 360,,GERRY,NY,147400360,7169856813,Skilled Nursing Facility,,,,,,,,,,,,,,
1487650719,EVERYTHING MEDICAL EQUIPMENT AND SUPPLIES INC.,109 CHEMUNG ST,,CORNING,NY,148302740,6079362044,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,
1528064847,EVERYTHING MEDICAL EQUIPMENT & SUPPLIES INC.,7108 E WASHINGTON STREET EXT,,BATH,NY,148108308,6077768000,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,
1003812330,GERRY HOMES INC,PO BOX 365,,GERRY,NY,147400365,7169856812,Skilled Nursing Facility,Non-emergency Medical Transport (VAN),,,,,,,,,,,,,
1861498123,J G ROBILOTTI JR JR MD,29 WASHINGTON SQ W,,NEW YORK,NY,100119180,2124754030,Specialist,,,,,,,,,,,,,,
1598761728,CAYUGA COUNTY NURSING HOME,7451 COUNTY HOUSE RD,,AUBURN,NY,130218216,3152537346,Skilled Nursing Facility,,,,,,,,,,,,,,
1396741773,SUNRISE NURSING HOME INC.,17 SUNRISE DR,,OSWEGO,NY,131261838,3153424790,Skilled Nursing Facility,,,,,,,,,,,,,,
1669478046,INFERTILITY & INVITRO FERTILIZATION MEDICAL ASSOCIATES OF WNY PLLC,4510 MAIN STREET,SECOND FLOOR,SNYDER,NY,14226,7168393057,Reproductive Endocrinology,,,,,,,,,,,,,,
1750387916,BAYBERRY NURSING HOME,40 KEOGH LN,,NEW ROCHELLE,NY,108051308,9146366200,Skilled Nursing Facility,,,,,,,,,,,,,,
1164428413,FRANKLIN COUNTY,355 W MAIN ST,STE 425,MALONE,NY,129531826,5184811709,Case Management,Home Health,Public Health or Welfare,Early Intervention Provider Agency,,,,,,,,,,,
1922004050,BIRTH N' BEYOND,600 FITCH ST,STE 206,ELMIRA,NY,149051634,6077321515,Midwife,,,,,,,,,,,,,,
1689670796,NEW YORK PHYSICIANS LLP,635 MADISON AVE,FL 7,NEW YORK,NY,100221009,2128574522,Internal Medicine,,,,,,,,,,,,,,
1831195874,VIP HEALTH CARE SERVICES INC.,11608 MYRTLE AVE,,RICHMOND HILL,NY,114181748,7188492300,Home Health,,,,,,,,,,,,,,
1295731123,ST. JOSEPH'S HOSPITAL,555 ST. JOSEPH'S BOULEVARD,,ELMIRA,NY,14901,6077336541,General Acute Care Hospital,,,,,,,,,,,,,,
1922004860,MENORAH HOME AND HOSPITAL FOR THE AGED AND INFIRM,1516 ORIENTAL BLVD,,BROOKLYN,NY,112352328,7186464441,Skilled Nursing Facility,,,,,,,,,,,,,,
1699771568,JONATHAN P SHAPIRO MD PLLC,4601 FIELDSTON RD,,BRONX,NY,104713313,7185435054,Ophthalmology,,,,,,,,,,,,,,
1093711996,BETTER LIVING NOW INC,185 OSER AVENUE,,HAUPPAUGE,NY,117883710,6313480032,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1619973518,PERRY AVE FAMILY MEDICAL CENTER INC,3071 PERRY AVE,,BRONX,NY,104674111,7182316700,Allergy,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Pediatrics,,,,,,,,,,
1669478574,NY HAND REHABILITATION OT PC,219 E 69TH ST,STE 1K,NEW YORK,NY,100215452,2124721000,Occupational Therapist,,,,,,,,,,,,,,
1376549162,ROBERT S. LESSER MD PC,4015 AVENUE U,,BROOKLYN,NY,112345117,7182525151,Rheumatology,,,,,,,,,,,,,,
1386640084,FOUR WINDS OF SARATOGA,30 CRESCENT AVE,,SARATOGA SPRINGS,NY,128665142,5185843600,Psychiatric Hospital,,,,,,,,,,,,,,
1336145168,NATHAN LITTAUER HOSPITAL ASSOCIATION,99 E STATE ST,,GLOVERSVILLE,NY,120781203,5187258621,Rural,,,,,,,,,,,,,,
1881690691,EASTERN LONG ISLAND HOSPITAL,201 MANOR PL,,GREENPORT,NY,119441222,6314771000,General Acute Care Hospital,,,,,,,,,,,,,,
1174520779,HOWARD BEACH APOTHECARY INC,158-40 CROSS BAY BLVD,,HOWARD BEACH,NY,114143136,7187384343,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1790781359,COUNTY OF CHAUTAUQUA - A MUN CORP,10836 TEMPLE RD,,DUNKIRK,NY,140489611,7163666400,Skilled Nursing Facility,Parenteral & Enteral Nutrition,,,,,,,,,,,,,
1710983382,SBL HOME MEDICAL EQUIPMENT INC,52 ENTER LN,,ISLANDIA,NY,117494811,6319410777,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1346246923,PHYSICAL THERAPY ASSOCIATE OF BROOKLYN,2072 OCEAN AVE,APT 101,BROOKLYN,NY,112307380,7186161450,Physical Therapist,,,,,,,,,,,,,,
1912904541,COUNTY OF SULLIVAN,PO BOX 671,,LIBERTY,NY,127540671,8452928640,Skilled Nursing Facility,,,,,,,,,,,,,,
1396742938,GLEN HAVEN RESIDENTIAL HEALTHCARE FAC. INC,150 DARK HOLLOW RD,,PORT JEFFERSON,NY,117772048,6314735400,Skilled Nursing Facility,,,,,,,,,,,,,,
1184621724,STATE OF NEW YORK COMPTROLLERS OFFICE,100 PATRIOTS RD,,STONY BROOK,NY,117903318,6314448500,Skilled Nursing Facility,,,,,,,,,,,,,,
1124025770,JD RX INC,347 TERRY RD,,SMITHTOWN,NY,117875510,6313614100,,,,,,,,,,,,,,,
1184621716,CENTREX CLINICAL LABORATORIES INC,28 CAMPION RD,,NEW HARTFORD,NY,134131602,3157970791,Clinical Medical Laboratory,,,,,,,,,,,,,,
1174520704,GLENGARIFF CORPORATION,141 DOSORIS LN,,GLEN COVE,NY,115421225,5166761100,Skilled Nursing Facility,,,,,,,,,,,,,,
1063419612,NEW SURFSIDE NURSING HOME LLC,2241 NEW HAVEN AVE,,FAR ROCKAWAY,NY,116912538,7184713400,Skilled Nursing Facility,,,,,,,,,,,,,,
1447257878,FINALLY HLTH MED SVCS PC,3500 NOSTRAND AVE,,BROOKLYN,NY,112295107,7187692521,Chiropractor,,,,,,,,,,,,,,
1659378172,ALPHA-K FAMILY MEDICAL PRACTICE P.C.,7935 153RD ST,,FLUSHING,NY,113673937,7185911600,Family Medicine,,,,,,,,,,,,,,
1356348874,CREST MANOR LIVING AND REHABILITATION CENTER INC,6745 PITTSFORD PALMYRA RD,,FAIRPORT,NY,144503343,5852233633,Skilled Nursing Facility,,,,,,,,,,,,,,
1104823673,LAKE SUCCESS UROLGICAL ASSOCIATES,2001 MARCUS AVE,SUITE N-214,LAKE SUCCESS,NY,110421011,5164374228,Urology,,,,,,,,,,,,,,
1801893383,ROSA COPLON JEWISH HOME AND INFIRMARY,2700 N FOREST RD,,GETZVILLE,NY,140681527,7166393311,Skilled Nursing Facility,,,,,,,,,,,,,,
1447257928,VISITING NURSE SERVICE OF ITHACA AND TOMPKINS COUNTY INC,138 CECIL MALONE DR,,ITHACA,NY,148505124,6072730466,Home Health,,,,,,,,,,,,,,
1396742755,THE HIGHLANDS LIVING CENTER INC,500 HAHNEMANN TRL,,PITTSFORD,NY,145342356,5853831700,Adult Day Care,Skilled Nursing Facility,,,,,,,,,,,,,
1932106366,THRIFTWAY FOSTER AVE. DRUG CORP,1717 FOSTER AVE,,BROOKLYN,NY,112301809,7187241717,Pharmacy,,,,,,,,,,,,,,
1073510384,LEE M. FAVER PHD PSYCHOLOGIST PC,12 RADCLIFFE RD,,BUFFALO,NY,142141221,7165533319,Counseling,,,,,,,,,,,,,,
1225035538,DEDRICK'S PHARMACY INC.,86 N FRONT ST,,KINGSTON,NY,124013832,8453388000,Pharmacy,,,,,,,,,,,,,,
1871590182,NEW PALTZ PHARMACY INC,190 MAIN ST,,NEW PALTZ,NY,125611211,8452550310,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1114924438,MEADOWS AT WESTFALL INC,5901 LAC DE VILLE BLVD,,ROCHESTER,NY,146185600,5854427960,Skilled Nursing Facility,,,,,,,,,,,,,,
1548267750,MAIMONIDES MEDICAL CENTER MMC MIDWIFERY,GPO BOX 27630,,NEW YORK,NY,100877630,7182838867,Midwife,,,,,,,,,,,,,,
1972500130,CREATIVE PHARMACY SOLUTIONS EAST LLC,2535 JOHNS PL,,JAMESTOWN,NY,147019210,7167205121,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,Specialty Pharmacy,,,,,,,,,,,
1669479762,PERSONAL TOUCH HOME CARE OF WESTCHESTER INC,22215 NORTHERN BLVD,,BAYSIDE,NY,113613603,7184684747,Home Health,,,,,,,,,,,,,,
1306843388,MMC OB-GYN FACULTY PRACTICE PLAN,GPO BOX 27360,,NEW YORK,NY,100870001,,Specialist,,,,,,,,,,,,,,
1679570766,MMC OB/GYN HOSPITAL,MMC OB/GYN HOSPITAL,PO BOX 27639,NEW YORK,NY,100870001,,Specialist,,,,,,,,,,,,,,
1396742482,SYRACUSE HOME ASSOCIATION,7740 MEIGS RD,,BALDWINSVILLE,NY,130279757,3156382521,Skilled Nursing Facility,,,,,,,,,,,,,,
1326045477,MMC OBGYN PERINATAL DIAGNOSTIC ULTRASSOUND,5014 FORT HAMILTON PARKWAY,,BROOKLYN,NY,11234,7182838941,Specialist,Obstetrics & Gynecology,,,,,,,,,,,,,
1376540344,SHEEPSHEAD BAY WOMEN CC,PO BOX 27360,MMC OB/GYN FPP,BROOKLYN,NY,112027360,,Specialist,,,,,,,,,,,,,,
1861499857,MMC OB/GYN FPP,MMC GYN ONCOLOGY,GPO BOX 27360,NEW YORK,NY,100870001,,Specialist,,,,,,,,,,,,,,
1487651485,MMC CENTER FOR PELVIC FLOOR DYSFUNCTION FPP,PO BOX 27847,,NEW YORK,NY,100870001,,Specialist,,,,,,,,,,,,,,
