0.40000,1861491664,HASTINGS PHYSICAL THERAPY PC,2307 OSBORNE DR W,,HASTINGS,NE,689019116,4024622665,Physical Therapy,,,,,,,,,,,,,,
0.40000,1154320612,NEWSTYLE MEDICAL SUPPLIER LLC,411 W 5TH ST,,LOUISVILLE,NE,680376007,4022342545,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1376542787,MALBAR CORPORATION,409 N 78TH ST,,OMAHA,NE,681143638,4023934500,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
0.40000,1972502490,CITY OF DODGE,233 N. OAK ST,PO BOX 13,DODGE,NE,686330013,4026932274,Ambulance,,,,,,,,,,,,,,
0.40000,1669471801,WESTERN FAMILY MEDICINE PC,PO BOX 1498,,SCOTTSBLUFF,NE,693631498,3086307977,Clinic/Center,,,,,,,,,,,,,,
0.40000,1487654828,DEINES PHARMACY INC,910 E COURT ST,,BEATRICE,NE,683104085,4022234779,Pharmacy,,,,,,,,,,,,,,
0.40000,1265432561,FALLS CITY MEDS INC,120 E 18TH ST,,FALLS CITY,NE,683552116,4022452029,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1265432223,PEDIATRIC PARTNERS L.L.C.,750 E. 29TH ST,,FREMONT,NE,68025,4027532900,Pediatrics,Family,,,,,,,,,,,,,
0.40000,1134120165,JOHN J FERRY MD PC,7205 W CENTER RD,SUITE 100,OMAHA,NE,68124,4029262425,Gastroenterology,,,,,,,,,,,,,,
0.40000,1710988555,LEAGUE OF HUMAN DIGNITY INC,1701 P ST,,LINCOLN,NE,685081741,4024417871,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1023019718,DOUGLAS COUNTY NEBRASKA,4102 WOOLWORTH AVE,,OMAHA,NE,681051851,4024447608,Psychiatric Hospital,,,,,,,,,,,,,,
0.40000,1336140011,BURTON PROSTHETICS INC,5329 CENTER ST,,OMAHA,NE,681062338,4023841334,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
0.40000,1508867151,HINZE CHIROPRACTIC CENTER P C,2421 23RD ST,,COLUMBUS,NE,686013305,4025649447,Chiropractor,,,,,,,,,,,,,,
0.40000,1073514477,PROFESSIONAL COMPOUNDING CENTER OF SOUTHEAST NEBRASKA INC,910 E COURT ST,STE B,BEATRICE,NE,683104085,4022234774,Pharmacist,,,,,,,,,,,,,,
0.40000,1932100344,HASTINGS ANESTHESIOLOGY ASSOCIATES PC,420 W 5TH ST,SUITE 101,HASTINGS,NE,689017551,4024639841,Anesthesiology,,,,,,,,,,,,,,
0.40000,1013918382,MEDDEX SOLUTIONS,6020 CULLEN DR,,LINCOLN,NE,685061434,4024161013,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1972504207,LEXINGTON HEALTHCARE NO 1 LLC,1505 N ADAMS ST,,LEXINGTON,NE,688501243,3083245531,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1598766735,GRAND ISLAND CLINIC INC,PO BOX 550,,GRAND ISLAND,NE,688020550,3083821100,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Pediatrics,,,,,,,,,,,
0.40000,1013919711,UROLOGICAL ASSOCIATES OF GRAND ISLAND P.C.,620 N ALPHA ST,,GRAND ISLAND,NE,688034316,3083810473,Urology,,,,,,,,,,,,,,
0.40000,1295737054,NEBRASKA SCOOTER MART LLC,415 N 66TH ST,SUITE 1,LINCOLN,NE,685052429,4044643900,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1407858236,FOCUS RESPIRATORY LLC,11811 I ST,SUITE 3,OMAHA,NE,681371227,4029911950,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
0.40000,1205838083,FAMILY RESOURCES OF GREATER NEBRASKA PC,PO BOX 5858,,GRAND ISLAND,NE,688025858,3083817487,Addiction (Substance Use Disorder),Mental Health,,,,,,,,,,,,,
0.40000,1477555050,MIDWEST MEDICAL SUPPLY,117 N 5TH ST,,BEATRICE,NE,683103902,4022232300,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1508858762,FRANKLIN RURAL FIRE PROTECTION DISTRICT,PO BOX 55,,FRANKLIN,NE,689390055,3084253155,Land Transport,,,,,,,,,,,,,,
0.40000,1508858291,NYE SQUARE LIMITED PARTNERSHIP,655 W 23RD ST,,FREMONT,NE,680252595,4027219224,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1366434854,HEARTLAND CARDIOLOGY PC,8552 CASS ST,#308,OMAHA,NE,681143570,4029915300,Cardiovascular Disease,,,,,,,,,,,,,,
0.40000,1194717751,FAMILY MED CENTER INC,PO BOX 642120,,OMAHA,NE,681648120,4024934400,Family Medicine,,,,,,,,,,,,,,
0.40000,1386636652,KOHLLS PHARMACY & HOMECARE INC,12759 Q ST,,OMAHA,NE,681373211,4028956812,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
0.40000,1639161904,PRAIRIE PSYCHOLOGICAL SERVICES INC.,625 E 39TH ST,,SOUTH SIOUX CITY,NE,687763445,4024940040,Addiction (Substance Use Disorder),Professional,Clinical,,,,,,,,,,,,
0.40000,1891788048,HEARTLAND FAMILY SERVICE,2101 S 42ND ST,,OMAHA,NE,68105,4025533000,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,,,,,,,,,,,,
0.40000,1407849409,IN HOME HEALTH CARE INC A NEBRASKA CORPORATION,116 W 19TH ST,,FALLS CITY,NE,683552011,4022455968,Home Health,,,,,,,,,,,,,,
0.40000,1538152582,IN HOME HEALTH CARE INC,116 W 19TH ST,,FALLS CITY,NE,683552011,4022455968,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1609869304,CROFTON VOLUNTEER AMBULANCE,204 W WYOMING ST,,CROFTON,NE,687303200,4023884110,Ambulance,,,,,,,,,,,,,,
0.40000,1881687580,MEDEQ MEDICAL & SURGICAL SUPPLY INC,9140 W DODGE RD,,OMAHA,NE,681143317,4029341695,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1457344178,CREIGHTON UNIVERSITY,2500 CALIFORNIA PLZ,SCHOOL OF DENTISTRY,OMAHA,NE,681780001,4022805020,Clinical Medical Laboratory,,,,,,,,,,,,,,
0.40000,1255325635,HEALTHSERVICESONE PC,PO BOX 2168,,KEARNEY,NE,688482168,3088652500,Orthopaedic Surgery,,,,,,,,,,,,,,
0.40000,1124012208,K C HEALTH CARE ENTERPRISES INC,2520 AVENUE M,,GOTHENBURG,NE,691382527,3085377138,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1649264615,CHEYENNE COUNTY HOSPITAL ASSOCIATION INC,1000 POLE CREEK XING,,SIDNEY,NE,691622900,3082545825,Home Health,,,,,,,,,,,,,,
0.40000,1023002771,OMAHA EMERGENCY PHYSICIANS PC,PO BOX 3366-0210,,OMAHA,NE,681760001,8663218433,Emergency Medical Services,,,,,,,,,,,,,,
0.40000,1588658009,MILLER MEMORIAL CARE CENTER & ASSISTED LIVING,P.O. BOX 428,,CHAPPELL,NE,691290428,3088742292,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1073507505,VISITING NURSE ASSOCIATION OF THE MIDLANDS,12565 W CENTER RD,SUITE 100,OMAHA,NE,681443802,4029304067,Home Health,,,,,,,,,,,,,,
0.40000,1740275163,MANN & MANN OPTOMETRISTS PC,PO BOX 99,,TECUMSEH,NE,684500099,4023352022,Optometrist,,,,,,,,,,,,,,
0.40000,1003801200,VISITING NURSE ASSOC OF MIDLAND,12565 W CENTER RD,SUITE 100,OMAHA,NE,681443802,4029304067,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1154316339,NORTH PLATTE SURGERY CENTER LLC,621 W FRANCIS ST,,NORTH PLATTE,NE,691010608,3085348800,Oral & Maxillofacial Surgery,Family Medicine,Obstetrics & Gynecology,Ophthalmology,Orthopaedic Surgery,Otolaryngology,General Practice,Podiatrist,,,,,,,
0.40000,1316932569,SUNRISE COUNTRY INC,610 224TH RD,,MILFORD,NE,684058475,4027613230,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1689669756,ELWOOD CARE CENTER,PO BOX 315,,ELWOOD,NE,689370315,3087853302,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1336134246,NORTHFIELD RETIREMENT COMMUNITIES,2100 CIRCLE DRIVE,,SCOTTSBLUFF,NE,693631894,3086308291,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1861487696,PLAINVIEW MANOR,101 W HARPER AVE,,PLAINVIEW,NE,687692037,4025823849,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1811982549,PATHOLOGY SERVICES PC,PO BOX 1289,,NORTH PLATTE,NE,691031289,3085345244,Dermatopathology,Procedural Dermatology,Clinical Medical Laboratory,,,,,,,,,,,,
0.40000,1295720811,WINNEBAGO TRIBE OF NEBRASKA,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1952397275,COUNTY OF JOHNSON,PO BOX 157,,TECUMSEH,NE,684500157,4023353361,Ambulance,,,,,,,,,,,,,,
0.40000,1770579856,EMERSON RURAL FIRE DISTRICT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Ambulance,,,,,,,,,,,,,,
0.40000,1841286556,TRIUMPH HOME HEALTH SUPPLIES INC.,3233 CORNHUSKER HWY,STE A,LINCOLN,NE,685041586,4024345080,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,
0.40000,1306833975,CITY OF HARVARD,400 E 7TH ST,BOX 546,HARVARD,NE,689442117,4027727591,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1902893456,COLUMBUS COMMUNITY HOSPITAL INC,PO BOX 1800,,COLUMBUS,NE,686021800,4025647118,Home Health,,,,,,,,,,,,,,
0.40000,1144217696,HILLCREST CARE CENTER,702 CEDAR AVE,,LAUREL,NE,687451714,4022563961,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1215924428,CITY OF IMPERIAL,933 GRANT ST,PO BOX 757,IMPERIAL,NE,690333140,3088825333,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1902893704,LINDENWOOD NURSING HOME INC.,910 S 40TH ST,,OMAHA,NE,681051827,4023422015,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1083602833,ALPINE VILLAGE RETIREMENT CENTER,706 JAMES ST,,VERDIGRE,NE,687836022,4026682209,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1073501896,AMERICAN BAPTIST HOMES OF THE MIDWEST,2824 NORTH 66TH AVE,,OMAHA,NE,681043928,4025518282,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1083602692,GORDON MEMORIAL HEALTH SERVICES,500 E 10TH ST,,GORDON,NE,693431157,3082820806,Adult Day Care,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,
0.40000,1235127721,BUTTE HEALTHCARE CENTER INC,210 BROADWAY STREET,,BUTTE,NE,68722,4027752355,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1053309518,WILSON TOBIN INC,1000 ILLINOIS ST,BOX 571,SIDNEY,NE,691621646,3082544553,Pharmacist,,,,,,,,,,,,,,
0.40000,1366430837,ANNA SUNDERMANN HOME,446 PINEWOOD AVENUE,,SEWARD,NE,684340009,4026432902,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1427046416,DANIEL D. MCCLENAHAN D.D.S. P.C.,401 5TH ST,,OVERTON,NE,68863,3089872437,General Practice,,,,,,,,,,,,,,
0.40000,1972591808,BLUE VALLEY LUTHERAN HOMES SOCIETY INC,P.O. BOX 166,P. O. BOX 166,HEBRON,NE,683702008,4027683900,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1831188705,SAUNDERS MEDICAL CENTER,1760 COUNTY ROAD J,,WAHOO,NE,680664152,4024434191,Critical Access,,,,,,,,,,,,,,
0.40000,1669460689,NEOLA FIRE & RESCUE FUND RAISERS INC,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1497744395,MINDEN EMERGENCY SERVICES,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1639168206,SURGICAL ANESTHESIA OF NORFOLK LLC,PO BOX 1611,SURGICAL ANESTHESIA OF NORFOLK LLC,NORFOLK,NE,687021611,3083827744,Anesthesiology,Pain Medicine,,,,,,,,,,,,,
0.40000,1104815778,CRETE AREA MECICAL CENTER LTC,1540 GROVE AVE,PO BOX 220,CRETE,NE,683331749,4028266867,Adult Care Home,,,,,,,,,,,,,,
0.40000,1205825981,CITY OF FREMONT,400 E MILITARY AVE,,FREMONT,NE,680255141,4027272622,Emergency Care,,,,,,,,,,,,,,
0.40000,1104815372,CHRISTIAN RETIREMENT HOMES INC,6315 O ST,,LINCOLN,NE,685102237,4024896591,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1477542645,CITY OF WAHOO,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1437148525,CRAIG E RILEY DPM PC,2724 13TH ST,,COLUMBUS,NE,686014917,4025633668,Podiatrist,,,,,,,,,,,,,,
0.40000,1811986045,CITY OF CENTRAL CITY,1616 16TH AVE,,CENTRAL CITY,NE,688261818,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1457340408,HOME PRESCRIPTION SERVICES INC,11134 Q ST,,OMAHA,NE,681373609,4025925244,Pharmacy,,,,,,,,,,,,,,
0.40000,1669461653,DECATUR RURAL FIRE DEPT.,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Ambulance,,,,,,,,,,,,,,
0.40000,1285624262,55 MDOS,55 MDOS SGO,2501 CAPEHART RD,OFFUTT A F B,NE,681131712,4022947883,Clinical,,,,,,,,,,,,,,
0.40000,1538158555,CORNEA ASSOCIATES P.C.,13923 GOLD CIR,,OMAHA,NE,681442318,4025582211,Ophthalmology,,,,,,,,,,,,,,
0.40000,1568452316,VILLAGE OF DOUGLAS,1120 N RD,,DOUGLAS,NE,683448936,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1407846223,CRAIG RURAL FIRE DISTRICT,2590 COUNTY ROAD H,,TEKAMAH,NE,680615021,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1285624825,JOHNSON COUNTY HOSPITAL,PO BOX 599,,TECUMSEH,NE,684500599,4023353361,Critical Access,,,,,,,,,,,,,,
0.40000,1013907732,SHARLENE H YUAN DDS PC,612 S 72ND ST,,OMAHA,NE,681144612,4023981788,Dentist,,,,,,,,,,,,,,
0.40000,1043200462,BEATRICE MEDICAL CENTER PC,805 W COURT ST,P. O. BOX 578,BEATRICE,NE,683103525,4022283366,Family Medicine,Rural Health,,,,,,,,,,,,,
0.40000,1710978861,WOMENS HEALTH OF NORTHEAST NEBRASKA PC,PO BOX 409,,NORFOLK,NE,687020409,4023799999,Obstetrics & Gynecology,,,,,,,,,,,,,,
0.40000,1376534461,MA INC,3611 2ND AVE,,KEARNEY,NE,688478104,3082341973,Pharmacy,,,,,,,,,,,,,,
0.40000,1538150412,ANDREW P STADLER DDS PC,PO BOX 1667,,COLUMBUS,NE,686021667,4025644093,Dentist,,,,,,,,,,,,,,
0.40000,1932190527,PRAIRIE EYECARE CENTER PC,PO BOX 506,408 S 8TH AVE,BROKEN BOW,NE,688220506,3088722291,Optometrist,,,,,,,,,,,,,,
0.40000,1932190576,CHAMBERS RURAL FIRE DISTRICT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1689665143,PLATTE COUNTY AMBULANCE COMPANY,2155 33RD AVE,,COLUMBUS,NE,686013148,4025633396,Land Transport,,,,,,,,,,,,,,
0.40000,1326039595,SARAH ANN HESTER MEMORIAL HOME,407 DAKOTA STREET,P.O. BOX 646,BENKELMAN,NE,69021,3084232179,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1699756742,CITY OF HAY SPRINGS PIONEER MANOR NURSING HOME,PO BOX 310,,HAY SPRINGS,NE,693470310,3086384483,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1811978588,ARLINGTON RURAL FIRE DISTRICT,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1174504849,GORDON MEMORIAL HOSPITAL,300 E 8TH ST,,GORDON,NE,693431123,3082820401,Critical Access,,,,,,,,,,,,,,
0.40000,1326029984,THAYER COUNTY MEMORIAL HOSPITAL,120 PARK AVE,,HEBRON,NE,683702019,4027686041,Critical Access,,,,,,,,,,,,,,
0.40000,1043291453,MOTHER HULL HOME,125 E 23RD STREET,,KEARNEY,NE,688475425,3082342447,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1992787949,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,,HEBRON,NE,683702019,4027684611,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1538141593,NILA MOORE NOVOTNY,4508 38TH ST,STE 152,COLUMBUS,NE,686011668,4025634500,Otolaryngology,,,,,,,,,,,,,,
0.40000,1760464283,BROWN COUNTY HOSPITAL,945 E ZERO ST,,AINSWORTH,NE,692101556,4023872800,Critical Access,,,,,,,,,,,,,,
0.40000,1013990100,WAKEFIELD CARE CENTER,306 ASH ST,,WAKEFIELD,NE,687845023,4022872244,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1912980921,LOUISVILLE CARE CENTER,410 W 5TH ST,,LOUISVILLE,NE,680376006,4022342125,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1225011877,COUNTY OF GOSPER,PO BOX 641880,,OMAHA,NE,681647880,4025724019,Land Transport,,,,,,,,,,,,,,
0.40000,1386627909,FREMONT MEDICAL ASSOCIATES - INTERNAL MEDICINE,680 E FREMONT MEDICAL PARK DRIVE,SUITE 100,FREMONT,NE,680252039,4027275200,Internal Medicine,,,,,,,,,,,,,,
0.40000,1356325146,DR HAROLD P KRESKI,7333 FARNAM ST,,OMAHA,NE,681144649,4023974416,Periodontics,,,,,,,,,,,,,,
0.40000,1982688537,BRYAN PLAZA PHARMACY,1500 S 48TH ST,,LINCOLN,NE,685061225,4024818383,Pharmacy,,,,,,,,,,,,,,
