1194728758,RENAISSANCE MEDICAL PRODUCTS INC,21300 GROESBECK HWY,,WARREN,MI,480894920,5867782500,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1871596239,WEST WINDS NURSING HOME,10765 BOGIE LAKE RD,,COMMERCE,MI,483822426,2483639400,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1174526594,THUNDER BAY EMERGENCY PHYSICIANS PC,PO BOX 2347,,GRAND RAPIDS,MI,495012347,8009686866,Emergency Medicine,,,,,,,,,,,,,,
1114920550,EMERGENCY PHYSICIANS INC PC,300 68TH ST SE,,GRAND RAPIDS,MI,495486927,6164555000,General Practice,,,,,,,,,,,,,,
1083617393,MUNSON HOME SERVICES,3816 W FRONT STREET,,TRAVERSE CITY,MI,496848153,2319352100,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1174526453,EVERGREEN HOME HEALTH CARE LLC,5980 S MAIN ST,SUITE 102,CLARKSTON,MI,48346,2486201211,Home Health,,,,,,,,,,,,,,
1013919372,STAT CARE PC,3921 BEECHER RD,,FLINT,MI,485323602,8106066137,Emergency Medical Services,,,,,,,,,,,,,,
1124020466,HAVEN PARK CHRISTIAN HOUSING AND NURSING ASSOCIATION OF ZEELAND,285 N STATE ST,,ZEELAND,MI,494641297,6167724641,Skilled Nursing Facility,,,,,,,,,,,,,,
1629070982,NEWAYGO COUNTY GENERAL HOSPITAL ASSOCIATION,212 S SULLIVAN,,FREMONT,MI,49412,2319243300,,,,,,,,,,,,,,,
1114929353,GRAND RIVER EMERGENCY MEDICAL GROUP PLC,PO BOX Q,,GRAND RAPIDS,MI,495014917,8009686866,Emergency Medicine,,,,,,,,,,,,,,
1407858798,BAY AREA FAMILY CARE OF TRAVERSE CITY PLC,PO BOX 3318,,GRAND RAPIDS,MI,495013318,8009686866,Family Medicine,,,,,,,,,,,,,,
1902808272,FOREST VIEW PSYCHIATRIC HOSPITAL INC,PO BOX 1969,,GRAND RAPIDS,MI,49501,8009686866,Neurology,,,,,,,,,,,,,,
1043212392,STAT CARE,1460 S CENTER RD,,BURTON,MI,48509,8106066137,Emergency Medical Services,,,,,,,,,,,,,,
1013919364,LAPEER COUNTY HEALTH DEPARTMENT,1800 IMLAY CITY RD,,LAPEER,MI,484463208,8106670391,Home Health,,,,,,,,,,,,,,
1134121353,HAMILTON NURSING HOME INC.,590 E GRAND BLVD,,DETROIT,MI,482073534,3139211580,Skilled Nursing Facility,,,,,,,,,,,,,,
1780686980,HOMCARE INC.,875 W SUMMIT AVE,,MUSKEGON,MI,494414047,2317556951,Home Health,,,,,,,,,,,,,,
1063414233,MEMORIAL HOSPITAL,826 W KING ST,,OWOSSO,MI,488672120,9897235211,General Acute Care Hospital,,,,,,,,,,,,,,
1376545533,MICHIGAN MASONIC HOME,1200 WRIGHT AVE,,ALMA,MI,488011133,9894633141,Skilled Nursing Facility,,,,,,,,,,,,,,
1457353534,SLEEP SOLUTIONS INC,1280 E BIG BEAVER RD,STE B,TROY,MI,480831946,2486889095,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1508868662,ISABELLA COUNTY MEDICAL CARE,1222 NORTH DR,,MT PLEASANT,MI,488583200,9897722957,Skilled Nursing Facility,,,,,,,,,,,,,,
1780688721,SOUTHWESTERN MICHIGAN COMMUNITY AMBULANCE SERVICE,2100 W CHICAGO RD,,NILES,MI,491208701,2696842170,Ambulance,Non-emergency Medical Transport (VAN),,,,,,,,,,,,,
1073517942,MIDWEST MEDFLIGHT,5305 MCAULEY DR,# 311,YPSILANTI,MI,481971051,7347123104,Air Transport,,,,,,,,,,,,,,
1215931068,PORTAGE HEALTH INC,500 CAMPUS DR,,HANCOCK,MI,499301569,9064831000,Emergency Medicine,General Acute Care Hospital,,,,,,,,,,,,,
1386648137,BECK PRESCRIPTION SERVICES INC.,7505 GRAFTON RD,STE 2,NEWPORT,MI,481668939,7345867501,Pharmacist,,,,,,,,,,,,,,
1790789550,LAKESIDE VISION INC,888 W HOUGHTON LAKE DR,P O BOX 20,PRUDENVILLE,MI,486519451,9893667525,Optometrist,,,,,,,,,,,,,,
1326042235,WAYNE MACOMB DIAGNOSTIC IMAGING CENTER INC,18245 E 10 MILE RD,STE 100,ROSEVILLE,MI,480665807,5867756400,Diagnostic Radiology,,,,,,,,,,,,,,
1235133141,MACOMB MAGNETIC RESONANCE IMAGING CENTER INC,42700 SCHOENHERR RD,STE 4,STERLING HEIGHTS,MI,483132874,5865661590,Diagnostic Radiology,,,,,,,,,,,,,,
1922002708,GREAT LAKES EYE CARE PC,2848 NILES RD,,SAINT JOSEPH,MI,490853352,2694283300,Ophthalmology,,,,,,,,,,,,,,
1093719783,CARSON CITY HOSPITAL,245 S 2ND ST,PO BOX 430,CARSON CITY,MI,488119650,9895843272,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1508860206,BIO-MAGNETIC RESONANCE INC,30781 STEPHENSON HWY,,MADISON HTS,MI,480711618,2485838922,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1659375293,CASS COUNTY COMMMUNITY MENTAL HEALTH SERVICES,960 E STATE ST,,CASSOPOLIS,MI,490319339,2694452451,Clinical,,,,,,,,,,,,,,
1639173214,LUTHERAN HOMES OF MICHIGAN INC,9710 JUNCTION RD,PO BOX 329,FRANKENMUTH,MI,487340329,9896523470,Assisted Living Facility,,,,,,,,,,,,,,
1326042946,COUNTY OF SHIAWASSEE,110 E MACK STREET,ATTN: ADMINISTRATION,CORUNNA,MI,488171440,9897432318,Public Health or Welfare,,,,,,,,,,,,,,
1093719718,ST. ANN'S HOME INC.,2161 LEONARD ST NW,,GRAND RAPIDS,MI,495043829,6164537715,Assisted Living Facility,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,
1861496333,BORDENS PHARMACY INC,469 WICKSON DR,,FRANKENMUTH,MI,487341144,9896526945,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1003810573,AIRLINK HOMECARE LLC,1532 GULL RD,,KALAMAZOO,MI,490481621,2693823715,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1992709331,PROFESSIONAL PLAZA CLINIC CORPORATION,2395 W GRAND BLVD,,DETROIT,MI,482081210,3138312442,Legal Medicine,,,,,,,,,,,,,,
1457355851,BRONSN LAKEVIEW HOSPITAL,822 E MICHIGAN AVE,,PAW PAW,MI,490791215,2696572800,,,,,,,,,,,,,,,
1659376077,NORTHERN MICHIGAN GASTROENTEROLOGY PLC,224 CIRCLE DR,,TRAVERSE CITY,MI,496842342,2319350525,Gastroenterology,,,,,,,,,,,,,,
1346245677,HORIZON HOME CARE INC,1001 GIESAU DR,,ONTONAGON,MI,499531454,9068846092,Home Health,,,,,,,,,,,,,,
1629073960,HARBOR DRUG INC.,114 S HURON AVE,,HARBOR BEACH,MI,484411201,9894793241,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
1780689026,NORTHGATE PHARMACY INC.,114 S HURON AVE,,HARBOR BEACH,MI,484411201,9894793241,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
1649275959,METRO MAN II INC,25440 5 MILE RD,,REDFORD,MI,482393881,3132552273,Skilled Nursing Facility,,,,,,,,,,,,,,
1497750608,MCKENZIE MEMORIAL HOSPITAL,120 N DELAWARE ST,,SANDUSKY,MI,484711009,8106486162,Emergency Medicine,Medicare Defined Swing Bed Unit,Critical Access,,,,,,,,,,,,
1538164843,METRO MAN I INC,25440 5 MILE RD,,REDFORD,MI,482393881,3132552273,Skilled Nursing Facility,,,,,,,,,,,,,,
1598760795,MOTT CHILDREN'S HEALTH CENTER,806 TUURI PL,,FLINT,MI,485032465,8107675750,Multi-Specialty,,,,,,,,,,,,,,
1073518171,WBNCC JOINT VENTURE PTR,6445 W MAPLE RD,,WEST BLOOMFIELD,MI,483222047,2486611600,Skilled Nursing Facility,,,,,,,,,,,,,,
1457356453,PRIME REHAB AND PHYSICAL THERAPY INC,7140 W FORT ST,STE 4,DETROIT,MI,482092917,3133573079,Residential Treatment Facility - Physical Disabilities,,,,,,,,,,,,,,
1861497877,LIPPERT ENTERPRISES INC,P.O. BOX 69,EVANS DRUG STORE,SHEPHERD,MI,48883,9898286057,Pharmacist,Community/Retail Pharmacy,,,,,,,,,,,,,
1811992704,ALPENA MEDICAL ARTS PC,211 LONG RAPIDS RD,,ALPENA,MI,497071315,9893542142,Rural Health,Family,,,,,,,,,,,,,
1154326189,KING HOME MEDICAL EQUIPMENT INC,1950 COLUMBIA AVE W,STE A,BATTLE CREEK,MI,490152891,2699662000,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1780689687,FAMILY EYE CARE CTR P C,504 N FRANKLIN ST,,FRANKENMUTH,MI,487341000,9896522626,Optometrist,,,,,,,,,,,,,,
1568467249,MICHIGAN STATE UNIVERSITY KALAMAZOO CENTER FOR MEDICAL STUDIES,1000 OAKLAND DR,,KALAMAZOO,MI,490081282,,Multi-Specialty,,,,,,,,,,,,,,
1093710675,HART FAMILY MEDICAL ASSOCIATES PC,611 EAST MAIN ST,,HART,MI,494201190,2318735675,Social Worker,Family Medicine,,,,,,,,,,,,,
1225033855,WHITE LAKE AMBULANCE SERVICE,5085 WILCOX ST,,MONTAGUE,MI,494371558,2318944306,Land Transport,,,,,,,,,,,,,,
1245235720,SHELBY NURSING CENTER JOINT VENTURE,46100 SCHOENHERR RD,,SHELBY TOWNSHIP,MI,483155344,5865661100,Skilled Nursing Facility,,,,,,,,,,,,,,
1134124613,VISITING NURSE ASSOCIATION HEALTH SERVICES,1430 MILITARY ST,STE A,PORT HURON,MI,480605921,8109844131,Hospice Care - Community Based,,,,,,,,,,,,,,
1043216518,CONVALCARE CORPORATION,406 W MAIN ST,,STOCKBRIDGE,MI,492859719,5178517700,Skilled Nursing Facility,,,,,,,,,,,,,,
1861498362,MICHIGAN NEUROLOGY ASSOCIATES PC,19699 E EIGHT MILE RD,,ST CLAIR SHORES,MI,48080,5864459900,,,,,,,,,,,,,,,
1033115548,MADISON MEDICAL CENTER,30781 STEPHENSON HWY,,MADISON HTS,MI,480711618,2485838922,Multi-Specialty,,,,,,,,,,,,,,
1861497398,MEADOW BROOK MEDICAL CARE FACILITY,4543 S M 88 HWY,,BELLAIRE,MI,496159109,2315338661,Skilled Nursing Facility,,,,,,,,,,,,,,
1801892229,MOROUN NURSING HOME,8045 E JEFFERSON AVE,,DETROIT,MI,482142627,3138213525,Skilled Nursing Facility,,,,,,,,,,,,,,
1003812439,NORTHWEST HOME HEALTH SERVICES INC,2 CORPORATE DRIVE,SUITE 100,SOUTHFIELD,MI,480763759,8004625632,Home Health,,,,,,,,,,,,,,
1093711459,COMPREHENSIVE COUNSELING CENTER PC,11885 E 12 MILE RD,STE. 201A,WARREN,MI,480933474,5865586000,Adult Mental Health,,,,,,,,,,,,,,
1669478921,PERSONAL & FAMILY ADJUSTMENT CENTER PC,700 N OLD WOODWARD AVE,STE 300,BIRMINGHAM,MI,480091338,2486428263,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1831195114,INGHAM COUNTY MEDICAL CARE FACILITY,3860 DOBIE RD,,OKEMOS,MI,488643704,5173816100,Skilled Nursing Facility,,,,,,,,,,,,,,
1528064771,A DENTAL CENTER-DOWNRIVER,17128 FORT ST,,RIVERVIEW,MI,481936619,7342813200,Point of Service,,,,,,,,,,,,,,
1871599258,PARTNERS IN DENTAL CARE PC,2565 FOREST HILL AVE SE,STE 200,GRAND RAPIDS,MI,495467535,6169490230,General Practice,,,,,,,,,,,,,,
1912903212,MOUNTAIN TOWN FAMILY PRACTICE,308 W MICHIGAN ST,,MOUNT PLEASANT,MI,488582410,9897799089,Medical,,,,,,,,,,,,,,
1003812181,EVERGREEN NURSING CENTER JOINT VENTURE,19933 W 13 MILE RD,,SOUTHFIELD,MI,480761024,2482039000,Skilled Nursing Facility,,,,,,,,,,,,,,
1508862590,VICKI ANTON ANTHENS DPM PC,19723 ALLEN RD,,BROWNSTOWN TWP,MI,481831021,7344798383,Podiatrist,,,,,,,,,,,,,,
1134125131,LAKE ORION NURSING CENTER CORPORATION,585 E FLINT ST,,LAKE ORION,MI,483623209,2486930505,Skilled Nursing Facility,,,,,,,,,,,,,,
1528064466,LEELANAU MEMORIAL HEALTH CENTER,215 HIGH ST,,NORHTPORT,MI,49670,2319356181,Medicare Defined Swing Bed Unit,General Acute Care Hospital,Critical Access,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,
1427054360,PAUL OLIVER MEMORIAL HOSPITAL,224 PARK AVE,,FRANKFORT,MI,496359658,2319356181,Medicare Defined Swing Bed Unit,General Acute Care Hospital,Critical Access,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,
1841296605,HAEMATOLOGY-ONCOLOGY ASSOCIATES OF OHIO AND MICHIGAN PC,8166 DOUGLAS RD,,LAMBERTVILLE,MI,481449631,7348474900,Hematology & Oncology,,,,,,,,,,,,,,
1497751309,KALKASKA MEMORIAL HEALTH CENTER,PO BOX 916,,TRAVERSE CITY,MI,496850916,2319356181,Medicare Defined Swing Bed Unit,General Acute Care Hospital,Critical Access,Rural,Skilled Nursing Facility,Ambulance,,,,,,,,,
1083610984,MANISTEE COUNTY MEDICAL CARE,1505 E PARKDALE AVE,,MANISTEE,MI,496609319,2317232543,Skilled Nursing Facility,,,,,,,,,,,,,,
1952307852,MUNSON MEDICAL CENTER,PO BOX 1131,,TRAVERSE CITY,MI,496851131,2319356181,General Acute Care Hospital,,,,,,,,,,,,,,
1447256276,SCHOOLCRAFT MEMORIAL HOSPITAL,7870W US HIGHWAY 2,,MANISTIQUE,MI,498548992,9063413284,Home Health,,,,,,,,,,,,,,
1851397681,WRIGHT BRACE AND LIMB INC,611 COURT ST,STE 102,WEST BRANCH,MI,486619390,9893430300,,,,,,,,,,,,,,,
1366448037,EAST LANSING ORTHOPEDIC ASSOCIATION P C,3394 E JOLLY RD,STE A,LANSING,MI,489108595,5173943200,Specialist,,,,,,,,,,,,,,
1932105525,ADVANCED MEDICAL SOLUTIONS INC,106 W GRAND RIVER AVE,,HOWELL,MI,488432237,5175481443,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1144226713,PRESBYTERIAN VILLAGE EAST,33875 KIELY DR,,CHESTERFIELD,MI,480473604,5867167411,Skilled Nursing Facility,,,,,,,,,,,,,,
1750387338,DIABETIC MANAGEMENT EQUIPMENT,10299 GRAND RIVER RD,STE M,BRIGHTON,MI,481169558,8006346709,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1548267115,ARCADIO V RAMIREZ MD PC,2360 E STADIUM BLVD,STE 13,ANN ARBOR,MI,481044887,7349710200,Psychiatry,,,,,,,,,,,,,,
1992702567,MILLIKEN MEDICAL PLLC,224 CIRCLE DR,,TRAVERSE CITY,MI,496842342,2319350600,Internal Medicine,,,,,,,,,,,,,,
1316944838,MARQUETTE COUNTY MEDICAL CARE,200 SAGINAW STREET,,ISHPEMING,MI,498492469,9064851061,Skilled Nursing Facility,,,,,,,,,,,,,,
1184621658,DURAND CONVALESCENT CENTER,8750 E. MONROE RD.,,DURAND,MI,484290197,9892883166,Skilled Nursing Facility,,,,,,,,,,,,,,
1427055938,MARSHALL AREA FIREFIGHTERS AMBULANCE AUTHORITY,16984 BURLINGAME DR,,MARSHALL,MI,490688422,2697819819,Ambulance,,,,,,,,,,,,,,
1922005420,AMERICARE ACQUISITION CORPORATION,19211 ANGLIN ST,,DETROIT,MI,482341460,3138939745,Skilled Nursing Facility,,,,,,,,,,,,,,
1710984117,MIDLAND NURSING CENTER LLC,3615 E ASHMAN RD,,MIDLAND,MI,486428858,9896310460,Skilled Nursing Facility,,,,,,,,,,,,,,
1629075023,EASTWOOD CONVALESCENT CENTER INC.,626 E GRAND BLVD,,DETROIT,MI,482073513,3139235816,Skilled Nursing Facility,,,,,,,,,,,,,,
1215934534,TUSCOLA COUNTY MEDICAL CARE FACILITY,1285 CLEAVER RD,,CARO,MI,487239241,9896734117,Skilled Nursing Facility,,,,,,,,,,,,,,
1568469898,FRENCHTOWN ACQUISITION COMPANY INC,1971 N MONROE ST,,MONROE,MI,481624255,7342438800,Skilled Nursing Facility,,,,,,,,,,,,,,
1891792032,CAMELOT HALL ACQUISITION COMPANY INC,35100 ANN ARBOR TRL,,LIVONIA,MI,481503543,7345221444,Skilled Nursing Facility,,,,,,,,,,,,,,
1124025440,EMMET COUNTY MEDICAL CARE FACILITY,750 E MAIN ST,,HARBOR SPRINGS,MI,497401548,2315264403,Skilled Nursing Facility,,,,,,,,,,,,,,
1720085053,MIDDLEBELT HOPE ACQUISTION COMPANY INC,14900 MIDDLEBELT RD,,LIVONIA,MI,481544033,7344254200,Skilled Nursing Facility,,,,,,,,,,,,,,
1225035561,ST ANTHONY ACQUISITION COMPANY INC,31830 RYAN RD,,WARREN,MI,480923767,5869776700,Skilled Nursing Facility,,,,,,,,,,,,,,
1215934542,MADONNA ACQUISITION COMPANY INC.,15311 SCHAEFER HWY,,DETROIT,MI,482273374,3138354775,Skilled Nursing Facility,,,,,,,,,,,,,,
1972500213,ABBA CARE CORPORATION,19100 W 7 MILE RD,,DETROIT,MI,482192758,3135335002,Skilled Nursing Facility,,,,,,,,,,,,,,
1669479895,ST. MARY'S ACQUISITION COMPANY INC,22601 E 9 MILE RD,,ST CLAIR SHORES,MI,480801917,5867724300,Skilled Nursing Facility,,,,,,,,,,,,,,
1578560793,VIJAY WALVEKAR CENTRAL HOME REHABILITATION SERVICES,20245 W 12 MILE RD,STE 100,SOUTHFIELD,MI,480766406,2485695410,Home Health,,,,,,,,,,,,,,
1871590018,FOUR SEASONS NURSING CENTER LLC,PO BOX 303,,BAD AXE,MI,484130303,9892699983,Skilled Nursing Facility,,,,,,,,,,,,,,
1730186891,PINECREST MEDICAL CARE FACILITY,PO BOX 603,,POWERS,MI,498740603,9064975244,Skilled Nursing Facility,,,,,,,,,,,,,,
1194722165,SANILAC COUNTY,137 N ELK ST,,SANDUSKY,MI,484711129,8106483017,Skilled Nursing Facility,,,,,,,,,,,,,,
1477550564,OUTER DRIVE PARTNERS LLC,4000 TOWN CTR STE 700,,SOUTHFIELD,MI,480751424,2483860300,Skilled Nursing Facility,,,,,,,,,,,,,,
1174520290,TRIUMPH HOME HEALTH CARE INC,19900 FARMINGTON RD,,LIVONIA,MI,481521409,2484269714,Home Health,,,,,,,,,,,,,,
1578560637,INTERNATIONAL HEALTH CARE PROPERTIES,8633 MAIN ST,,WHITMORE LAKE,MI,481899248,7344494431,Skilled Nursing Facility,,,,,,,,,,,,,,
1609873611,MEDSUPPLY CORPORATION,33333 DEQUINDRE RD,SUITE A,TROY,MI,480834624,2485979004,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,
1205833175,AUTUMN WOODS RESIDENTIAL HEALTH CARE FACILITY LLC,29800 HOOVER RD,,WARREN,MI,480933483,1586574344,Skilled Nursing Facility,,,,,,,,,,,,,,
1912904715,RT SPECIALISTS CORPORATION,6637 HIGHLAND RD,,WATERFORD,MI,483271675,2484612052,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1922005735,EXCELLACARE SKILLED SERVICES INC.,20853 FARMINGTON RD,SUITE 200,FARMINGTON HILLS,MI,483365183,2484769091,Home Health,,,,,,,,,,,,,,
1730186479,ONCOLOGY & HEMATOLOGY OF OAKLAND PC,1135 W UNIVERSITY DR,STE 220,ROCHESTER,MI,483071871,2486564900,Hematology & Oncology,,,,,,,,,,,,,,
1295732956,CONCERNED HOME CARE INC,PO BOX 110,136 N FIRST ST,HARBOR BEACH,MI,484410110,9894793101,Home Health,,,,,,,,,,,,,,
1659378487,SUSAN RICE DO FRANK LANZILOTE DO FAMILY PRACTICE PC,16226 GRAND RIVER AVE,,DETROIT,MI,482271824,3138365490,Family Medicine,,,,,,,,,,,,,,
1952308637,ADVANCED PHYSICAL THERAPY AND REHABILITATION CENTER INC,15870 19 MILE RD,SUITE 140,CLINTON TOWNSHIP,MI,480383529,5862283000,Physical Therapist,,,,,,,,,,,,,,
1285631986,KEY DIABETES SUPPLY CO,11585 FARMINGTON RD,,LIVONIA,MI,481505729,8775417930,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1891792735,HEATHER HILLS LIMITED PARTNERSHIP,1157 MEDICAL PARK DR SE,,GRAND RAPIDS,MI,495463699,6169497310,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1477550218,PRIORITY ONE HOME HEALTH SERVICES INC,21600 HARPER AVE,STE 200,SAINT CLAIR SHORES,MI,480802242,5867767717,Home Health,,,,,,,,,,,,,,
1356348114,SCHOOLCRAFT MEDICAL CARE FACILITY,520 MAIN ST,,MANISTIQUE,MI,498541522,9063416921,Skilled Nursing Facility,,,,,,,,,,,,,,
1669470233,A.C.E. HOME HEALTH CARE SERVICES INC,PO BOX 499,,HOWARD CITY,MI,493290499,2319374514,Home Health,,,,,,,,,,,,,,
1609874288,DYNAMIC PHYSICAL THERAPY INC,8872 PROFESSIONAL DR,SUITE C,CADILLAC,MI,496018481,2318760010,Physical Therapist,,,,,,,,,,,,,,
1316945991,MECOSTA COUNTY MEDICAL CENTER,605 OAK ST,,BIG RAPIDS,MI,493072048,2315924269,General Acute Care Hospital,,,,,,,,,,,,,,
1396743811,UNITED LIFESTYLES,407 S NELSON ST,,GREENVILLE,MI,488382138,6167546185,Public Health or Welfare,,,,,,,,,,,,,,
1689672107,GENEVA MANAGEMENT,3500 SOUTH BLVD W,,ROCHESTER HILLS,MI,483093973,2488527800,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1356349807,SONDRA ROBIN,13498 DIX TOLEDO RD,,SOUTHGATE,MI,481952430,7342811968,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1568460939,ATRIUM FREEMAN INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1871591214,ATRIUM ALLENDALE INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1497753834,ATRIUM COUNTRYSIDE LLC,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1841298288,ATRIUM CENTREVILLE INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1659379097,NORTH WOODS HOME NURSING,PO BOX 307,,MANISTIQUE,MI,498540307,9063416963,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
1366440612,BALLENTINE PHARMACY INC,3482 MAIN ST,PO BOX 67,DECKERVILLE,MI,484279633,,Pharmacy,,,,,,,,,,,,,,
1992703201,NORTHWEST ORTHOTICS PROSTHETICS INC,39830 GRAND RIVER AVE,SUITE B1D,NOVI,MI,483752140,2484771443,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1992703169,AMERICAN GERITRIC CONSULTANTS LLC,28701 PLYMOUTH RD,,LIVONIA,MI,481502335,7344279900,Geriatric Medicine,,,,,,,,,,,,,,
1013915115,ATRIUM MARSHALL INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1649278748,BRIGHTON FAMILY PHYSICIANS PC,401 E GRAND RIVER AVE,SUITE 100,BRIGHTON,MI,481161562,8102257773,Family Medicine,,,,,,,,,,,,,,
1376541474,ATRIUM PLAINWELL INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1558369637,ATRIUM HERITAGE INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1285632364,GLENNAN MEDICAL GROUP PC,72 S WASHINGTON ST,SUITE 204,OXFORD,MI,483716421,2486282233,Internal Medicine,,,,,,,,,,,,,,
1508864687,PEDIATRIC CARE CORNER PC,PO BOX 33321,DRAWER 95,DETROIT,MI,482325321,2489261411,Adolescent Medicine,,,,,,,,,,,,,,
1780682864,ATRIUM KING CENTRE INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
1073511168,ATRIUM LINCOLN HAVEN INC.,5000 HAKES DR,SUITE 600,NORTON SHORES,MI,494415574,2317996870,Skilled Nursing Facility,,,,,,,,,,,,,,
