1174524607,HOT SPRINGS COUNTY HOSPITAL DISTRICT,PO BOX 388,156 N 6TH STREET,BASIN,WY,824100388,3075682499,Family Medicine,,,,,,,,,,,,,,
1255332383,KIMBERLY HEALTH SYSTEMS,1108 BIRCH ST,,DOUGLAS,WY,826332761,3073583397,Skilled Nursing Facility,,,,,,,,,,,,,,
1013919794,SOUTH BIG HORN COUNTY HOSPITAL DISTRICT,388 SOUTH US HWY 20,,BASIN,WY,824108902,3075683311,Critical Access,,,,,,,,,,,,,,
1962494864,CASPER ORTHOPEDIC ASSOCIATES PC,4140 CENTENNIAL HILLS BLVD,STE A,CASPER,WY,826093265,(307) 265-7205,Orthopaedic Surgery,Hand Surgery,Sports Medicine,Physical Therapist,Occupational Therapist,Physician Assistant,Nurse Practitioner,,,,,,,,
1962494690,RIVERTON VISION CENTER P.C.,300 N BROADWAY AVE,,RIVERTON,WY,825013545,3078569451,Optometrist,,,,,,,,,,,,,,
1073505699,DUBOIS VISION CENTER,PO BOX 480,,DUBOIS,WY,825130480,3074552125,Optometrist,,,,,,,,,,,,,,
1083606420,A. E. ROEDEL DRUG INC,PO BOX 327,,CHEYENNE,WY,820030327,3076341571,Pharmacy,,,,,,,,,,,,,,
1538152277,BEMIS PHARMACY INC,861 GILCHRIST ST,SUITE A,WHEATLAND,WY,822012929,3073229292,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
1376536763,YELLOWSTONE RADIOLOGY PC,PO BOX 2545,,CODY,WY,824142545,2086679334,Diagnostic Radiology,,,,,,,,,,,,,,
1356335533,POWDER RIVER ORTHOPEDICS & SPINE PC,508 STOCKTRAIL AVE,STE A,GILLETTE,WY,827163582,3076861413,Orthopaedic Surgery,,,,,,,,,,,,,,
1104811256,WYOMING STATE HOSPITAL,831 HIGHWAY 150 S,PO BOX 177,EVANSTON,WY,829305340,3077893464,Chronic Disease Hospital,,,,,,,,,,,,,,
1700871670,SUBLETTE CENTER,PO BOX 788,,PINEDALE,WY,829410788,3073674161,Skilled Nursing Facility,,,,,,,,,,,,,,
1831184548,DEPALMA PEDIATRICS DBA EVANSTON PEDIATRICS,195 FEATHER WAY,,EVANSTON,WY,829309227,3077891102,Pediatrics,,,,,,,,,,,,,,
1598751075,WYOMING SURGICAL ASSOCIATES PC,419 S WASHINGTON ST,SUITE 200,CASPER,WY,826012951,3075774220,Surgery,Vascular Surgery,Colon & Rectal Surgery,,,,,,,,,,,,
1619963956,HOT SPRINGS COUNTY MEMORIAL HOSPITAL HOME CARE SERVICES,150 E ARAPAHOE ST,ATTN: HOME CARE SERVICES,THERMOPOLIS,WY,824432402,3078645585,Home Health,,,,,,,,,,,,,,
1033105705,NEW HOPE COUNSELING,136 W 21ST AVE,,TORRINGTON,WY,822402721,3075322119,Mental Health,,,,,,,,,,,,,,
1285621839,MEMORIAL HOSPITAL OF LARAMIE COUNTY,214 E 23RD ST,,CHEYENNE,WY,820013748,3076342273,Mental Health (Including Community Mental Health Center),Psychiatric Unit,Rehabilitation Unit,General Acute Care Hospital,Skilled Nursing Facility,,,,,,,,,,
1962499491,CASPER PAYLESS DRUG,428 S DURBIN ST,,CASPER,WY,826012818,3072651914,Durable Medical Equipment & Medical Supplies,Pharmacy,,,,,,,,,,,,,
1750378980,RALPH E HOPKINS MD PC,705 E WASHINGTON AVE,,RIVERTON,WY,825014452,3078565758,Urology,,,,,,,,,,,,,,
1184611089,NOYES HEALTH CARE CENTER INC,POB 307,305 WHIPPOORWILL ST,BAGGS,WY,823210307,3073837000,Rural Health,,,,,,,,,,,,,,
1629066360,HIGH COUNTRY HOME HEALTH,3131 E GRAND AVE,,LARAMIE,WY,820705140,3077423120,Home Health,,,,,,,,,,,,,,
1386632594,CHEYENNE HEALTH & WELLNESS CENTER,2508 EAST FOX FARM ROAD,SUITE 1A,CHEYENNE,WY,82007,3076353618,Community Health,,,,,,,,,,,,,,
1700875754,TIMOTHY FLEMING M.D. PC,449 MOUNTAIN VIEW ST,,POWELL,WY,824352232,3077544559,Cardiovascular Disease,,,,,,,,,,,,,,
1760471726,ABSAROKA ORTHOPEDICS,424 YELLOWSTONE AVE,SUITE 140,CODY,WY,824149318,3075277100,Orthopaedic Surgery,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
1720077837,EXPRESS PHARMACY,4005 E GRAND AVE,,LARAMIE,WY,820705161,3077451557,Pharmacy,,,,,,,,,,,,,,
1477542595,CITY OF TORRINGTON,PO BOX 250,,TORRINGTON,WY,822400250,3075327052,Land Transport,,,,,,,,,,,,,,
1558351536,WEST PARK HOSPITAL DISTRICT,707 SHERIDAN AVE,,CODY,WY,824143409,3075277501,Rehabilitation - Substance Use Disorder,Critical Access,,,,,,,,,,,,,
1295725844,GRIZ-MTN ENTERPRISES LLC,PO BOX 6468,,SHERIDAN,WY,828011868,3077525435,Professional,,,,,,,,,,,,,,
1295725976,CENTRAL WYOMING HOSPICE PROGRAM,319 S WILSON ST,,CASPER,WY,826012943,3075774832,Hospice Care - Community Based,,,,,,,,,,,,,,
1164413225,JOHN SCHNEIDER JR MD PC,449 MOUNTAIN VIEW ST,,POWELL,WY,824352232,3077544559,Neurological Surgery,,,,,,,,,,,,,,
1265423057,RICHARD D JONES ODPC,PO BOX 785,,LOVELL,WY,824310785,3075487450,Optometrist,,,,,,,,,,,,,,
1740271956,BEARTOOTH HEALTH CARE P.C.,449 MOUNTAIN VIEW ST,,POWELL,WY,824352232,3077544559,Nurse Practitioner,,,,,,,,,,,,,,
1487635926,AESTHETIC DENTISTRY PC,2029 BLUEGRASS CIR,,CHEYENNE,WY,820097368,3076326597,General Practice,,,,,,,,,,,,,,
1588647952,HOYS INC,PO BOX 20021,,CHEYENNE,WY,820037000,3076341818,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,,
1609859826,90TH MEDICAL GROUP-UNITED STATES AIR FORCE,6900 ALDEN DR,,FE WARREN AFB,WY,820053906,3077735674,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,,
1770566200,WYOMING OSTEOPOROSIS CENTER LLC,940 E 3RD ST,STE. 106,CASPER,WY,826013237,3075774276,Multi-Specialty,,,,,,,,,,,,,,
1487638417,CAMPBELL COUNTY HOSPITAL DISTRICT,501 S BURMA AVE,,GILLETTE,WY,827163426,3076881415,General Acute Care Hospital,,,,,,,,,,,,,,
1356325278,CHEYENNE MEDICAL SPECIALISTS PC,5050 POWDERHOUSE RD,,CHEYENNE,WY,82009,3077728226,Body Imaging,Clinical Medical Laboratory,,,,,,,,,,,,,
1750365615,WOPS INC,5050 POWDERHOUSE ROAD,,CHEYENNE,WY,82009,3076341311,Ambulatory Surgical,,,,,,,,,,,,,,
1689651481,TETON OUTPATIENT SERVICES LLC,150 BUFFALO WAY,PO BOX 12530,JACKSON,WY,830012530,3077338677,Ambulatory Surgical,,,,,,,,,,,,,,
1093792095,PIONEER COUNSELING SERVICES,350 CITY VIEW DRIVE,SUITE 206,EVANSTON,WY,82930,3077897915,Mental Health,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,
1003894122,JOHNSON COUNTY MEMORIAL HOSPITAL,497 WEST LOTT,,BUFFALO,WY,828341609,3076846188,General Practice,Medicare Defined Swing Bed Unit,Critical Access,,,,,,,,,,,,
1285612317,FAMILY MEDICAL CENTER,497 WEST LOTT,,BUFFALO,WY,828341609,3076845521,Clinic/Center,,,,,,,,,,,,,,
1407835960,HOSPICE OF LARAMIE,1262 N. 22ND ST.,UNIT A,LARAMIE,WY,82072,3077459254,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
1356320584,LAYA'S MAIN STREET PHARMACY,555 N MAIN ST,,SHERIDAN,WY,828013630,3076723741,Pharmacy,,,,,,,,,,,,,,
1518947589,GEM CITY BONE & JOINT PC,1909 VISTA DR,,LARAMIE,WY,82070,3077458851,Ambulatory Surgical,,,,,,,,,,,,,,
1306826177,NORTHERN WYOMING SURGICAL CENTER,732 LINDSAY LN,,CODY,WY,824144103,3075872139,Ambulatory Surgical,,,,,,,,,,,,,,
1912977547,MARY E MACGUIRE MD PC,1450 E A ST,STE 3,CASPER,WY,826012239,3074737821,Surgery,,,,,,,,,,,,,,
1326019670,INTERIM HEALTHCARE OF WYOMING INC,1010 E. 1ST STREET SUITE A,,CASPER,WY,82601,3072661152,Case Management,Home Health,,,,,,,,,,,,,
1952372278,SPIRIT MOUNTAIN HOSPICE,707 SHERIDAN AVE,,CODY,WY,824143409,3075782413,Hospice Care - Community Based,,,,,,,,,,,,,,
1801869169,WITH EAGLES WINGS,PO BOX 197,,ST STEPHENS,WY,82524,3078575940,Professional,Clinical,Mental Health (Including Community Mental Health Center),Rehabilitation - Substance Use Disorder,,,,,,,,,,,
1255304051,EVANSTON HOSPITAL CORPORATION,190 ARROWHEAD DR,,EVANSTON,WY,829309266,3077893636,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
1962477539,CASPER WY ENDOSCOPY ASC LLC,1441 WILKINS CIR,,CASPER,WY,826011337,3072651792,Ambulatory Surgical,,,,,,,,,,,,,,
1225003023,SOLUTIONS FOR LIFE,1841 MADORA AVE,,DOUGLAS,WY,826333057,3073582846,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1508832080,UROLOGICAL SERVICES OF NORTHERN WY,225 W YELLOWSTONE AVE,,CODY,WY,824148702,3075875131,Urology,,,,,,,,,,,,,,
1720054802,CHEYENNE EYE CLINIC,1300 E 20TH ST,,CHEYENNE,WY,820014021,3076342020,Medical Specialty,,,,,,,,,,,,,,
1952379547,NORTH BIG HORN HOSPITAL,1115 LANE 12,,LOVELL,WY,824319537,3075485200,Critical Access,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,
1700854346,SAGE MEDICAL GROUP LLC,PO BOX 50750,,CASPER,WY,82605,3072658300,Clinic/Center,,,,,,,,,,,,,,
1184692584,YELLOWSTONE ULTRASOUND INC,PO BOX 1358,,CODY,WY,824141358,2086679334,Clinical Medical Laboratory,,,,,,,,,,,,,,
1922077858,SWEETWATER COUNTY COMMUNITY NURSING SERVICE,731 C ST,SUITE 315,ROCK SPRINGS,WY,829016202,3073526830,Case Management,Day Training - Developmentally Disabled Services,Home Health,Public Health or Welfare,,,,,,,,,,,
1992774848,SHERIDAN OPTICAL INC,23 E GRINNELL PLZ,,SHERIDAN,WY,828013930,3076725516,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1396704474,OUTPATIENT RADIOLOGY LLC,419 SOUTH WASHINGTON STREET,SUITE 101,CASPER,WY,82601,3072346963,Diagnostic Radiology,,,,,,,,,,,,,,
1649239138,LAWRENCE W OHOLLERAN PC,1616 E 19TH ST,STE 8,CHEYENNE,WY,820014946,3076375600,Surgery,,,,,,,,,,,,,,
1730149352,GROSHART EYE CLINIC PC,PO BOX 786,,SHERIDAN,WY,828010786,3076747611,Optometrist,,,,,,,,,,,,,,
1831150689,CHEYENNE SKIN CLINIC,123 WESTERN HILLS BLVD,,CHEYENNE,WY,820093446,3076350226,Dermatology,,,,,,,,,,,,,,
1740241595,CENTER FOR DERMATOLOGIC SURGERY,123 WESTERN HILLS BLVD,,CHEYENNE,WY,820093446,3076350226,Ambulatory Surgical,,,,,,,,,,,,,,
1295796050,VEIN TREATMENT CENTER A LIMITED LIABILITY COMPANY,123 WESTERN HILLS BLVD,,CHEYENNE,WY,820093446,3076350226,Vascular Surgery,,,,,,,,,,,,,,
1265493902,ROCKY MOUNTAIN THERAPY LLC,2546 E 2ND ST,BUILDING 500,CASPER,WY,826092047,3075775204,Occupational Therapy Assistant,Physical Therapist,Physical Therapy Assistant,Occupational Therapist,Hand,Speech-Language Pathologist,,,,,,,,,
1942261573,WYOMING SURGICAL CENTER LLC,4140 CENTENNIAL HILLS BLVD,#C,CASPER,WY,82609,3074728781,Ambulatory Surgical,,,,,,,,,,,,,,
1447217377,BEAR RIVER SURGICAL CLINIC INC,196 ARROWHEAD DR,SUITE #8,EVANSTON,WY,829308752,4356139500,Surgery,,,,,,,,,,,,,,
1104883461,THUNDER BASIN ORTHOPAEDICS AND SPORTS MEDICINE PC,PO BOX 688,,DOUGLAS,WY,826330688,3073586200,Orthopaedic Surgery,,,,,,,,,,,,,,
1154379998,GILLETTE PHYSICAL THERAPY,PO BOX 7132,,GILLETTE,WY,827177132,3076824900,Physical Therapist,,,,,,,,,,,,,,
1558319392,WILLIAM H AND CARRIE GOTTSCHE FOUNDATION,PO BOX 790,,THERMOPOLIS,WY,824430790,3078642146,Rehabilitation - Comprehensive Outpatient Rehabilitation Facility (CORF),,,,,,,,,,,,,,
1346299260,COUNSELING CONSULTING & MEDIATION LLC,2315 DUNN AVENUE,,CHEYENNE,WY,820013214,3076304688,Clinical,Social Worker,,,,,,,,,,,,,
1235188996,HOME OPTION INC,1725 SHERIDAN AVE,STE 128,CODY,WY,82414,3075874601,Home Health,,,,,,,,,,,,,,
1306896402,JAN SCHAAD LCSW PC,PO BOX 326,,CHEYENNE,WY,820030326,3077630468,Clinical,,,,,,,,,,,,,,
1093766859,NORTH PLATTE PHYSICAL THERAPY SERVICES INC,PO BOX 1790,,DOUGLAS,WY,826331790,3073589464,Physical Therapist,,,,,,,,,,,,,,
1194776930,SUBLETTE COUNTY RURAL HEALTH CARE DISTRICT,PO BOX 787,,BIG PINEY,WY,831130787,3072764451,Family Medicine,Internal Medicine,Pediatrics,,,,,,,,,,,,
1336190230,NORTHPLATTE PHYSICAL THERPY SERVICES INC,PO BOX 1790,,DOUGLAS,WY,826331790,3073589464,Physical Therapist,,,,,,,,,,,,,,
1093767121,WIND CITY PHYSICAL THERAPY,1541 CENTENNIAL CT,,CASPER,WY,826097304,3072353910,Physical Therapist,Occupational Therapist,,,,,,,,,,,,,
1245282276,COUNTY OF LINCOLN,925 SAGE AVE,,KEMMERER,WY,831013114,3078773780,Public Health or Welfare,,,,,,,,,,,,,,
1447203807,CAMPBELL COUNTY HOSPITAL DISTRICT - SWING BED,501 S BURMA AVE,,GILLETTE,WY,827163426,3076881415,Medicare Defined Swing Bed Unit,,,,,,,,,,,,,,
1770536963,THURSTON MEDICAL CLINIC PC,401 S 15TH ST,,WORLAND,WY,824013530,3073472525,Family Medicine,,,,,,,,,,,,,,
1922051184,ORTHOPAEDICS OF JACKSON HOLE,555 E BROADWAY,P.O. BOX 10490,JACKSON,WY,830019496,3077333900,Physical Therapist,,,,,,,,,,,,,,
1811940828,ANESTHESIOLOGY CONSULTANTS OF CHEYENNE LLC,PO BOX 2417,,CHEYENNE,WY,820032417,3076380300,Anesthesiology,,,,,,,,,,,,,,
1730132523,NORTH LINCOLN COUNTY HOSPITAL DISTRICT,901 ADAMS,,AFTON,WY,831109621,3078855800,Family Medicine,Medicare Defined Swing Bed Unit,Ambulance,,,,,,,,,,,,
1669426292,JACQUES D. BEVERIDGE MD,1460 MAIN ST,SUITE B,LANDER,WY,825202657,3073322223,Obstetrics & Gynecology,,,,,,,,,,,,,,
1639124712,FIVE STAR QUALITY CARE-WY LLC,1901 HOWELL AVE,,WORLAND,WY,824013733,3073474285,Skilled Nursing Facility,,,,,,,,,,,,,,
1699721316,POWELL VALLEY HEALTHCARE INC.,777 AVENUE H,,POWELL,WY,824352260,3077547257,Anesthesiology,Emergency Medicine,Family Medicine,Internal Medicine,Obstetrics & Gynecology,Orthopaedic Surgery,Hand Surgery,Pediatrics,Diagnostic Radiology,Surgery,Durable Medical Equipment & Medical Supplies,,,,
1477509651,INDEPENDENT FAMILY PRACTICE,122 PETERSON PKWY,,THAYNE,WY,83127,3078834437,Family Medicine,,,,,,,,,,,,,,
1417904095,MEDICAL PSYCHOTHERAPY PC,PO BOX 589,,JACKSON,WY,830010589,3072011254,Psychiatry,,,,,,,,,,,,,,
1659328821,STATE OF WYOMING,890 HIGHWAY 20 S,,BASIN,WY,824109587,3075682431,Skilled Nursing Facility,,,,,,,,,,,,,,
1326085408,MEMORIAL HOSPITAL OF CONVERSE COUNTY,111 S 5TH ST,,DOUGLAS,WY,826332434,3073582122,Critical Access,,,,,,,,,,,,,,
1598702052,ALBERTSONS LLC,1076 CY AVE,,CASPER,WY,826043561,,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1982641841,DR TAMARA COTTAM,PO BOX 2417,,CHEYENNE,WY,820032417,3076380300,Family Medicine,,,,,,,,,,,,,,
1265479075,UINTA SENIOR CITIZENS,1229 UINTA ST,PO BOX 728,EVANSTON,WY,829303236,3077897712,Home Health,,,,,,,,,,,,,,
1164469995,PARRIS PHYSICAL THERAPY LLC,PO BOX 20188,,CHEYENNE,WY,820037004,3076380300,Physical Medicine & Rehabilitation,,,,,,,,,,,,,,
1033157078,CLEAR VISION RADIOLOGY PLLC,PO BOX 688,,SHERIDAN,WY,828010688,3076746884,Diagnostic Radiology,,,,,,,,,,,,,,
1023056082,CHEYENNE RADIOLOGY GROUP,2003 BLUEGRASS CIR,,CHEYENNE,WY,820097329,3076347711,Radiology,,,,,,,,,,,,,,
1568401537,SHOPKO STORES OPERATING CO LLC,1950 E RICHARDS ST,,DOUGLAS,WY,826333049,3073583386,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1689613572,CHEYENNE MRI LIMITED PARTNERSHIP,2003 BLUEGRASS CIR,,CHEYENNE,WY,820097329,3076347711,Radiology,,,,,,,,,,,,,,
1992744817,WIND RIVER OBSTETRICS AND GYNECOLOGY LLC,1005 COLLEGE VIEW DR,,RIVERTON,WY,825012289,3078564232,Obstetrics & Gynecology,,,,,,,,,,,,,,
1801835475,TETON COUNTY HOSPITAL DISTRICT,PO BOX 428,,JACKSON,WY,830010428,3077333636,Medicare Defined Swing Bed Unit,General Acute Care Hospital,,,,,,,,,,,,,
1235170705,ST. VINCENT HEALTHCARE,720 LINDSAY LN,SUITE A,CODY,WY,824144103,3075781800,Primary Care,,,,,,,,,,,,,,
1508808239,DIGESTIVE HEALTH ASSOCIATES OF CHEYENNE,7212 COMMONS CIR,,CHEYENNE,WY,820092667,3076354141,General Practice,,,,,,,,,,,,,,
1558303859,JOEMSMEDS BY MAIL INC,861 GILCHRIST ST,,WHEATLAND,WY,822012929,,Pharmacy,Community/Retail Pharmacy,Mail Order Pharmacy,,,,,,,,,,,,
1447293113,WESTERN AMBULATORY SURGERY LLC,1421 WILKINS CIR,,CASPER,WY,826011337,3072372511,Ambulatory Surgical,,,,,,,,,,,,,,
1427091347,NIOBRARA COUNTY HOSPITAL DISTRICT,PO BOX 780,,LUSK,WY,822250780,3073344000,Critical Access,,,,,,,,,,,,,,
1093758161,GLENROCK HOSPITAL DISTRICT,PO BOX 786,,GLENROCK,WY,826370786,3074369206,Clinic/Center,,,,,,,,,,,,,,
1851336580,DENNIS M. LEWIS MD PA,1005 COLLEGE VIEW DR,,RIVERTON,WY,825012266,3078575220,Surgery,,,,,,,,,,,,,,
1013952670,CUSTOM ORTHOPEDICS OF WYO. LLC,240 W 9TH ST,,CASPER,WY,826013708,3072373688,Prosthetics Case Management,,,,,,,,,,,,,,
1962447375,YELLOWSTONE BEHAVIORAL HEALTH CENTER,2538 BIG HORN AVE,,CODY,WY,824149299,3075872197,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1881639144,CAMPBELL COUNTY MEMORIAL HOSPITAL HOME MEDICAL RESOURCES,1708 W HIGHWAY 14-16,,GILLETTE,WY,827163342,3076886260,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1902841000,PREMIER HOME HEALTH INC,PO BOX 999,,THAYNE,WY,83127,3078835500,Case Management,Home Health,,,,,,,,,,,,,
1407892300,GOOSE CREEK PEDIATRICS PC,1701 W 5TH ST,STE A,SHERIDAN,WY,828012748,3076727700,Pediatrics,,,,,,,,,,,,,,
1851327472,HNA INC.,524 FRONT ST,PO BOX 1300,EVANSTON,WY,829303577,3077893494,Pharmacy,,,,,,,,,,,,,,
1265468763,COUNTY OF WASHAKIE,PO BOX 817,,WORLAND,WY,824010817,,Ambulance,,,,,,,,,,,,,,
1295764512,WYOMING BEHAVIORAL INSTITUTE,10265 CENTRAL PARK AVE,,EVANSVILLE,WY,826369591,,Psychiatric Hospital,,,,,,,,,,,,,,
1649209800,WYOMING BRAIN AND SPINE ASSOCIATES LLC,419 S WASHINGTON ST,SUITE 202,CASPER,WY,826012951,3072662222,Neurological Surgery,,,,,,,,,,,,,,
1750311072,LUSK MEDICAL CLINIC,PO BOX 930,,LUSK,WY,822250930,3073342900,Rural Health,,,,,,,,,,,,,,
1780615716,BEST HOME HEALTH,637 FRONT ST,,EVANSTON,WY,829303520,3077892899,Case Management,Home Health,Hospice Care - Community Based,Community/Behavioral Health,Voluntary or Charitable,,,,,,,,,,
1134151913,INPATIENT CONSULTANTS OF WYOMING LLC,214 EAST 23RD STREET,SUITE 4111,CHEYENNE,WY,820013748,7205241550,Family Medicine,Internal Medicine,,,,,,,,,,,,,
1952334393,COUNTY OF TETON,PO BOX 937,,JACKSON,WY,830010937,3077336401,Case Management,Public Health or Welfare,,,,,,,,,,,,,
1588697742,CASPER HEALTHCARE LLC,60 MAGNOLIA,,CASPER,WY,826043801,3072349381,Skilled Nursing Facility,,,,,,,,,,,,,,
1013940055,COUNTY OF SUBLETTE,619 E. HENNICK ST.,,PINEDALE,WY,829410517,3073672157,Public Health or Welfare,,,,,,,,,,,,,,
1770518532,INDIAN HEALTH SERVICE,29 BLACK COAL DRIVE,P.O. BOX 128,FORT WASHAKIE,WY,825140128,3073327300,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1124043096,COUNTY OF ALBANY,609 S 2ND ST,,LARAMIE,WY,820703617,3077212561,Public Health or Welfare,,,,,,,,,,,,,,
1194741868,EQUALITY CONNECTIONS PC,507 E 18TH ST,,CHEYENNE,WY,820014617,3076377906,Mental Health,,,,,,,,,,,,,,
1720004351,SHERIDAN EYE CARE CENTER INC,116 S MAIN ST,,SHERIDAN,WY,828014224,,Optometrist,,,,,,,,,,,,,,
1740206382,CASTLE ROCK SPECIAL HOSPITAL DISTRICT,1400 UINTA DR,,GREEN RIVER,WY,829355060,3078724500,Family Medicine,,,,,,,,,,,,,,
1689691503,COUNTY OF FREMONT,450 N 2ND ST,RM 350,LANDER,WY,825202302,3073321073,Case Management,Public Health or Welfare,,,,,,,,,,,,,
1851319883,COUNTY OF CARBON,P.O. BOX 1013,,RAWLINS,WY,82301,3073282607,,,,,,,,,,,,,,,
1629097282,REBECCA CLOETTA DDS PC,PO BOX 11570,,JACKSON,WY,830021570,3077334122,Dentist,,,,,,,,,,,,,,
1235157173,MOUNTAIN VALLEY FOOT CLINIC INC,PO BOX 6009,,RIVERTON,WY,82501,3078561223,Podiatrist,,,,,,,,,,,,,,
1609896455,URGENT CARE OF WYOMING INC.,2007 S DOUGLAS HWY,SUITE E2,GILLETTE,WY,827185400,3076865750,Nurse Practitioner,,,,,,,,,,,,,,
1003836834,MEDI HORIZONS INC,PO BOX 20170,,CHEYENNE,WY,820037004,3076355393,Family Medicine,General Practice,,,,,,,,,,,,,
1154342921,MEDIHORIZONS INC,PO BOX 20170,,CHEYENNE,WY,820037004,3076355393,Family Medicine,,,,,,,,,,,,,,
1831110949,EMERGENCY MEDICAL PHYSICIANS P C,PO BOX 20190,,CHEYENNE,WY,820037004,3076355393,Emergency Medicine,Internal Medicine,General Practice,,,,,,,,,,,,
1407877681,STROHSCHEIN MCGARVIN DDS LLC,109 W LAKEWAY RD STE B,,GILLETTE,WY,827186352,3076861605,General Practice,,,,,,,,,,,,,,
1639191562,COUNTY OF GOSHEN,2025 CAMPBELL DR,#1,TORRINGTON,WY,822401548,3075324069,Home Health,Public Health or Welfare,,,,,,,,,,,,,
1932123494,WYOMING MEDICAL GROUP FLLC,PO BOX 4953,555 E BROADWAY SUITE 216,JACKSON,WY,83001,3077330011,Internal Medicine,,,,,,,,,,,,,,
1588688006,STAR VALLEY MEDICAL,PO BOX 4156,,BEDFORD,WY,831120156,3078833445,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1295759660,CASPER THORACIC MEDICINE PC,940 E 3RD ST,SUITE 207,CASPER,WY,826013237,3072663005,Pulmonary Disease,,,,,,,,,,,,,,
1033123989,THE DRUG STORE INC.,PO BOX 1700,106 S. MAIN ST.,LYMAN,WY,82937,3077876756,Pharmacist,Community/Retail Pharmacy,,,,,,,,,,,,,
1477568046,FREMONT THERAPY GROUP LLC,2002 WEST SUNSET DRIVE,SUITE 1,RIVERTON,WY,82501,3078567021,Physical Therapist,,,,,,,,,,,,,,
1891700407,WYOMING MEDICAL CENTER PHCY,1233 E 2ND ST,,CASPER,WY,826012926,3075772331,Pharmacy,Institutional Pharmacy,,,,,,,,,,,,,
1427063825,GRAND AVENUE DENTAL CARE,303 S 8TH ST,,LARAMIE,WY,82070,3077455647,Dentist,,,,,,,,,,,,,,
1639186778,REGIONAL PSYCHIATRY PC,1641 MORNINGSTAR RD,,CHEYENNE,WY,820098562,3076306464,Mental Health,,,,,,,,,,,,,,
1164430971,TETON ORAL & MAXILLOFACIAL SURGERY,PO BOX 9339,,JACKSON,WY,830029339,3077398611,Oral and Maxillofacial Surgery,,,,,,,,,,,,,,
