1689679284,ORTHOSCRIPT INC,1225 OLD ALPHARETTA RD,STE 280,ALPHARETTA,GA,300052909,6788021780,Durable Medical Equipment & Medical Supplies,Customized Equipment,,,,,,,,,,,,,
1922003516,I V CARE OF MIDDLE GEORGIA INC,718 MEDICAL CENTER DR,,EASTMAN,GA,310236736,4783746662,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,Home Infusion Therapy Pharmacy,,,,,,,,,,,,
1215932751,GREATER ATLANTA FAMILY HEALTHCARE LLC,3700 MARKET ST,STE C,CLARKSTON,GA,300212652,4042989333,Family Medicine,,,,,,,,,,,,,,
1205831765,GEORGIA MEDICAL EQUIPMENT AND RESPIRATORY SERVICES INC,PO BOX 670,,MILLEDGEVILLE,GA,310590670,4784515185,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1013912682,LIGHTHOUSE SITTING SERVICE,40 PEACHTREE RD,,ROCKMART,GA,301532812,7706841284,Nursing Care,,,,,,,,,,,,,,
1245235837,MORGAN COUNTY GEORGIA HOSPITAL AUTHORITY,PO BOX 860,,MADISON,GA,306500860,7063421667,Critical Access,Skilled Nursing Facility,,,,,,,,,,,,,
1265437768,MEDICAL ARTS,800 N PARRISH AVE,,ADEL,GA,316201560,2298964564,Pharmacist,,,,,,,,,,,,,,
1134125669,IHC HOSPICE INC,PO BOX 8011,,SAVANNAH,GA,314128011,9126292727,Hospice Care - Community Based,,,,,,,,,,,,,,
1487650917,ISLAND HEALTH CARE INC,PO BOX 8011,,SAVANNAH,GA,314128011,9126292727,Home Health,,,,,,,,,,,,,,
1770589178,ST FRANCIS PHYSICIAN SERVICES INC,PO BOX 743294,,ATLANTA,GA,303743294,8642869050,Family Medicine,,,,,,,,,,,,,,
1750387924,CHC - HART CARE CENTER LLC,261 FAIRVIEW AVE,,HARTWELL,GA,306432247,7063767121,Skilled Nursing Facility,,,,,,,,,,,,,,
1538165527,FREDERICK MEMORIAL HOSPITAL INC,PO BOX 277045,,ATLANTA,GA,303847045,2405663300,Clinic/Center,Infusion Therapy,Oncology - Radiation,General Acute Care Hospital,,,,,,,,,,,
1235135252,GEORGIA DERMATOPATHOLOGY ASSOCIATES,PO BOX 116625,,ATLANTA,GA,303686625,4043710077,Clinical Medical Laboratory,,,,,,,,,,,,,,
1720084734,AFFABILIS LLC,PO BOX 910,,COLUMBUS,GA,319020910,(706) 321-6712,Long Term Care Hospital,,,,,,,,,,,,,,
1184620197,AMERICAN HEALTH IMAGING OF DALLAS LLC,PO BOX 933367,,ATLANTA,GA,31193,4042965887,Radiology,,,,,,,,,,,,,,
1780680652,NURSING HOME PHARMACY LLC,1865 BOLD SPRINGS RD NW,,MONROE,GA,306564605,7702678677,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
1609872597,COLISEUM SAME DAY SURGERY CENTER LP,PO BOX 6154,,MACON,GA,312086154,4787421403,Ambulatory Surgical,,,,,,,,,,,,,,
1144226929,PROGRESSIVE CARE SERVICES INC.,4051 GOLFVIEW COURT,,VILLA RICA,GA,30180,7702149890,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1447256243,HIGHLAND RIVERS COMMUNITY SERVICE BOARD,1401 APPLEWOOD DR STE 1,,DALTON,GA,307202699,7062705033,Day Training - Developmentally Disabled Services,Community/Behavioral Health,Community Based Residential Treatment Facility - Mental Illness,Customized Equipment,,,,,,,,,,,
1770580300,WILLIAM D. TUMLIN,PO BOX 69,,LEXINGTON,GA,306480069,7067438183,Family Medicine,,,,,,,,,,,,,,
1689671273,BARRETT PARKWAY FOOT AND LEG,440 ERNEST W BARRETT PKWY NW,STE 62,KENNESAW,GA,301444918,7700422028,Foot & Ankle Surgery,,,,,,,,,,,,,,
1164429692,GLYNN COUNTY BOARD OF HEALTH,150 SCRANTON CONNECTOR,,BRUNSWICK,GA,315250540,9122622347,Public Health or Welfare,,,,,,,,,,,,,,
1720085277,ROSWELL SURGERY CENTER LLC,1285 HEMBREE RD,STE 200C,ROSWELL,GA,300764995,7707725520,Ambulatory Surgical,,,,,,,,,,,,,,
1215934773,PHOENIX CENTER COMMUNITY SERVICE BOARD,940 GA HIGHWAY 96 STE A,,WARNER ROBINS,GA,310882587,4789881002,Community/Behavioral Health,,,,,,,,,,,,,,
1437156908,ATLANTA FOOT AND LEG CLINIC,6911 TARA BLVD,SUITE 101,JONESBORO,GA,302361503,7704779535,Foot & Ankle Surgery,,,,,,,,,,,,,,
1538166012,CLAYTON OUTPATIENT SURGICAL CENTER,6911 TARA BLVD,SUITE 104,JONESBORO,GA,302361503,7704779535,Ambulatory Surgical,,,,,,,,,,,,,,
1003813577,OGEECHEE AREA HOSPICE INC.,200 DONEHOO ST,,STATESBORO,GA,30458,9127648441,Hospice Care - Community Based,,,,,,,,,,,,,,
1396742870,CLAYTON MOBILE DIAGNOSTIC CLINIC,6911 TARA BLVD,,JONESBORO,GA,302361503,7704779535,Podiatrist,,,,,,,,,,,,,,
1902803000,MEDICAL EQUIPMENT SPECIALISTS,102 TOWER RD,,CUMMING,GA,300404429,7708893552,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1588661672,AMERICUS & SUMTER COUNTY HOSPITAL AUTHORITY,100 WHEATLEY DR,,AMERICUS,GA,317093788,2299246011,Rural,Ambulance,,,,,,,,,,,,,
1265439137,BOARD OF COMMISSIONERS OF WALTON COUNTY,126 COURT ST STE B,,MONROE,GA,306551634,7702661690,Land Transport,,,,,,,,,,,,,,
1063419893,REGIONAL ANESTHESIA ASSOCIATES LLC,PO BOX 1380,,COLUMBUS,GA,319021307,7065711427,Anesthesiology,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,
1790782431,LOOKOUT MOUNTAIN COMMUNITY SERVICES,501 MIZE ST.,,LAFAYETTE,GA,30728,7066385580,Community/Behavioral Health,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,
1235137969,CARTERSVILLE DIAGNOSTICS LLC,PO BOX 6127,,DALTON,GA,307226127,7062770106,Clinic/Center,,,,,,,,,,,,,,
1548267438,SAVANNAH DIAGNOSTIC ASSOC PC,12345 MERCY BLVD,,SAVANNAH,GA,314193436,9129273048,Specialist,,,,,,,,,,,,,,
1942208681,BAPTIST VENTURES-AHP HOMECARE ALLIANCE OF MONTGOMERY,PO BOX 532572,,ATLANTA,GA,303532572,5016716813,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1841298585,ATRIUM IMAGING OF SNELLVILLE,PO BOX 6127,,DALTON,GA,307226127,7062770106,Clinic/Center,,,,,,,,,,,,,,
1144228883,SHANKLIN PLASTIC SURGERY CENTER,900 MOHAWK ST,SUITE A,SAVANNAH,GA,314191780,9129202090,Ambulatory Surgical,,,,,,,,,,,,,,
1639177397,HOSPICE CARE OPTIONS INC,718 MEDICAL CENTER DR,,EASTMAN,GA,310236736,4783746662,Hospice Care - Community Based,,,,,,,,,,,,,,
1699773077,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 W 3RD AVE,,ALBANY,GA,317011943,2293126198,Clinical Medical Laboratory,,,,,,,,,,,,,,
1629076062,PAL HOME DIAGNOSTICS & RESP.CARE,1115 D HILLCREST PKWY,,DUBLIN,GA,310213555,4782741653,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1003814278,CHATHAM COUNTY BOARD OF HEALTH,2011 EISENHOWER DR,P.O. BOX 14257,SAVANNAH,GA,314063905,9123562233,Public Health or Welfare,,,,,,,,,,,,,,
1821096199,PAL HOME DIAGNOSTICS&RESP.CARE,1115D HILLCREST PKWY,,DUBLIN,GA,310213555,4782741653,Pharmacy,,,,,,,,,,,,,,
1255339529,GLYNN COUNTY HEATLH DEPARTMENT,150 SCRANTON CONNECTOR,,BRUNSWICK,GA,315250540,9122622300,Public Health or Welfare,,,,,,,,,,,,,,
1326046582,EFFINGHAM COUNTY BOARD OF HEALTH,150 SCRANTON CONNECTOR,,BRUNSWICK,GA,315250540,9122622347,Public Health or Welfare,,,,,,,,,,,,,,
1912905829,ISLAMORADA VILLAGE OF ISLANDS A FLORIDA MUNICIPALITY,420 WALMART WAY,PMB 510,DAHLONEGA,GA,305330818,8772888561,Ambulance,,,,,,,,,,,,,,
1487653283,NORTHSIDE HOSPITAL,1200 NORTHSIDE FORSYTH DR,,CUMMING,GA,300417659,7708443396,Pharmacy,,,,,,,,,,,,,,
1871592501,PHYSICIAN DIAGNOSTIC SERVICES LLC,2425 WALL ST SE,,CONYERS,GA,300136342,6784871266,,,,,,,,,,,,,,,
1356340996,SENIOR HEALTH CONSULTING ALLIANCE,101 OCMULGEE SPRINGS DR,,MACON,GA,312116353,4787312185,Pharmacotherapy,,,,,,,,,,,,,,
1699774083,WACH,641 OAK HAMPTON RD,,FLEMING,GA,313098433,9128843955,Military Hospital,,,,,,,,,,,,,,
1366441842,PHARMACY INVESTMENT COORDINATORS INC,PO BOX 72148,,ALBANY,GA,317082148,2294354571,Community/Retail Pharmacy,,,,,,,,,,,,,,
1639178213,NORTHSIDE HOSPITAL HOMECARE PHARMACY,1000 JOHNSON FERRY RD NE,HOMECARE PHARMACY,ATLANTA,GA,303421606,4048518897,Pharmacy,,,,,,,,,,,,,,
1588663967,U SAVE IT PHARMACY INC.,PO BOX 72148,,ALBANY,GA,317082148,2294354571,Customized Equipment,Oxygen Equipment & Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,
1003815382,U SAVE IT PHARMACY INC,PO BOX 72148,,ALBANY,GA,317082148,2294354571,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1629077904,JDF CORPORATION,PO BOX 72148,,ALBANY,GA,317082148,2294354571,Durable Medical Equipment & Medical Supplies,Customized Equipment,Oxygen Equipment & Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,
1841299187,ST. MARY'S HEALTH CARE SYSTEM INC,PO BOX 6588,,ATHENS,GA,306046588,7063892273,Home Health,,,,,,,,,,,,,,
1477552859,SOUTHERN MEDICAL EQUIPMENT INC.,573 JUNIPER ST NE,SUITE B,ATLANTA,GA,303082387,4048740082,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1295734259,GEORGIA INSTITUTE FOR PLASTIC SURGERY INC,5361 REYNOLDS ST,,SAVANNAH,GA,314056014,9123558000,Plastic Surgery,,,,,,,,,,,,,,
1508865684,ONCOLOGY MEDICAL CENTER PC,3226 G HAMPTON AVE,,BRUNSWICK,GA,315204251,9122651212,Hematology & Oncology,,,,,,,,,,,,,,
1669471728,ATLANTA CENTER FOR MEDICINE II PC,2801 N DECATUR RD,SUITE 300,DECATUR,GA,300335949,4042963111,Clinic/Center,,,,,,,,,,,,,,
1588663421,SAINT JOSEPH'S MERCY CARE SERVICES INC,424 DECATUR ST SE,,ATLANTA,GA,303121848,6788438500,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1588664452,TELFAIR COUNTY COMMISSIONER OF ROADS & REVENUES,91 TELFAIR AVENUE,SUITE A,MCRAE,GA,31055,2298685672,Land Transport,,,,,,,,,,,,,,
1861492761,CANTON NORTHSIDE PHARMACY INC,PO BOX 4460,,CANTON,GA,301140200,7704792171,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1104826049,A NEW ME,7715 NASHVILLE ST,,RINGGOLD,GA,307362302,7069352799,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1538168414,HOME MEDICAL PROFESSIONALS,1655 OAKBROOK DR,SUITE B,GAINESVILLE,GA,305078492,7705339404,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1104826775,DR. B ABRAHAM PC,3020 HIGHWAY 124,,SNELLVILLE,GA,300394614,7709781331,Family Medicine,,,,,,,,,,,,,,
1285634964,DEKALB COMMUNITY SERVICE BOARD,445 WINN WAY,,DECATUR,GA,300301707,4045086449,Pharmacist,,,,,,,,,,,,,,
1528068210,SCREVEN MEDICAL ASSOCIATES,PO BOX 219,,SYLVANIA,GA,304670219,9125642779,Internal Medicine,,,,,,,,,,,,,,
1093715773,EVANS REHABILITATION SERVICES LLC,415 TOWN PARK BLVD.,,EVANS,GA,30809,7068681707,Physical Therapist,,,,,,,,,,,,,,
1518967116,THE BAXLEY & APPLING COUNTY HOSPITAL AUTHORITY,PO BOX 2070,,BAXLEY,GA,315152070,9123679841,Internal Medicine,Surgery,General Practice,,,,,,,,,,,,
1912907015,PAIN CONSULTANTS OF ATLANTA,PO BOX 6068,,MARIETTA,GA,300650068,6782022060,Anesthesiology,,,,,,,,,,,,,,
1588664601,COMPLETE MEDICAL SUPPLY&EQUIPMENT;LLC,PO BOX 1333,,LITHIA SPRINGS,GA,301221166,6782131055,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1144220245,FAYETTE COMMUNITY ANESTHESIA,PO BOX 7836,,MARIETTA,GA,300651836,6782022060,Anesthesiology,,,,,,,,,,,,,,
1285634220,RICHMOND NURSING HOME INC,820 STEVENS CREEK RD,,AUGUSTA,GA,309079251,7068606622,Skilled Nursing Facility,,,,,,,,,,,,,,
1619977626,UPSON COUNTY BOARD OF HEALTH,314 E LEE ST,,THOMASTON,GA,30286,7066477148,Public Health or Welfare,,,,,,,,,,,,,,
1326049289,CARROLL COUNTY BOARD OF HEALTH,1004 NEWNAN RD,,CARROLLTON,GA,301166428,7708366667,Public Health or Welfare,,,,,,,,,,,,,,
1093716979,DEKALB MEDICAL CENTER INC.,450 N CANDLER ST,,DECATUR,GA,300302626,4045016260,General Acute Care Hospital,,,,,,,,,,,,,,
1962403865,DEKALB MEDICAL HILLANDALE,450 N CANDLER ST,6TH FL,DECATUR,GA,300302626,4045015185,General Acute Care Hospital,,,,,,,,,,,,,,
1104827971,RADIATION ONCOLOGY OF COLUMBUS PC,PO BOX 138,,COLUMBUS,GA,319020138,7066531102,Radiation Oncology,,,,,,,,,,,,,,
1053312736,MEADOWBROOK NURSING HOME INC,4608 LAWRENCEVILLE HWY,,TUCKER,GA,300842903,7709380118,Skilled Nursing Facility,,,,,,,,,,,,,,
1871594499,NORTHLAKE ENDOSCOPY CENTER,1459 MONTREAL RD,SU 204,TUCKER,GA,300846900,7709394721,Ambulatory Surgical,,,,,,,,,,,,,,
1851392476,RENAL PHYSICIANS OF GEORGIA PC,165 EMERY HWY,100,MACON,GA,312173666,4787412150,Specialist,,,,,,,,,,,,,,
1912908567,DEKALB MEDICAL REHAB UNIT,450 N CANDLER ST,,DECATUR,GA,300302626,4045015185,Rehabilitation Unit,,,,,,,,,,,,,,
1821099474,DEKALB MEDICAL PSYCH UNIT,450 N CANDLER ST,,DECATUR,GA,300302626,4045015185,Psychiatric Unit,,,,,,,,,,,,,,
1497756019,MERIWETHER COUNTY HOSPITAL AUTHORITY,5995 SPRING ST,P.O. BOX 8,WARM SPRINGS,GA,318302149,7066553331,Critical Access,,,,,,,,,,,,,,
1598766040,FORREST LAKE HEALTH CARE INC,PO BOX 211529,,AUGUSTA,GA,309171529,7068636033,Skilled Nursing Facility,,,,,,,,,,,,,,
1306847850,JENNINGS HEALTHCARE INC,3235 DEANS BRIDGE ROAD,,AUGUSTA,GA,30906,7067981430,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1588665715,WINDER NURSING INC,PO BOX 588,263 EAST MAY ST.,WINDER,GA,306800588,7708672108,Skilled Nursing Facility,,,,,,,,,,,,,,
1578565529,LTC HEALTHCARE OF WHIGHAM INC,433 N MCGRIFF ST,,WHIGHAM,GA,398972146,2297624121,Skilled Nursing Facility,,,,,,,,,,,,,,
1184626160,WILLOWWOOD NURSING CENTER INC,4595 CANTRELL RD,,FLOWERY BRANCH,GA,305423304,7709672070,Skilled Nursing Facility,,,,,,,,,,,,,,
1144222183,ROSEWOOD NURSING CENTER INC,2795 FINNEY CIR,,MACON,GA,312174512,4787551875,Skilled Nursing Facility,,,,,,,,,,,,,,
1306848346,NEWLAND HEALTHCARE INC.,3420 NORMAN BERRY DR,SUIT 315,ATLANTA,GA,303541385,4042091227,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1700888740,LTC HEALTHCARE OF STATESBORO INC,101 STOCKYARD RD,,STATESBORO,GA,304581343,9127646005,Skilled Nursing Facility,,,,,,,,,,,,,,
1871595637,SHARON S JORDON PC,2614 CHEROKEE AVE,,MACON,GA,312043924,4787433583,Dentist,,,,,,,,,,,,,,
1427050269,NORTHSIDE HOSPITAL CHEROKEE INC.,201 HOSPITAL RD,,CANTON,GA,301142408,7707205272,Pharmacy,,,,,,,,,,,,,,
1326040114,DPM BRISSETT NRGA LLC,5124 GROVE FIELD PT,,LITHONIA,GA,300382387,6467212072,Podiatrist,,,,,,,,,,,,,,
1710989462,EAGLES NEST TRUCK STATION INC,PO BOX 929,,POOLER,GA,313220929,9127486842,Skilled Nursing Facility,,,,,,,,,,,,,,
1033111638,GCSU ATHLETIC TRAINING,320 N WAYNE ST,CBX 65,MILLEDGEVILLE,GA,310612857,4784451787,Athletic Trainer,,,,,,,,,,,,,,
1366444929,EAST WEST SURGERY CENTER LP,2041 MESA VALLEY WAY,STE 125,AUSTELL,GA,301066828,6783098100,,,,,,,,,,,,,,,
1104828573,LAMAR COUNTY HEALTH DEPARTMENT,118 ACADEMY DR,SUITE B,BARNESVILLE,GA,302043587,7703581483,Public Health or Welfare,,,,,,,,,,,,,,
1700888286,THE BAXLEY AND APPLING COUNTY HOSPITAL AUTHORITY,PO BOX 2070,,BAXLEY,GA,315152070,9123679841,Medicare Defined Swing Bed Unit,,,,,,,,,,,,,,
1134121528,LAUREL MEDICAL MGMT PC,PO BOX 267,,EAST ELLIJAY,GA,305390005,7066351400,Family Medicine,,,,,,,,,,,,,,
1871595397,GULF COAST II LITHOTRIPSY LP,750 HAMMOND DR NE,BLDG 18 STE 100,ATLANTA,GA,303285532,4042559300,Lithotripsy,,,,,,,,,,,,,,
1073505186,SHUMAN HEALTHCARE BRUNSWICK,2013 TEBEAU ST,,WAYCROSS,GA,315016358,9122648034,Customized Equipment,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1548252562,SOUTHERN CRESCENT PEDIATRICS PC,150 MEDICAL BLVD,STE B,STOCKBRIDGE,GA,302815053,7703899944,Pediatrics,,,,,,,,,,,,,,
1255323275,NEONATOLOGY ASSOCIATES OF COLUMBUS PC,PO BOX 6685,,COLUMBUS,GA,319176685,7065711002,Neonatal-Perinatal Medicine,,,,,,,,,,,,,,
1720070709,CARE MEDICAL OF GEORGIA,1572 HIGHWAY 85N,SUITE 505,FAYETTEVILLE,GA,302147729,6782282849,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1306838586,TROUP COUNTY HEALTH DEPARTMENT,107 MEDICAL DR,,LAGRANGE,GA,302404137,7068454085,Public Health - State or Local,,,,,,,,,,,,,,
1447242623,ST MARY'S HEALTH CARE SYSTEM INC,PO BOX 6588,,ATHENS,GA,306046588,7063892273,Hospice Care - Community Based,,,,,,,,,,,,,,
1649262759,SHUMAN HEALTHCARE,2015 TEBEAU ST,,WAYCROSS,GA,315016358,9122855272,Durable Medical Equipment & Medical Supplies,Customized Equipment,Oxygen Equipment & Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,
1235121187,SHUMAN HEALTHCARE SPECIALTY PHARMACY INC.,2011 TEBEAU ST,,WAYCROSS,GA,315016358,9122851619,Durable Medical Equipment & Medical Supplies,Parenteral & Enteral Nutrition,Pharmacy,Home Infusion Therapy Pharmacy,,,,,,,,,,,
1952393878,GEORGIA LITHO GROUP LLLP,750 HAMMOND DR NE,BUILDING 18 SUITE 100,ATLANTA,GA,303285532,4042559300,Lithotripsy,,,,,,,,,,,,,,
1639161557,LITHOTRIPSY MANAGEMENT ASSOCIATES,750 HAMMOND DR NE,BLDG 18 STE 100,ATLANTA,GA,303285532,4042559300,Surgical Oncology,,,,,,,,,,,,,,
1831181767,GLORIA E MACHALK,122 E BROAD ST,,LOUISVILLE,GA,304341620,4786257575,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1548252125,ANGELITO HENRITO K JAO MD PC,PO BOX 1089,,MONROE,GA,306551089,7702674711,Internal Medicine,,,,,,,,,,,,,,
1619969466,HEARD COUNTY BOARD OF HEALTH,PO BOX 189,,FRANKLIN,GA,302170189,7066753456,Public Health or Welfare,,,,,,,,,,,,,,
1730171513,HARDIES DRUG STORE INC,38 S TALLAHASSEE ST,STE 1,HAZLEHURST,GA,315396261,9123752545,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1235121906,WINTHROP DME SERVICES INC,1330 MARTHA BERRY BLVD NE,,ROME,GA,301651616,7062900001,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1548252042,COMPREHENSIVE ORTHOPAEDIC GROUP,1100 NORTHSIDE FORSYTH DR,SUITE 400,CUMMING,GA,300416012,7708881976,Orthopaedic Surgery,,,,,,,,,,,,,,
1235121617,PHARMACY SERVICES INC,PO BOX 1038,,ACWORTH,GA,301018938,7709744277,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
1689666075,JOSEPH W DEHAVEN MD PC,7001 HODGSON MEMORIAL DR,ST 2,SAVANNAH,GA,314062549,9123551437,Endocrinology - Diabetes & Metabolism,,,,,,,,,,,,,,
1144212564,ROME REHABILITATION CENTER INC,1801 MARTHA BERRY BLVD NW,,ROME,GA,301651625,7068020780,Physical Medicine & Rehabilitation,,,,,,,,,,,,,,
