1619970910,PROACTIVE IMAGING LLC,4000 W 76TH ST,STE 100,EDINA,MN,554355104,9528537226,Diagnostic Radiology,,,,,,,,,,,,,,
1972506335,BELGRADE NURSING HOME,PO BOX 340,,BELGRADE,MN,563120340,3202548215,Skilled Nursing Facility,,,,,,,,,,,,,,
1821091125,NATIONAL RADIOLOGY PLLC,4000 W 76TH ST,STE 160,EDINA,MN,554355104,9528537226,Diagnostic Radiology,,,,,,,,,,,,,,
1679576912,COUNTY OF WADENA,22 DAYTON AVE SE,,WADENA,MN,564821526,2186317629,Public Health or Welfare,,,,,,,,,,,,,,
1831191147,LAKEVIEW METHODIST HEALTH CARE CENTER,610 SUMMIT DR,,FAIRMONT,MN,560312247,5072356606,Skilled Nursing Facility,,,,,,,,,,,,,,
1356343669,MINNEWASKA LUTHERAN HOME,PO BOX 40,,STARBUCK,MN,563810040,3202392217,Skilled Nursing Facility,,,,,,,,,,,,,,
1275535569,VOLUNTEERS OF AMERICA HOME HEALTH OF SOUTHEASTERN MINNESOTA,2746 SUPERIOR DR NW,STE 150,ROCHESTER,MN,559018378,,Home Health,,,,,,,,,,,,,,
1255333530,COUNTY OF WABASHA,411 HIAWATHA DR E,,WABASHA,MN,559811573,6515655200,Home Health,Public Health or Welfare,,,,,,,,,,,,,
1902808249,ST. CLOUD HOSPITAL,1810 MINNESOTA BLVD SE,,SAINT CLOUD,MN,56304,3202520010,Skilled Nursing Facility,,,,,,,,,,,,,,
1174527410,BETHESDA,901 WILLMAR AVE SE,,WILLMAR,MN,562014604,3202359532,Skilled Nursing Facility,,,,,,,,,,,,,,
1164424305,DOUGLAS COUNTY HOSPITAL,111 17TH AVE E,,ALEXANDRIA,MN,563083703,3207621511,General Acute Care Hospital,,,,,,,,,,,,,,
1437151610,VALLEYVIEW MANOR NURSING HOME,200 9TH AVE E,,LAMBERTON,MN,561521024,5077527346,Skilled Nursing Facility,,,,,,,,,,,,,,
1427050582,KITTSON MEMORIAL HOSPITAL ASSOCIATION,P.O. BOX 430,1010 S. BIRCH AVE,HALLOCK,MN,567284215,2188433662,Home Health,,,,,,,,,,,,,,
1306840368,PARKVIEW MANOR NURSING HOME,308 SHERMAN AVENUE,,ELLSWORTH,MN,561291016,5079672482,Skilled Nursing Facility,,,,,,,,,,,,,,
1821092867,LIEBE DRUG INC,PO BOX 218,,GRACEVILLE,MN,562400218,3207487112,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
1821092875,BENEDICTINE LIVING COMMUNITY OF ST. PETER,627 PARK ROW,,ST PETER,MN,560821336,5079342203,Skilled Nursing Facility,,,,,,,,,,,,,,
1114921996,OPHTHALMOLOGY PA,3100 W 70TH ST,,EDINA,MN,554354227,9528488300,Ophthalmology,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,
1326042151,GOLDEN OAKS INC.,4067 RUNKE RD,,HERMANTOWN,MN,55811,2187295014,Assisted Living Facility,,,,,,,,,,,,,,
1104820679,BIOSCRIP PHARAMCY INC,10050 CROSSTOWN CIR,STE 300,EDEN PRAIRIE,MN,553443348,8007535995,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy,,,,,,,,,,,,,
1679577118,ST. ANTHONY PARK HOME INC.,2237 COMMONWEALTH AVE,,SAINT PAUL,MN,551081602,6516467486,Skilled Nursing Facility,,,,,,,,,,,,,,
1538163977,COUNTY OF WINONA,60 W 3RD ST,,WINONA,MN,559873431,5074576400,Public Health or Welfare,,,,,,,,,,,,,,
1457355844,LAKESHORE INN NURSING HOME INC,108 8TH ST NW,,WASECA,MN,560931912,5078352800,Skilled Nursing Facility,,,,,,,,,,,,,,
1265436653,DELOUGHERY HOME LIMITED PARTNERSHIP,505 E MAIN ST,,LEWISTON,MN,559521204,5075232123,Skilled Nursing Facility,,,,,,,,,,,,,,
1497759864,LAKE SUPERIOR MEDICAL EQUIPMENT INC,522 E 4TH ST,,DULUTH,MN,558051936,2187270600,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1134123532,SAINT ANNE OF WINONA,1347 W BROADWAY ST,,WINONA,MN,559872327,5074543621,,,,,,,,,,,,,,,
1699779009,BARRETT CARE CENTER. INC,800 SPRUCE AVE,,BARRETT,MN,563114505,3205282527,Skilled Nursing Facility,,,,,,,,,,,,,,
1740284165,LUTHER MEMORIAL HOME,221 6TH ST SW,,MADELIA,MN,560621626,5076423271,Skilled Nursing Facility,,,,,,,,,,,,,,
1316942774,LE SUEUR COUNTY,88 S PARK AVE,,LE CENTER,MN,560571600,5073578246,Public Health or Welfare,,,,,,,,,,,,,,
1861497190,PERL CORPORATION,1000 8TH ST SE,,DETROIT LAKES,MN,565012838,2188470696,Addiction (Substance Use Disorder),,,,,,,,,,,,,,
1881699197,ASSOCIATED EYE CARE LTD,1719 TOWER DR W,STE 100,STILLWATER,MN,550827512,6512753000,Optometrist,Ophthalmology,,,,,,,,,,,,,
1699770909,SUNRISE HEALTH SERVICES INC,22350 SUNRISE RD NE,,STACY,MN,550799383,6514629331,Home Health,,,,,,,,,,,,,,
1982609194,20/20 OPTICIANS LLP,1719 TOWER DR W,STE 100,STILLWATER,MN,550827512,6512753000,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
1619972734,20-20 OPTICAL INC,615 S MILL ST,STE 2,FERGUS FALLS,MN,565372756,2189982020,Optician,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,
1346245537,KANABEC COUNTY PUBLIC HEALTH,905 FOREST AVE E,STE 127,MORA,MN,550511632,3206796330,Public Health or Welfare,,,,,,,,,,,,,,
1447255385,SMN INC,PO BOX 848,,BAUDETTE,MN,566230848,,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1659376663,SANFORD HEALTH OF NORTHERN MINNESOTA,1000 ANNE ST NW,,BEMIDJI,MN,566015109,2187510220,Skilled Nursing Facility,,,,,,,,,,,,,,
1184629925,LUTHER HAVEN,1109 E HIGHWAY 7,,MONTEVIDEO,MN,562651711,3202696517,Skilled Nursing Facility,,,,,,,,,,,,,,
1457356206,ST. JOSEPH'S AREA HEALTH SERVICES,600 PLEASANT AVE S,,PARK RAPIDS,MN,564701431,2177324552,Home Health,,,,,,,,,,,,,,
1457356149,MADONNA MEADOWS,3035 SALEM MEADOWS DR SW,,ROCHESTER,MN,559022847,5072525400,Assisted Living Facility,,,,,,,,,,,,,,
1851396402,COUNTY OF TODD,212 2ND AVE S,,LONG PRAIRIE,MN,563471608,3207324500,Home Health,,,,,,,,,,,,,,
1003811571,GOOD SHEPHERD LUTHERAN HOME,PO BOX 747,,RUSHFORD,MN,559710747,5078647714,Skilled Nursing Facility,,,,,,,,,,,,,,
1407852932,ST GERTRUDES HEALTH CENTER,1850 SARAZIN ST,,SHAKOPEE,MN,553799466,9522334400,Skilled Nursing Facility,,,,,,,,,,,,,,
1790781235,LAKE REGION BONE & JOINT SURGEONS,3807 GREENLEAF AVE NW,,BEMIDJI,MN,566015817,2187519746,Specialist,,,,,,,,,,,,,,
1669478129,CITY OF LAKES CARE CENTER,618 E 17TH ST,,MINNEAPOLIS,MN,554041506,6128792811,Skilled Nursing Facility,,,,,,,,,,,,,,
1538165030,ST. MARYS SENIOR LIVING CENTER OF WINSTED,PO BOX 750,,WINSTED,MN,553950750,3204852151,Skilled Nursing Facility,,,,,,,,,,,,,,
1982600482,EPISCOPAL CHRCH HOME OF MINNESOTA,1879 FERONIA AVE,,SAINT PAUL,MN,551043549,6516328817,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1134125644,INTER-FAITH CARE CENTER,811 3RD ST,,CARLTON,MN,557189228,2183844258,Skilled Nursing Facility,,,,,,,,,,,,,,
1215932728,VILLA ST. VINCENT,516 WALSH ST,,CROOKSTON,MN,56716,2182813424,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1336145796,JOHNSON MEMORIAL HEALTH SERVICES,1272 WALNUT ST,,DAWSON,MN,562322333,3207694393,Rural Health,,,,,,,,,,,,,,
1801892237,OPHTHALMOLOGY ASSOCIATES OF MANKATO PA,1630 ADAMS ST,,MANKATO,MN,560014801,5073456151,Ophthalmology,,,,,,,,,,,,,,
1952307191,SELECT HEARING AID CENTER,3333 W DIVISION ST,STE 115,SAINT CLOUD,MN,563014548,3202521341,Hearing Aid Equipment,,,,,,,,,,,,,,
1922004142,SATKARTAR LTD LLP,400 E 10TH ST,,WACONIA,MN,553874552,9524429770,Anesthesiology,,,,,,,,,,,,,,
1518963750,BURNSVILLE COUNSELING & HEALING CENTER,17305 CEDAR AVE. S.,SUITE 230,LAKEVILLE,MN,55044,9524354144,Mental Health,,,,,,,,,,,,,,
1225034473,PALSGROVES SWEET DREAMS INC,400 E 10TH ST,,WACONIA,MN,553874552,9524429771,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,,
1023014412,RIVER VALLEY HOME CARE INC,916 8TH ST,,FARMINGTON,MN,550241438,6514604201,Home Health,,,,,,,,,,,,,,
1245236454,PARKER OAKS COMMUNITIES INC.,211 6TH ST NW,,WINNEBAGO,MN,560981067,5078933171,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1326044538,SOUTHDALE PERIODONTICS,6545 FRANCE AVE S,STE 190,EDINA,MN,554352184,9529226949,Periodontics,,,,,,,,,,,,,,
1437155744,HURON LABORATORY SVC PC,400 E 10TH ST,,WACONIA,MN,553874552,9524429770,Anatomic Pathology,,,,,,,,,,,,,,
1225034499,ARROWHEAD SENIOR LIVING COMMUNITY,601 GRANT AVE,,EVELETH,MN,557341314,2187449800,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1558367854,COUNTY OF OLMSTED,2100 CAMPUS DR SE,SUITE 100,ROCHESTER,MN,559044744,5073287494,Home Health,Community/Behavioral Health,,,,,,,,,,,,,
1164428223,WAYZATA ORTHOPEDIC'S P.A.,2805 CAMPUS DRIVE,STE 425,PLYMOUTH,MN,554412616,7633830770,Orthopaedic Surgery,,,,,,,,,,,,,,
1144226226,ORDER OF ST. BENEDICT,112 ABBEY RD,,COLLEGEVILLE,MN,563217777,3203633142,Clinic/Center,,,,,,,,,,,,,,
1982600094,CARE PLUS HHA INC,715 FLORIDA AVE S STE 203,,GOLDEN VALLEY,MN,554261758,7635295520,Home Health,,,,,,,,,,,,,,
1083610091,RADTKE PHYSICAL THERAPY LTD. PARTNERSHIP,9 WILLOW LN,,GRAND RAPIDS,MN,557443938,2183263300,Physical Therapist,,,,,,,,,,,,,,
1881690899,FAMILYMEANS,1875 NORTHWESTERN AVE S,,STILLWATER,MN,550827534,6514394840,Mental Health,,,,,,,,,,,,,,
1174529002,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVE,,BENSON,MN,562151653,3208434232,Critical Access,,,,,,,,,,,,,,
1770589657,CITY OF HECTOR,PO BOX 457,,HECTOR,MN,55342,3208482122,Land Transport,,,,,,,,,,,,,,
1467458323,CHERNUGAL INC,217 PAUL BUNYAN DR NW,,BEMIDJI,MN,566012433,2187591222,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,
1497751176,CITY OF SPRING VALLEY,201 S BROADWAY ST,,SPRING VALLEY,MN,559751301,5073467414,Ambulance,,,,,,,,,,,,,,
1578569232,HEALTHPLUS CHIROPRACTIC,4080 W BROADWAY AVE,STE 128,ROBBINSDALE,MN,554225605,7635354342,Chiropractor,,,,,,,,,,,,,,
1952307688,UNITED HOSPITAL DISTRICT INC.,515 S MOORE ST,P.O. BOX 160,BLUE EARTH,MN,560132158,5075263273,Critical Access,,,,,,,,,,,,,,
1104822717,EXCEL PHYSICAL THERAPY INC,300 CATLIN ST,SUITE 100,BUFFALO,MN,553132001,7636822202,Physical Therapist,,,,,,,,,,,,,,
1639175268,INFINIA AT FARIBAULT,1738 HULETT AVE,,FARIBAULT,MN,550212918,5073343918,Skilled Nursing Facility,,,,,,,,,,,,,,
1205833852,ROGER EICHMAN,1027 7TH ST NW,LEXINGTON BUILDING SUITE 1,ROCHESTER,MN,559012666,5072885675,Psychologist,,,,,,,,,,,,,,
1932106515,INFINIA AT OWATONNA,201 18TH ST SW,,OWATONNA,MN,55060,5074516800,Skilled Nursing Facility,,,,,,,,,,,,,,
1750388336,GAYLORD LAKEVIEW HOME,640 3RD ST,,GAYLORD,MN,553342297,5072372911,Skilled Nursing Facility,,,,,,,,,,,,,,
1033116629,INFINIA AT WILLMAR,500 RUSSELL ST,,WILLMAR,MN,562012583,3202353181,Skilled Nursing Facility,,,,,,,,,,,,,,
1215934880,JAMES J HESS & SCOTT ENDRES,5200 DOUGLAS DR N,,CRYSTAL,MN,554293104,7635373213,Optometrist,,,,,,,,,,,,,,
1265439715,HOUSTON COUNTY AUDITOR,611 VISTA DRIVE,SUITE 1,CALEDONIA,MN,55921,5077255810,Home Health,,,,,,,,,,,,,,
1568469039,SANFORD CLINIC,308 8TH ST N,,MOUNTAIN LAKE,MN,561591568,5074273332,Rural Health,,,,,,,,,,,,,,
1205833407,CASS COUNTY MN,PO BOX 519,,WALKER,MN,564840519,2185471340,,,,,,,,,,,,,,,
1710984869,RELIABLE MEDICAL SUPPLY INC,9401 WINNETKA AVE N,,BROOKLYN PARK,MN,554451618,7632553800,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,
1114924255,SEASONS HOSPICE,1696 GREENVIEW DR SW,,ROCHESTER,MN,559021363,5072851930,Hospice Care - Community Based,,,,,,,,,,,,,,
1942207949,MCKESSON MEDICAL-SURGICAL MEDIMART INC.,8121 TENTH AVENUE NORTH,,GOLDEN VALLEY,MN,55427,7635956000,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1972500940,FAIRVIEW HEALTH SERVICES,PO BOX 1221,,MINNEAPOLIS,MN,554401221,6126726724,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1760489751,FAMILY LIFE MENTAL HEALTH CENTER,1930 COON RAPIDS BLVD NW,,COON RAPIDS,MN,554334708,7634277964,Clinical,,,,,,,,,,,,,,
1164429163,LAKE SUPERIOR PHYSICAL THERAPY INC,215 N CENTRAL AVE,14B,DULUTH,MN,558072402,2186256300,Physical Therapist,,,,,,,,,,,,,,
1316944325,CITY OF BELLE PLAINE,PO BOX 129,,BELLE PLAINE,MN,560110129,9528735553,Ambulance,,,,,,,,,,,,,,
1861499873,MCKESSON MEDICAL-SURGICAL MEDINET INC.,8121 10TH AVE N,DEPARTMENT 312,GOLDEN VALLEY,MN,554274401,8003288111,,,,,,,,,,,,,,,
1609873652,PARKVIEW HOME,102 CSAH 9,,BELVIEW,MN,562141102,5079384151,Skilled Nursing Facility,,,,,,,,,,,,,,
1821095563,COUNTY OF MOWER,1301 18TH AVE NW,SUITE A,AUSTIN,MN,559121888,5074379770,Home Health,,,,,,,,,,,,,,
1124025812,COMMUNITY MEMORIAL HOSPITAL & NURSING HOME,800 MEMORIAL DR,,SPRING VALLEY,MN,559751024,5073467381,Skilled Nursing Facility,,,,,,,,,,,,,,
1184622870,EBENEZER SOCIETY,2545 PORTLAND AVE,,MINNEAPOLIS,MN,554044406,6128792262,Skilled Nursing Facility,,,,,,,,,,,,,,
1770580664,CITY OF FAIRFAX,112 SE 1ST STREET,,FAIRFAX,MN,553320911,5074267255,Ambulance,,,,,,,,,,,,,,
1568460293,PRESBYTERIAN HOMES OF ROSEVILLE,1910 COUNTY ROAD D W,,ROSEVILLE,MN,551123503,6516316200,Skilled Nursing Facility,,,,,,,,,,,,,,
1235137985,A FITTING PLACE LLC,209 SIBLEY ST,,HASTINGS,MN,550331226,6514803578,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1326045253,CITY OF WHEATON,401 12TH ST N,,WHEATON,MN,562961070,3205638226,Critical Access,,,,,,,,,,,,,,
1952309403,CONNECTCARE,710 PARK ISLAND DR SW,,HUTCHINSON,MN,553502046,3202345031,Home Health,,,,,,,,,,,,,,
1821096348,RIDGEVIEW MEDICAL CENTER,501 S MAPLE ST,SUITE 2,WACONIA,MN,553870096,(952) 442-2283,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1710985114,HOPEALLIANZ INC,4205 LANCASTER LN N,SUITE 111,PLYMOUTH,MN,554411700,7635466624,Clinical,,,,,,,,,,,,,,
1720086028,CHIPPEWA COUNTY-MONTEVIDEO HOSPITAL,824 N 11TH ST,,MONTEVIDEO,MN,562651629,3202698877,Clinic/Center,Critical Access,,,,,,,,,,,,,
1255339578,CAMBRIDGE NURSING HOME INC,548 1ST AVE W,,CAMBRIDGE,MN,550081020,7636892323,Skilled Nursing Facility,,,,,,,,,,,,,,
1093713372,LAKE REGION HEALTHCARE CORPORATION,712 S CASCADE ST,,FERGUS FALLS,MN,565372913,2187368000,Psychiatric Unit,Rehabilitation Unit,General Acute Care Hospital,Skilled Nursing Facility,,,,,,,,,,,
1528066651,LAKE REGION EYE CENTER,610 30TH AVE W STE 200,,ALEXANDRIA,MN,563083426,3207637055,Optometrist,,,,,,,,,,,,,,
1568460772,AVERA MCKENNAN,PO BOX 9191,,MINNEAPOLIS,MN,554809191,6053226400,,,,,,,,,,,,,,,
1336147412,MCPARK LTD,1110 1ST ST S,,WILLMAR,MN,562013512,3202352440,Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
1003814161,CLARKE A. MCKINNEY,4711 CLARK AVE,,WHITE BEAR LAKE,MN,551103268,6514296323,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1528066370,BASSETT CREEK DENTAL,5851 DULUTH ST,SUITE 100,GOLDEN VALLEY,MN,554223946,7635461301,General Practice,,,,,,,,,,,,,,
1013915040,ELK RIVER PHARMACY,323 JACKSON AVE NW,,ELK RIVER,MN,55330,7634411353,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
1689672628,CITY OF CHATFIELD,21 2ND ST SE,,CHATFIELD,MN,559231204,5078674446,Ambulance,,,,,,,,,,,,,,
1790783587,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVE,,ORTONVILLE,MN,562781252,3208392502,Critical Access,,,,,,,,,,,,,,
1043219728,NEW LIFE TREATMENT CENTER,130 DAKOTA ST S,,WOODSTOCK,MN,561861037,5077774321,Substance Abuse Rehabilitation Facility,,,,,,,,,,,,,,
1750380366,HEALTH CHOICE OF OLIVIA,1325 W LINCOLN AVE,,OLIVIA,MN,562771272,3205231253,Chiropractor,,,,,,,,,,,,,,
1306845706,HEWMAKS INC,600 SPRING ST,,TRACY,MN,561751674,5072120073,Assisted Living Facility,,,,,,,,,,,,,,
1992704407,CRITICAL CARE SYSTEMS,PO BOX 1450,NW 5339,MINNEAPOLIS,MN,554851450,6038881500,Parenteral & Enteral Nutrition,Pharmacy,,,,,,,,,,,,,
1932108453,CARE MEDICAL SUPPLY INC,1000 S BENTON DR,SUITE 418,SAUK RAPIDS,MN,563791227,3202518261,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1841299443,COUNTY OF SCOTT,200 4TH AVE W,GOVERNMENT CENTER RM 300,SHAKOPEE,MN,553791220,,Psychologist,,,,,,,,,,,,,,
1710986989,FAMILY SERVICE OF WINONA,66 E. 3RD STREET #201,,WINONA,MN,55987,5074627292,Psychologist,Social Worker,,,,,,,,,,,,,
1902805278,EAST METRO ASC LLC,8650 HUDSON BLVD N,,LAKE ELMO,MN,550428448,6517027400,Ambulatory Surgical,,,,,,,,,,,,,,
1457350720,MOUNT OLIVET DAY SERVICES,5601 LYNDALE AVE S,,MINNEAPOLIS,MN,554191721,6128275677,Adult Day Care,,,,,,,,,,,,,,
1619976974,MOUNT OLIVET HOME,5517 LYNDALE AVE S,,MINNEAPOLIS,MN,554191719,6128275677,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1285633537,MOUNT OLIVET CAREVIEW HOME,5517 LYNDALE AVE S,,MINNEAPOLIS,MN,554191719,6128275677,Skilled Nursing Facility,,,,,,,,,,,,,,
1972502102,KROON COMMUNITY DRUG INC,PO BOX 70,,ADRIAN,MN,561100070,,Community/Retail Pharmacy,Long Term Care Pharmacy,Mail Order Pharmacy,,,,,,,,,,,,
1457350332,BURTIS CHIROPRACTIC CENTER PA,112 N STATE ST,,FAIRMONT,MN,560314058,5072355557,,,,,,,,,,,,,,,
1699774521,MINNESOTA AGE AND OPPORTUNITY,2021 E HENNEPIN AVE,SUITE 200,MINNEAPOLIS,MN,554132700,6126177822,Home Health,,,,,,,,,,,,,,
1194725044,ARROWHEAD CONSULTATION SERVICE LTD,415 SE 13TH ST,SUITE 101,GRAND RAPIDS,MN,557444248,2183265424,Radiology,,,,,,,,,,,,,,
1538169024,ANNANDALE CARE CENTER,500 PARK ST E,,ANNANDALE,MN,553023060,3202743737,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
1003816505,CHILDREN'S RESPIRATORY & CRITICAL CARE SPECIALISTS. P.A.,2530 CHICAGO AVE,SUITE 400,MINNEAPOLIS,MN,554044387,6128133300,Pediatrics,Pediatric Pulmonology,,,,,,,,,,,,,
1013917780,HARTON MEDICAL CLINIC PLLC PA,400 E 10TH ST,,WACONIA,MN,553874552,9524429770,Family Medicine,,,,,,,,,,,,,,
1790785194,TUFF MEMORIAL HOME,505 E 4TH ST,,HILLS,MN,561381017,5079623275,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
1104826510,PEDIATRIC & FAMILY PSYCHOLOGY CENTER PA,2440 N CHARLES STREET,SUITE 236,NORTH SAINT PAUL,MN,551093050,6517714766,Psychologist,Marriage & Family Therapist,,,,,,,,,,,,,
1609876051,HAMM MEMORIAL PSYCHIATRIC CLINIC,408 SAINT PETER ST,STE 429,SAINT PAUL,MN,551021130,6512240614,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1154321404,MERCY HOSPITAL OF FRANCISCAN SISTERS,400 E 10TH ST,,WACONIA,MN,553874552,9524429770,Anesthesiology,,,,,,,,,,,,,,
1649270901,BOIS FORTE RESERVATION TRIBAL COUNCIL,5219 ST JOHN DRIVE,,NETT LAKE,MN,557728232,2187573295,,,,,,,,,,,,,,,
1699775973,ANCHOR MEDICAL LLC,12 2ND ST NW,,AITKIN,MN,564311318,2189273113,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1841290921,CANNON FALLS SNYDER PHCY INC,31265 COUNTY 24 BLVD,,CANNON FALLS,MN,550094071,5072634741,Pharmacy,,,,,,,,,,,,,,
1558361667,LAKE COUNTY DENTAL LTD,402 JAMES ST,,BRAINERD,MN,564012965,2188294243,Dentist,,,,,,,,,,,,,,
1720088891,SHARPE DILLON COCKSON & ASSOCIATES PA,7250 FRANCE AVE S,SUITE 100,EDINA,MN,554354305,9529262300,Internal Medicine,,,,,,,,,,,,,,
1487654562,SOUTHWESTERN MENTAL HEALTH CENTER INC,PO BOX 686,,LUVERNE,MN,561560686,(507) 283-9511,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
1831190891,ROBERT A MCDONALD CHIRO LTD,1008 MAIN ST S,,SAUK CENTRE,MN,563781651,3203522082,Chiropractor,,,,,,,,,,,,,,
1366443145,OCU LABS INC,7851 METRO PKWY,SUITE 225,BLOOMINGTON,MN,554251567,9528546702,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1992706550,HEIDI M BRANDENBURG DDS PA,3948 W 50TH ST,STE 201,EDINA,MN,554241210,9527228787,Dentist,,,,,,,,,,,,,,
1558362129,LAKEVILLE SNYDER DRUG,17665 KENWOOD TRL,LAKEVILLE SNYDER PHARMACY,LAKEVILLE,MN,550449455,9524353784,Pharmacy,,,,,,,,,,,,,,
1356342604,PSI PRIDE INSTITUTE INC,14400 MARTIN DR,,EDEN PRAIRIE,MN,553442031,9529347554,Substance Abuse Rehabilitation Facility,,,,,,,,,,,,,,
1265433767,EBENEZER RIDGES,13820 COMMUNITY DR,,BURNSVILLE,MN,553374519,9528988400,Skilled Nursing Facility,,,,,,,,,,,,,,
1104827500,MILLE LACS COUNTY PUBLIC HEALTH NURSING SERVICE,620 CENTRAL AVE N,,MILACA,MN,563531777,3209838318,Public Health or Welfare,,,,,,,,,,,,,,
1043211469,CITY OF MORGAN,119 VERNON AVENUE,PO BOX 27,MORGAN,MN,562660027,5072493455,Ambulance,,,,,,,,,,,,,,
1275534612,NORTHERN OB GYN ASSOCIATES PC,SDS 12 2503,PO BOX 86,MINNEAPOLIS,MN,554862503,7634278500,Obstetrics & Gynecology,,,,,,,,,,,,,,
