0.40000,1306839972,ALPHA INC,PO BOX 261,1ST EAST MAIN,CARRINGTON,ND,584210261,7016523117,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1306830427,BETHEL LUTHERAN NURSING & REHABILITATION CENTER,1515 2ND AVE W,,WILLISTON,ND,588014108,7015726766,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1528052511,LUTHERAN CHARITY ASSOCIATION,2422 20TH ST SW,,JAMESTOWN,ND,584016201,7019524847,Home Health,,,,,,,,,,,,,,
0.40000,1730173238,CAVALIER OPTOMETRY CLINIC LTD,PO BOX 148,,CAVALIER,ND,582200148,7012658315,Optometrist,,,,,,,,,,,,,,
0.40000,1841284353,PROFESSIONAL HOME CARE INC,309 N MANDAN ST STE 4,,BISMARCK,ND,585013886,7012557575,Home Health,,,,,,,,,,,,,,
0.40000,1306832654,ST. ALEXIUS MEDICAL CENTER,PO BOX 5510,,BISMARCK,ND,585065510,7015307000,Ambulatory Surgical,General Acute Care Hospital,,,,,,,,,,,,,
0.40000,1477549111,MERCY HOSPITAL OF VALLEY CITY,570 CHAUTAUQUA BLVD,,VALLEY CITY,ND,580723145,7018456400,Ambulatory Surgical,Critical Access Hospital,Critical Access,,,,,,,,,,,,
0.40000,1720075377,SANFORD BISMARCK,33 9TH ST W,,DICKINSON,ND,586013950,7014836017,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1851388961,DAKOTA SPECIALTY INSTITUTE,3000 32ND AVE S,,FARGO,ND,581036132,7013648051,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1114914140,SOUTHWEST HEALTHCARE SERVICES,802 2ND ST NW,,BOWMAN,ND,586234483,7015233214,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1730177510,CASSELTON DRUG INC.,PO BOX 250,,CASSELTON,ND,580120250,7013474281,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1144218769,ELM CREST MANOR,100 ELM AVE,,NEW SALEM,ND,585634031,7018437526,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1417945080,FORMAN DRUG INC,PO BOX 35,,FORMAN,ND,580320035,7017246222,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,Compounding Pharmacy,,,,,,,,,,
0.40000,1780672253,AMERICAN BAPTIST HOMES OF THE MIDWEST,315 2ND AVE NW,PO BOX 787,KENMARE,ND,587467160,7013854941,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1063401867,NORTHWOOD DEACONESS HEALTH CENTER,PO BOX 190,4 N. PARK ST.,NORTHWOOD,ND,582670190,7015876459,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1881683688,CHRISTOFFERSON CONSULTING,512 4TH ST NE,STE 11,DEVILS LAKE,ND,583012576,7016653030,Social Worker,,,,,,,,,,,,,,
0.40000,1528057759,WEST FARGO PUBLIC SCHOOL DISTRICT 6,207 MAIN AVE W,,WEST FARGO,ND,580781725,7013562002,Home Health,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,
0.40000,1558351874,BENEDICTINE LIVING COMMUNITIES INC.,201 8TH ST N,,ELLENDALE,ND,584367341,7013493312,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1538150834,CITY COUNTY HEALTH DISTRICT,415 2ND AVE NE,,VALLEY CITY,ND,580723011,7018458518,Home Health,,,,,,,,,,,,,,
0.40000,1134110463,JMF INC.,703 1ST AVE S,,JAMESTOWN,ND,584015549,7012523002,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1396727004,LUTHERAN HOME OF THE GOOD SHEPHERD,1226 1ST AVE N,,NEW ROCKFORD,ND,583561415,7019472944,,,,,,,,,,,,,,,
0.40000,1952383713,PRAIRIE VISION CENTER PC,315 11TH ST N,SUITE A,WAHPETON,ND,580754101,7016424090,Optometrist,,,,,,,,,,,,,,
0.40000,1588646277,SOURIS VALLEY CARE CENTER,300 MAIN ST S,,VELVA,ND,587907342,7013382072,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1427031673,5TH MEDICAL GROUP,10 MISSILE AVE,,MINOT AFB,ND,587055003,7017235995,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,,
0.40000,1609851039,FORT YATES INDIAN HEALTH SERVICE,10 NORTH RIVER ROAD,,FORT YATES,ND,58538,7018543831,Rural,,,,,,,,,,,,,,
0.40000,1356327001,VALLEY COMMUNITY HEALTH CENTERS,PO BOX 160,,NORTHWOOD,ND,582670160,7015876000,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
0.40000,1245216852,CHRISTIAN UNITY HOSPITAL CORPORATION,164 W 13TH STREET,UNITY MEDICAL CENTER,GRAFTON,ND,582371896,7013521620,Critical Access,,,,,,,,,,,,,,
0.40000,1205812393,NORDBY VISION CENTER LTD.,PO BOX 1287,,WATFORD CITY,ND,588541287,7014443221,Optometrist,,,,,,,,,,,,,,
0.40000,1598741381,NELSON-GRIGGS DISTRICT HEALTH UNIT,116 S MAIN ST,PO BOX 365,MCVILLE,ND,582540365,7013225624,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1790762318,UNIVERSITY OF NORTH DAKOTA,MCCANNEL HALL RM 100,2891 2ND AVE N STOP 9038,GRAND FORKS,ND,58202,7017773965,Pharmacy,Clinic Pharmacy,,,,,,,,,,,,,
0.40000,1326025602,EYEWEAR CONCEPTS INC,PO BOX 149,,DICKINSON,ND,586020149,7012641177,Optometrist,,,,,,,,,,,,,,
0.40000,1568449528,RUGBY EMERGENCY AMBULANCE SERVICE,800 S MAIN AVE,,RUGBY,ND,583682118,,Land Transport,,,,,,,,,,,,,,
0.40000,1174501712,COMMUNITY ACTION PARTNERSHIP,202 E VILLARD ST,,DICKINSON,ND,586015247,7012270131,Community Health,,,,,,,,,,,,,,
0.40000,1861470429,FOUR SEASONS HEALTHCARE CENTER INC,483 4TH ST SW,,FORMAN,ND,580324210,7017246211,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1396723797,PRESCRIPTION CENTER PHARMACY INC.,2400 32ND AVE S,,FARGO,ND,581035800,7012349912,Pharmacy,,,,,,,,,,,,,,
0.40000,1942288329,COAL COUNTRY COMMUNITY HEALTH CENTER,1312 HIGHWAY 49 N,,BEULAH,ND,585236038,7018734445,Family Medicine,,,,,,,,,,,,,,
0.40000,1023096419,GLEN ULLIN FAMILY MEDICAL CENTER,PO BOX 5,,GLEN ULLIN,ND,586310005,7013489175,Family Medicine,,,,,,,,,,,,,,
0.40000,1669450052,NEW SALEM COMMUMITY CLINIC,PO BOX 203,,NEW SALEM,ND,585630203,7018438300,Family Medicine,,,,,,,,,,,,,,
0.40000,1710966049,ADVANCED VISION CENTERS PC,PO BOX 967,,DICKINSON,ND,586020967,7012252020,Optometrist,,,,,,,,,,,,,,
0.40000,1821077025,NORTH DAKOTA VETERANS HOME,1400 ROSE ST,BOX 673,LISBON,ND,580544846,7016836500,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1952381873,GARRISON MEMORIAL HOSPITAL,437 3RD AVE SE,PO BOX 9,GARRISON,ND,585407235,7014632245,Rural Health,,,,,,,,,,,,,,
0.40000,1255301719,ADVANCED ORTHOPEDICS OF ND PC,47 8TH ST W,,DICKINSON,ND,586013951,7014563819,Orthopaedic Surgery,,,,,,,,,,,,,,
0.40000,1043280696,TIOGA MEDICAL CENTER,PO BOX 159,,TIOGA,ND,588520159,7016643305,Critical Access,,,,,,,,,,,,,,
0.40000,1497726509,VALLEY DIAGNOSTICS,3035 DEMERS AVE,,GRAND FORKS,ND,582014018,7017467521,Clinical Medical Laboratory,,,,,,,,,,,,,,
0.40000,1033180153,VALLEY BONE AND JOINT CLINIC PC,3035 DEMERS AVE,,GRAND FORKS,ND,582014018,7017467521,Orthopaedic Surgery,Physical Medicine & Rehabilitation,,,,,,,,,,,,,
0.40000,1225009038,MERCY HOSPITAL OF DEVILS LAKE,1031 7TH ST NE,,DEVILS LAKE,ND,583012798,7016622131,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1205807013,CARRINGTON HEALTH CENTER,800 4TH ST N,PO BOX 461,CARRINGTON,ND,584211217,7016523141,Critical Access,,,,,,,,,,,,,,
0.40000,1265404958,PRESENTATION MEDICAL CENTER,213 2ND AVE NE,,ROLLA,ND,583670759,7014773161,Critical Access,,,,,,,,,,,,,,
0.40000,1932171642,PRESENTATION CARE CENTER,304 JOHN ST,,ROLETTE,ND,583667016,7012463786,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1366416737,SANFORD CLINIC NORTH,420 SOUTH 7TH STREET,,OAKES,ND,584742024,7017423267,Family Medicine,Medical Oncology,Podiatrist,Physician Assistant,Family,,,,,,,,,,
0.40000,1881668283,HEALTHWAYS PLLC,1033 BASIN AVE,,BISMARCK,ND,585046649,7012236613,Chiropractor,Physical Therapy,,,,,,,,,,,,,
0.40000,1396719795,REGIONAL CLINIC LTD,PO BOX 406,,OAKES,ND,584740406,7017423267,Clinic/Center,,,,,,,,,,,,,,
0.40000,1285608679,SOUTHEAST THERAPY SERVICES INC,PO BOX 368,,OAKES,ND,584740368,7017423267,Physical Therapy,,,,,,,,,,,,,,
0.40000,1356315220,HAZEN MEMORIAL HOSPITAL ASSOCIATION,510 8TH AVE NE,,HAZEN,ND,585454637,7017482225,Family Medicine,,,,,,,,,,,,,,
0.40000,1255305033,TIOGA MEDICAL CENTER-WILDROSE RHC,PO BOX 159,,TIOGA,ND,588520159,7016643305,Rural Health,,,,,,,,,,,,,,
0.40000,1407821044,SHEYENNE VALLEY SPECIAL EDUCATION UNIT,PO BOX 359,,VALLEY CITY,ND,580720359,7018453402,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,,
0.40000,1023083714,SOUTHWEST HEALTH CARE SERVICES,12 6TH AVE SW,PO BOX C,BOWMAN,ND,586234518,7015233226,Clinic/Center,,,,,,,,,,,,,,
0.40000,1477529030,SOUTHWEST HEALTHCARE SERVICE,PO BOX C,,BOWMAN,ND,586230009,7015235265,Critical Access,,,,,,,,,,,,,,
0.40000,1720054810,DICKINSON FAMILY COUNSELING CENTER,11 2ND AVE E,SUITE B,DICKINSON,ND,586015218,7014839720,Clinical,,,,,,,,,,,,,,
0.40000,1174599070,CITY OF BISMARCK,500 E FRONT AVE,,BISMARCK,ND,585045689,7013551540,Public Health - State or Local,,,,,,,,,,,,,,
0.40000,1720055437,SCHOOL BOARD OF BISMARCK PUBLIC SCHOOL DISTRICT NO 1,806 N WASHINGTON ST,,BISMARCK,ND,585013623,7013234028,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,,
0.40000,1619944253,PRECISION DIAGNOSTIC SERVICES INC,4152 30TH AVE S,SUITE 103,FARGO,ND,581048403,7012349667,Sleep Disorder Diagnostic,,,,,,,,,,,,,,
0.40000,1558339556,MORTON-SIOUX SPECIAL EDUCATION UNIT,309 COLLINS AVE,,MANDAN,ND,585543002,7016639531,Occupational Therapy Assistant,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,
0.40000,1023087863,VOSS ENTERPRISES INC.,825 25TH ST S,,FARGO,ND,581038724,7012379977,Hearing Aid Equipment,,,,,,,,,,,,,,
0.40000,1043289895,BOGEROSA INC.,4729 AMBERGLOW DR,,BISMARCK,ND,585038846,7014267095,Physical Therapist,,,,,,,,,,,,,,
0.40000,1659330751,MERCY HOSPITAL,570 CHAUTAUQUA BLVD,,VALLEY CITY,ND,580723145,7018456400,Home Health,,,,,,,,,,,,,,
0.40000,1922067305,UNIVERSITY NORTH DAKOTA,MCCANNEL HALL ROOM 100,2891 2ND AVENUE NORTH STOP 9038,GRAND FORKS,ND,582029038,7017774500,Student Health,,,,,,,,,,,,,,
0.40000,1578523924,319TH MEDICAL GROUP,1599 J ST,,GRAND FORKS AFB,ND,582056306,7017475376,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,,
0.40000,1730141763,FAMILY RECOVERY HOME,126 W BROADWAY,PO BOX 1202,WILLISTON,ND,588021202,7017749625,Substance Abuse Rehabilitation Facility,,,,,,,,,,,,,,
0.40000,1215990791,NORTHLAND FAMILY PHYSICIANS LLC,1451 44TH AVE S,UNIT F,GRAND FORKS,ND,582013434,7017322700,Clinic/Center,,,,,,,,,,,,,,
0.40000,1861458622,ST GERARDS COMMUNITY OF CARE,PO BOX 448,613 1ST AVE. SW,HANKINSON,ND,580410448,7012427891,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1376501262,DAKOTA BOYS & GIRLS RANCH ASSOCIATION,PO BOX 5007,,MINOT,ND,587025007,7018397888,Psychiatric Residential Treatment Facility,,,,,,,,,,,,,,
0.40000,1346299336,MEDCENTER ONE INC.,5654 FALCONER DR,,BISMARCK,ND,585043179,7013236276,Clinic/Center,,,,,,,,,,,,,,
0.40000,1932158524,DMS IMAGING INC,2101 UNIVERSITY DR N,,FARGO,ND,581021816,7012379073,Portable X-ray and/or Other Portable Diagnostic Imaging Supplier,,,,,,,,,,,,,,
0.40000,1093764599,MEDICAL ARTS OUTPATIENT SERVICES INC.,400 BURDICK EXPY E,SUITE 201,MINOT,ND,587014768,7018577900,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,,
0.40000,1053360594,BACHNDOC INC.,1001 GATEWAY AVENUE,,BISMARCK,ND,58503,,General Practice,Clinic/Center,,,,,,,,,,,,,
0.40000,1427008689,MIDWEST NURSING PC,1719 13TH ST SW,,MINOT,ND,587016186,7018392584,Home Health,,,,,,,,,,,,,,
0.40000,1700836160,PEDRO G. MENDOZA M.D. P.C.,300 W CENTURY AVE,,BISMARCK,ND,585031401,7013239900,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1043260722,NORTH DAKOTA STATE HOSPITAL,2605 CIRCLE DR,,JAMESTOWN,ND,584016905,7012533650,Pharmacy,Institutional Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1164473393,RALPH T. DUNNIGAN P.C.,425 E AVENUE C,,BISMARCK,ND,585013942,7015303200,Neurology,,,,,,,,,,,,,,
0.40000,1619927290,CATHOLIC CHARITIES NORTH DAKOTA,5201 BISHOPS BLVD S,SUITE B,FARGO,ND,581047608,7012354457,Voluntary or Charitable,,,,,,,,,,,,,,
0.40000,1982655049,CASSELTON DRUG INC,PO BOX 250,,CASSELTON,ND,580120250,7017344281,,,,,,,,,,,,,,,
0.40000,1194778944,SOUTH CENTRAL HUMAN SERVICE CENTER,520 3RD ST NW,PO BOX 2055,JAMESTOWN,ND,584012968,7012536300,Developmental Disabilities,,,,,,,,,,,,,,
0.40000,1417901000,PRAIRIE ST JOHNS,510 4TH ST S,,FARGO,ND,581031914,7014767200,Psychiatric Hospital,,,,,,,,,,,,,,
0.40000,1245284850,SOUTHEAST HUMAN SERVICE CENTER,2624 9TH AVE S,,FARGO,ND,581032350,,Developmental Disabilities,,,,,,,,,,,,,,
0.40000,1124072525,BADLANDS HUMAN SERVICE CENTER,300 13TH AVE W STE 1,,DICKINSON,ND,586014875,7012277500,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1881648301,NORTH DAKOTA DEVELOPMENTAL CENTER,701 W 6TH STREET,,GRAFTON,ND,582371399,7013524200,Intermediate Care Facility - Mentally Retarded,,,,,,,,,,,,,,
0.40000,1023062155,ST. LUKE'S HOME,242 10TH ST W,,DICKINSON,ND,586013926,7014835000,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1366496341,NORTHEAST HUMAN SERVICE CENTER,151 S 4TH ST,SUITE 401,GRAND FORKS,ND,582014715,7017953000,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1669427555,TRINITY HOSPITALS,PO BOX 5020,,MINOT,ND,587025020,7018575207,End-Stage Renal Disease (ESRD) Treatment,Rural,,,,,,,,,,,,,
0.40000,1225083140,WINMAR DIAGNOSTICS NORTH CENTRAL,2700 12TH AVE S,STE B,FARGO,ND,581038723,7012357424,Physiological Laboratory,,,,,,,,,,,,,,
0.40000,1245285816,TRINITY HEALTH,PO BOX 5010,,MINOT,ND,587025010,7018575650,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,,
0.40000,1477508034,PSYCHIATRIC SERVICES P C,1600 2ND AVE SW,SUITE 27,MINOT,ND,587013459,7018528798,Mental Health,Clinical,Psychiatric/Mental Health,Psychiatry,,,,,,,,,,,
0.40000,1477508844,LINTON HOSPITAL,PO BOX 850,,LINTON,ND,585520850,7012544511,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1649226671,TRINITY KENMARE HOSPITAL,PO BOX 5010,,MINOT,ND,587025010,7018575650,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1649226713,WEST CENTRAL HUMAN SERVICE CENTER,1237 W DIVIDE AVE,STE 5,BISMARCK,ND,58501,7013288888,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1154378057,DRAKE COUNSELING SERVICES INC,1202 23 ST S,,FARGO,ND,581032951,7012935429,Addiction (Substance Use Disorder),,,,,,,,,,,,,,
0.40000,1790732394,NORTH VALLEY FAMILY MEDICINE CLINIC PLC,1298 BURBANK,,GRAND FORKS,ND,582013712,7017727758,Family Medicine,,,,,,,,,,,,,,
0.40000,1336196039,JACOBSON MEMORIAL HOSPITAL CARE CENTER,601 EAST ST N,,ELGIN,ND,585337105,7015842792,Critical Access,,,,,,,,,,,,,,
0.40000,1144277484,GREAT PLAINS WOMEN'S HEALTH CENTER PC,1700 11TH ST W,,WILLISTON,ND,588014500,7017747687,Obstetrics & Gynecology,,,,,,,,,,,,,,
0.40000,1912954165,MEDICAL PHARMACY SOUTH INC,4151 45TH ST S,,FARGO,ND,581044312,7012828075,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1750328662,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,909 2ND ST,,LANGDON,ND,582492407,7012566100,Critical Access,,,,,,,,,,,,,,
0.40000,1902853120,CENTRAL VALLEY HEALTH DISTRICT,122 2ND ST. NW,,JAMESTOWN,ND,58401,7012528130,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1952348013,DAKOTA SURGERY & LASER CENTER LLC,430 E SWEET AVE,,BISMARCK,ND,585045658,7012224900,Ambulatory Surgical,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
0.40000,1295772804,WISHEK HOSPITAL-CLINIC ASSOCIATION,1007 4TH AVE S,PO BOX 647,WISHEK,ND,584950647,7014522326,Critical Access,,,,,,,,,,,,,,
0.40000,1962449835,DAKOTA EYE INSTITUTE PC,200 S 5TH ST,,BISMARCK,ND,585045675,7012223937,Optometrist,Ophthalmology,,,,,,,,,,,,,
0.40000,1104863505,FACE AND JAW SURGEONS PC,2615 ELK DR,SUITE 3,MINOT,ND,587011200,7018523421,Oral and Maxillofacial Surgery,,,,,,,,,,,,,,
0.40000,1881631299,MOBILITYPLUS REHABILITATION LTD,PO BOX 586,,GWINNER,ND,580400586,7016782244,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,,
0.40000,1518905512,AXIS CLINIC PC,1451 44TH AVE S STE 120D,,GRAND FORKS,ND,582013434,7017322947,Occupational Therapist,,,,,,,,,,,,,,
0.40000,1740228774,KB PHARMACY PLLC,38 E 12TH ST,,GRAFTON,ND,582372212,7013520831,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,
0.40000,1235177221,LANGDON DRUG INC,805 3RD ST,,LANGDON,ND,582492624,7012563330,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1477592533,NORTH CENTRAL HUMAN SERVICE CENTER,1015 S BROADWAY STE 18,,MINOT,ND,587014667,7018578500,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1669411930,LAKE REGION HUMAN SERVICE CENTER,200 HWY 2 W,,DEVILS LAKE,ND,583013532,7016652200,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1730128703,ADVANCED HAND THERAPY INC,3270 20TH ST S,,FARGO,ND,581045917,7012937408,Hand,,,,,,,,,,,,,,
0.40000,1861432361,HEARTLAND DIAGNOSTIC SERVICES LLC,3290 20TH ST S,,FARGO,ND,581045917,7014994800,Radiography,Clinical Medical Laboratory,,,,,,,,,,,,,
0.40000,1023058831,PSI SURGICAL CENTER LLC,3280 20TH ST S,,FARGO,ND,581045917,7012937408,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1578504684,WISHEK HOSPITAL CLINIC ASSOCIATION,P.O. BOX 647,,WISHEK,ND,584950647,7014522326,Home Health,,,,,,,,,,,,,,
0.40000,1528009412,SANFORD MEDICAL CENTER FARGO,720 4TH ST N,,FARGO,ND,581224520,7012342000,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1770524613,NORTHWEST HUMAN SERVICE CENTER,PO BOX 1266,,WILLISTON,ND,588021266,7017744600,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,Rehabilitation - Substance Use Disorder,,,,,,,,,,,
0.40000,1124060884,NEW TOWN AMBULANCE SERVICE INC,300 MAIN ST,,NEW TOWN,ND,587634001,7016272992,Land Transport,,,,,,,,,,,,,,
