1477556389,COUNTRY SOUTH INC,PO BOX 110189,,NAPLES,FL,341080104,2395141156,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1952304818,AMERICAN AMBULANCE SERVICE (DADE COUNTY),6605 NW 74TH AVE,,MIAMI,FL,331662819,3059252000,Ambulance,,,,,,,,,,,,,,
1457354300,SURGERY CENTER OF OCALA LLC,3241 SW 34TH ST,,OCALA,FL,344747439,3522375906,Ambulatory Surgical,,,,,,,,,,,,,,
1669475505,HORIZON MRI OF SAN ANTONIO WEST LLC,240 N WASHINGTON BLVD,,SARASOTA,FL,342365945,9419253490,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1326041302,PATIENT CARE INC.,8200 NW 27TH ST,STE 118,DORAL,FL,331221902,3052289333,Home Health,,,,,,,,,,,,,,
1689677668,CENTER FOR DIAGNOSTIC IMAGING LTD,1380 NE MIAMI GARDENS DR,STE 115,NORTH MIAMI BEACH,FL,331794708,3059474461,Radiology,,,,,,,,,,,,,,
1326041088,HEALTHMED REHAB CENTERS OF AMERICA,4486 N UNIVERSITY DR,,LAUDERHILL,FL,333514513,9545721000,Point of Service,,,,,,,,,,,,,,
1538162342,HORIZON TYLER LLC,240 N WASHINGTON BLVD,,SARASOTA,FL,342365945,9419253490,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1881697522,RIVERSIDE PARK SURGICENTER INC,2001 COLLEGE ST,,JACKSONVILLE,FL,322043703,9043559800,Ambulatory Surgical,,,,,,,,,,,,,,
1124021720,TOTAL HOMECARE CORPORATION,3325 BARTLETT BLVD,,ORLANDO,FL,328116428,4072060040,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1023011756,OSTOMY INCORPORATED,5420 W ATLANTIC BLVD,,MARGATE,FL,330635209,9549758004,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1629071212,SOUTH PALM PHYSICAL THERAPY SERVICES INC,6642 NW 25TH CT,,BOCA RATON,FL,334962016,5613768935,Physical Therapist,,,,,,,,,,,,,,
1548263114,FLORIDA DEPARTMENT OF HEALTH,12832 NW CENTRAL AVENUE,,BRISTOL,FL,323210489,8506432292,Public Health or Welfare,,,,,,,,,,,,,,
1174526743,PSYCHOSOCIAL REHABILITATION CENTER INC,5711 S DIXIE HWY,,SOUTH MIAMI,FL,331433602,3056671036,Case Management,Community/Behavioral Health,,,,,,,,,,,,,
1881697407,CENTRAL IMAGING OPEN MRI INC,PO BOX 862609,,ORLANDO,FL,328862609,7273814674,Radiology,,,,,,,,,,,,,,
1942203567,GAINESVILLE OPEN MRI CENTER INC,PO BOX 861379,,ORLANDO,FL,328861379,3523773100,Radiology,,,,,,,,,,,,,,
1952304669,MCCALL'S ORTHOTIC AND PROSTHETIC,5639 49TH ST N,,ST PETERSBURG,FL,337092105,7273275000,Specialist,,,,,,,,,,,,,,
1013910629,PRIORITY HOME HEALTH INC.,175 FONTAINEBLEAU BLVD,STE 2J3,MIAMI,FL,331724511,3052292200,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
1093718595,ANGELA M ROQUE,320 KNOB HILL BLVD,,BOCA RATON,FL,334314646,5613627227,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1104829696,VISITING NURSE ASSOCIATION OF FLORIDA INC,2400 SE MONTEREY RD,STE 300,STUART,FL,349963351,7722861844,Home Health,,,,,,,,,,,,,,
1992708580,DAVIS DIAGNOSTICS LLC,240 N WASHINGTON BLVD,,SARASOTA,FL,342365945,9419253490,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1245233725,NEW SMYRNA BEACH GYNECOLOGY & OBSTETRICS PA,603 S ORANGE ST,,NEW SMYRNA BEACH,FL,321687320,3864230333,Obstetrics & Gynecology,,,,,,,,,,,,,,
1205839750,MARIA S COLON,170 S SEMORAN BLVD,,ORLANDO,FL,328073293,4072498797,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1295738672,UNIVERSAL THERAPY CENTER INC,7223 CORAL WAY,,MIAMI,FL,331551401,3052640470,,,,,,,,,,,,,,,
1114920584,SOUTH BROWARD HOSPITAL DISTRICT,777 S DOUGLAS RD,,PEMBROKE PINES,FL,330251353,9544311100,Skilled Nursing Facility,,,,,,,,,,,,,,
1982607321,FAMILY PHYSICIANS OF TAMPA BAY,5535 MEMORIAL HWY,,TAMPA,FL,336347370,8139010705,Family Medicine,,,,,,,,,,,,,,
1861495293,THE SURGICAL GROUP OF MIAMI LLC,8950 N KENDALL DR,SUITE 504 W,MIAMI,FL,331762144,3053244840,Vascular Surgery,,,,,,,,,,,,,,
1477556801,DEBRA PRICE MD PA,7400 N KENDALL DR,STE 502,MIAMI,FL,331567712,3056701111,Specialist,,,,,,,,,,,,,,
1114920410,HOME AGAIN OXYGEN AND MOBILITY PRODUCTS,25270 BERNWOOD DR,UNIT 5,BONITA SPRINGS,FL,341357897,2393901077,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1831192244,WUESTHOFF EMERGENCY PHYSICIANS PA,PO BOX 30731,,TAMPA,FL,336303731,8004768646,Emergency Medicine,,,,,,,,,,,,,,
1316940695,WATSON CLINIC LLP,PO BOX 95004,,LAKELAND,FL,338045004,8636807206,,,,,,,,,,,,,,,
1306849773,MIAMI CARDIOPULMONARY INSTITUTE LLC,3200 PONCE DE LEON BLVD,,CORAL GABLES,FL,331347239,3054489990,Clinic/Center,,,,,,,,,,,,,,
1235132671,DESOTO HOME CARE,311 N MARION AVE,,LAKE CITY,FL,320552866,3867521699,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1720081011,FLORIDA LIVING OPTIONS INC.,4100 SW 33RD AVE,,OCALA,FL,344744466,3522377776,Skilled Nursing Facility,,,,,,,,,,,,,,
1962405225,DAVID B WINKLES,3818 HIGHWAY 90,,PACE,FL,325711014,8509947005,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1174526420,ALLIED MOBILE X-RAY INC,8360 W FLAGLER ST,STE 207,MIAMI,FL,331442042,3052200333,Physiological Laboratory,Portable X-ray and/or Other Portable Diagnostic Imaging Supplier,,,,,,,,,,,,,
1588666853,APPLETON EMERGENCY SERVICES S C,PO BOX 12249,,DAYTONA BEACH,FL,321202249,3862747800,Emergency Medicine,,,,,,,,,,,,,,
1578565842,M & M REHAB INC,6608 NW 9TH BLVD,,GAINESVILLE,FL,326054207,3523313399,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1861494189,HORIZON MRI OF LEWISVILLE LLC,240 N WASHINGTON BLVD,,SARASOTA,FL,342365945,9419253490,Magnetic Resonance Imaging (MRI),,,,,,,,,,,,,,
1629070917,LIFELINK FOUNDATION INC,409 BAYSHORE BLVD,,TAMPA,FL,336062707,8132532640,Clinical Medical Laboratory,,,,,,,,,,,,,,
1558363838,CARONDELET EMERGENCY PHYSICIANS INC,PO BOX 11347,,DAYTONA BEACH,FL,321201347,3862747800,Emergency Medicine,,,,,,,,,,,,,,
1518969765,PENSACOLA NEPHROLOGY PA,1619 CREIGHTON RD,SUITE 1,PENSACOLA,FL,325047152,(850) 444-4700,Internal Medicine,Nephrology,,,,,,,,,,,,,
1124020375,STEPHEN A UPDEGRAFF MD PA,1601 38TH AVE N,,ST PETERSBURG,FL,337131926,7278224287,Ophthalmology,Eyewear Supplier (Equipment - not the service),,,,,,,,,,,,,
1508868886,WUESTHOFF EMERGENCY PHYSICIANS-MELBOURNE PA,PO BOX 552205,,TAMPA,FL,336550001,8004768646,Emergency Medicine,,,,,,,,,,,,,,
1255335535,TOTAL RENAL LABORATORIES INC,1991 INDUSTRIAL DR,,DELAND,FL,327242039,3867381809,Clinical Medical Laboratory,,,,,,,,,,,,,,
1558365833,HIPPODROME STATE THEATRE,25 SE 2ND PL,,GAINESVILLE,FL,326016567,3523735968,Addiction (Substance Use Disorder),,,,,,,,,,,,,,
1629072640,LAMAR LLC,3325 BARTLETT BLVD,,ORLANDO,FL,328116428,4072060040,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1295739217,WATERSIDE AMBULATORY SURGICAL CENTER INC,2001 N FLAGLER DR,,WEST PALM BEACH,FL,334076109,,Ambulatory Surgical,,,,,,,,,,,,,,
1962406850,SPECIALTY THERAPEUTIC CARE LP,8427 SOUTHPARK CIR,SUITE 400,ORLANDO,FL,328199058,8554222742,Parenteral & Enteral Nutrition,Community/Retail Pharmacy,Specialty Pharmacy,,,,,,,,,,,,
1851395883,SMILE PERFECT INC.,915 MIDDLE RIVER DR,STE 501,FT LAUDERDALE,FL,333043561,9545660751,Dentist,,,,,,,,,,,,,,
1740284785,WEST COAST - SOUTHERN MEDICAL SERVICE INC,934 14TH ST W,,BRADENTON,FL,342056646,9417487148,Land Transport,,,,,,,,,,,,,,
1780688739,SUNNYSIDE PROPERTIES OF SARASOTA INC.,5201 BAHIA VISTA ST,,SARASOTA,FL,342322615,9413712729,Skilled Nursing Facility,,,,,,,,,,,,,,
1346244100,S M S DO PA,11528 US HIGHWAY 19,,PORT RICHEY,FL,346681442,7278682151,Family Medicine,Internal Medicine,Cardiovascular Disease,Gastroenterology,Pulmonary Disease,Rheumatology,Neurology,Hospitalist,Foot & Ankle Surgery,Radiologic Technologist,Computed Tomography,Magnetic Resonance Imaging,Nuclear Medicine Technology,Physician Assistant,Nurse Practitioner
1437153202,S.M.S. IMAGING,11528 US HIGHWAY 19,,PORT RICHEY,FL,346681442,7278682151,Family Medicine,Radiologic Technologist,Bone Densitometry,Computed Tomography,Magnetic Resonance Imaging,Nuclear Medicine Technology,Sonography,,,,,,,,
1942204771,GROVES REHABILITATION CENTER LLC,1675 PALM BEACH LAKES BLVD,SUITE 900,WEST PALM BEACH,FL,33401,5618017600,Skilled Nursing Facility,,,,,,,,,,,,,,
1174527907,LAKELAND HILLS REHABILITATION CENTER LLC,1675 PALM BEACH LAKES BLVD,SUITE 900,WEST PALM BEACH,FL,33401,5618017600,Skilled Nursing Facility,,,,,,,,,,,,,,
1497759161,FRANK D TAGLIARINI MD PA,3010 E 138TH AVE,SUITE 100,TAMPA,FL,336133904,8139712300,Medical Specialty,,,,,,,,,,,,,,
1568466266,GRI-SAN INC,3450 NE JACKSONVILLE RD,,OCALA,FL,344792850,3527324655,Pharmacy,,,,,,,,,,,,,,
1245234954,BARTOW MEDICAL CLINIC PA,2020 FLAMINGO DR,,BARTOW,FL,338304262,8635334104,Internal Medicine,,,,,,,,,,,,,,
1356345060,FLORIDA PAIN AND REHABILITATION INSTITUTE INC,5365 W ATLANTIC AVE STE 504,,DELRAY BEACH,FL,334848194,(561) 241-9300,Interventional Pain Medicine,,,,,,,,,,,,,,
1407850159,LIBERTY AMBULANCE SERVICE INC,1626 ATLANTIC UNIVERSITY CIR,,JACKSONVILLE,FL,322072227,9048050293,Land Transport,,,,,,,,,,,,,,
1730183310,INTRAMED INC,6950 CYPRESS RD,SUITE 105,PLANTATION,FL,333172382,8669990904,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
1598769192,NORTH FLORIDA MEDICAL CENTERS INC,2804 REMINGTON GREEN CIR STE 2,,TALLAHASSEE,FL,323081550,8503854494,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
1508860149,PAN AMERICAN HOSPITAL HOME HEALTH AGENCY,815 NW 57TH AVE,STE 114,MIAMI,FL,331262041,3052671515,Home Health,,,,,,,,,,,,,,
1417951054,BABYLOVE MIDWIFERY SERVICES,3046 DEL PRADO BLVD S,#2E,CAPE CORAL,FL,339047221,2395409010,Birthing,,,,,,,,,,,,,,
1083618656,DELAND SURGERY CENTER LTD,651 W PLYMOUTH AVE,,DELAND,FL,327203259,3867386811,Ambulatory Surgical,,,,,,,,,,,,,,
1750385308,ISLF-REGENTS PARK-WINTER PARK,1675 PALM BEACH LAKES BLVD,SUITE 900,WEST PALM BEACH,FL,33401,5618017600,Skilled Nursing Facility,,,,,,,,,,,,,,
1437153988,ISLF-WESTCHESTER OF SUNRISE. LLC,1675 PALM BEACH LAKES BLVD,SUITE 900,WEST PALM BEACH,FL,33401,5618017600,Skilled Nursing Facility,,,,,,,,,,,,,,
1548264278,MRS MOBILITY MEDICAL INC,6318 US HIGHWAY 19,,NEW PORT RICHEY,FL,346522232,7278470850,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1770587412,CFP PHYSICIANS GROUP LLC,985 SR 436,,CASSELBERRY,FL,327075664,4078315252,Family Medicine,,,,,,,,,,,,,,
1194729665,EXCEL DIAGNOSTIC SERVICES LLC,1109 DARLINGTON OAK DR NE,,ST PETERSBURG,FL,337036314,7275210129,Physiological Laboratory,,,,,,,,,,,,,,
1346244845,LAKELAND SURGICAL & DIAGNOSTIC CENTER LLP,115 S MISSOURI AVE,STE 101,LAKELAND,FL,338154601,8636832428,Ambulatory Surgical,,,,,,,,,,,,,,
1487658985,HEALTH CARE DISTRICT OF PALM BEACH COUNTY,2601 10TH AVE. N.,SUITE 100,PALM SPRINGS,FL,334613133,5616591270,Skilled Nursing Facility,,,,,,,,,,,,,,
1053315572,MEDPEDS ASSOCIATES OF SARASOTA,1931 S TUTTLE AVE,,SARASOTA,FL,342393115,9419558800,Internal Medicine,Pediatrics,,,,,,,,,,,,,
1386648863,MCILWAIN FAMILY DENTISTRY,4710 N HABANA AVE,STE 203,TAMPA,FL,336147146,8138798097,Pediatric Dentistry,,,,,,,,,,,,,,
1851395263,UNIVERSITY BEHAVIORAL LLC,2500 DISCOVERY DRIVE,,ORLANDO,FL,328263709,4072817000,Psychiatric Hospital,Residential Treatment Facility - Emotionally Disturbed Children,Psychiatric Residential Treatment Facility,,,,,,,,,,,,
1811991227,HALIFAX HOSPITAL MEDICAL CENTER,303 N CLYDE MORRIS BLVD,,DAYTONA BEACH,FL,321142709,3864254568,Case Management,Mental Health (Including Community Mental Health Center),Psychiatric Unit,Rehabilitation Unit,General Acute Care Hospital,,,,,,,,,,
1386649747,MEDISERV PHARMACY SERVICES LLC,5736 CLARK RD,,SARASOTA,FL,342333302,9419272811,Pharmacy,,,,,,,,,,,,,,
1063417483,PUBLIC HEALTH TRUST OF MIAMI DADE COUNTY FLORIDA,PO BOX 12493,,MIAMI,FL,331012493,7864668080,Community Health,Mental Health (Including Community Mental Health Center),Adult Mental Health,Adolescent and Children Mental Health,,,,,,,,,,,
1811992175,LEONARD R CACIOPPO MD PA,14543 CORTEZ BLVD,,BROOKSVILLE,FL,346136065,3525964030,Ophthalmology,,,,,,,,,,,,,,
1114922572,M-K OF NORTH PORT L L C,6940 OUTREACH WAY,,NORTH PORT,FL,342873405,9414268411,Skilled Nursing Facility,,,,,,,,,,,,,,
1467457838,MEDI HEALTH CARE INC,401 BARTOW RD,,LAKELAND,FL,338015461,8636860300,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1821093220,CARDIAC SURGICAL ASSOCIATES LLP,6006 49TH ST N,STE 310,ST PETERSBURG,FL,337092149,7275279779,Thoracic Surgery (Cardiothoracic Vascular Surgery),,,,,,,,,,,,,,
1740285139,DASSEE COMMUNITY HEALTH SYSTEMS,20370 NE BURNS AVE,,BLOUNTSTOWN,FL,324241045,8508751100,Critical Access,,,,,,,,,,,,,,
1336144658,F & E HOMEHEALTH CARE. INC.,7175 SW 8TH ST,STE 213,MIAMI,FL,331444674,3052651886,Home Health,,,,,,,,,,,,,,
1376548602,NORTH FLORIDA PEDIATRICS PA,1859 SW NEWLAND WAY,,LAKE CITY,FL,320256966,3867580003,,,,,,,,,,,,,,,
1710982004,ULTRA MOBILE X-RAY INC,1001 N FEDERAL HWY,SUITE 234,HALLANDALE BEACH,FL,330092408,9544047815,Portable X-ray and/or Other Portable Diagnostic Imaging Supplier,,,,,,,,,,,,,,
1902801210,BAY AREA PSYCHOLOGICAL CONSULTANTS,1417 PARTIN DR N,STE 1,NICEVILLE,FL,325781426,8507290303,Psychologist,,,,,,,,,,,,,,
1710982939,ADVANTAGE RESPIRATORY SERVICES,875 SUNSHINE LN,STE 113,ALTAMONTE SPRINGS,FL,327143904,4078625117,Oxygen Equipment & Supplies,,,,,,,,,,,,,,
1215932520,NORTHEAST FLORIDA ENDOCRINE AND DIABETES ASSOCIATES PA,915 WEST MONROE STREET,SUITE 200,JACKSONVILLE,FL,322041177,9043842240,Specialist,,,,,,,,,,,,,,
1992700090,TAMPA BAY SPECIALTY SURGERY CENTER LLC,6500 66TH STREET NORTH,,PINELLAS PARK,FL,33781,7278281460,Ambulatory Surgical,,,,,,,,,,,,,,
1255336350,WALTER R GILBERT JR MD PA,3 SHIRCLIFF WAY,STE 122,JACKSONVILLE,FL,322044757,9043842333,Multi-Specialty,,,,,,,,,,,,,,
1356346522,MI HAVANA PHARMACY & DISCOUNT,200 NW 27TH AVE,,MIAMI,FL,331255116,3056310004,Pharmacist,,,,,,,,,,,,,,
1063417285,LARGO ENDOSCOPY CENTER LP,7300 BRYAN DAIRY ROAD,SUITE 495,LARGO,FL,33777,7274516780,Gastroenterology,Ambulatory Surgical,,,,,,,,,,,,,
1063417293,FLORIDA PAIN & REHABILITATION INSTITUTE INC,5365 W ATLANTIC AVE STE 504,,DELRAY BEACH,FL,334848194,(561) 241-9300,Interventional Pain Medicine,,,,,,,,,,,,,,
1831194026,SARASOTA CARDIOVASCULAR & THORACIC SURGICAL ASSOCIATES PA,1540 S TAMIAMI TRL,STE 301,SARASOTA,FL,342392921,9419521913,Thoracic Surgery (Cardiothoracic Vascular Surgery),,,,,,,,,,,,,,
1699770545,BIG BEND OPERATIONS,555 N BYRON BUTLER PKWY,,PERRY,FL,323472315,8505842778,Optician,Ambulatory Surgical,,,,,,,,,,,,,
1427053420,SOUTH WALTON FIRE DISTRICT,PO BOX 1226,,SANTA ROSA BEACH,FL,324591226,8502671298,Land Transport,,,,,,,,,,,,,,
1528063666,THE FOUNTAINS NURSING HOME INC.,3800 N FEDERAL HWY,,BOCA RATON,FL,334314523,5613957510,Skilled Nursing Facility,,,,,,,,,,,,,,
1912902057,SUNSHINE GOOD CARE LLC,1800 W 49TH ST,STE 103,HIALEAH,FL,330121815,3055126878,Home Health,,,,,,,,,,,,,,
1609871698,BABYLOVE BIRTH CENTER,3046 DEL PRADO BLVD S STE 2E,,CAPE CORAL,FL,339047215,2395409010,Birthing,,,,,,,,,,,,,,
1811992829,ASHFORD HEALTHCARE SYSTEMS,PO BOX 1979,,QUINCY,FL,323531979,8508751100,Critical Access,,,,,,,,,,,,,,
1295730232,XRAY AND IMAGING CENTER,2621 SE LAKE WEIR AVE,,OCALA,FL,344716720,3523690770,Radiology,,,,,,,,,,,,,,
1427053321,AMANDA MEDICAL,8110 ULMERTON RD,,LARGO,FL,337713947,7275356100,Durable Medical Equipment & Medical Supplies,Customized Equipment,Oxygen Equipment & Supplies,,,,,,,,,,,,
1407851314,DIAGNOSTIC CLINIC MEDICAL GROUP INC.,1301 2ND AVE SW,,LARGO,FL,337703120,7275818767,Allergy & Immunology,Anesthesiology,Dermatology,Family Medicine,Internal Medicine,Nuclear Medicine,Obstetrics & Gynecology,Ophthalmology,Orthopaedic Surgery,Otolaryngology,Cytopathology,Urology,Pediatrics,Diagnostic Ultrasound,Surgery
1205831963,FOUNDATION CARE LLC,8427 SOUTHPARK CIR STE 400,,ORLANDO,FL,328199057,8554222742,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,
1770588584,PHYSICIANS SURGERY CENTER LLC,4035 EVANS AVE,,FT MYERS,FL,339019308,2399397375,Ambulatory Surgical,,,,,,,,,,,,,,
1346245081,BAY PROSTHETIC CENTER,930 MAR WALT DR,STE D,FORT WALTON BEACH,FL,325476706,8508635959,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
1932104775,LSL OF DERBY KS LLC,5692 STRAND CT,,NAPLES,FL,341103389,2399633400,Skilled Nursing Facility,,,,,,,,,,,,,,
1386649127,MASTERCARE MEDICAL SUPPLIES INC,175 FONTAINEBLEAU BLVD,STE 1N5,MIAMI,FL,331724511,3052291770,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
1386649002,HEYSEK & KEPES MDS PA,407 N PARSONS AVE,STE 103A,BRANDON,FL,335104537,8136579860,Radiation Oncology,,,,,,,,,,,,,,
1114922804,MEDASSIST-OP INC,13560 WRIGHT CIR,,TAMPA,FL,336263028,8133424432,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
1679578322,CHILDRENS HOME SOCIETY OF FLORIDA,1485 S. SEMORAN BLVD.,SUITE 1448,WINTER PARK,FL,327925508,3123973000,,,,,,,,,,,,,,,
1043215643,DIGESTIVE HEALTH SPECIALISTS PA,1070 N STONE ST,STE D,DELAND,FL,327200824,3868229410,Specialist,,,,,,,,,,,,,,
