0.40000,1700881646,ARTHRITIS AND RHEUMATOLOGY CLINICS OF KANSAS LLC,1921 N WEBB,,WICHITA,KS,67206,3166124815,Rheumatology,,,,,,,,,,,,,,
0.40000,1104821040,KRIEN PHARMACY INC,PO BOX 664,,SAINT FRANCIS,KS,677560664,7853322177,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,
0.40000,1376548370,COFFEY COUNTY HOSPITAL,801 N 4TH ST,,BURLINGTON,KS,668392602,6203642121,General Acute Care Hospital,Nurse Anesthetist - Certified Registered,,,,,,,,,,,,,
0.40000,1760487656,COUNTY OF JEWELL,307 N COMMERCIAL ST STE 2,,MANKATO,KS,669562025,7853784060,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1023013927,PERINE ENTERPRISES INC.,430 N MAIN ST,,ROSSSVILLE,KS,665330707,7855846722,Pharmacy,,,,,,,,,,,,,,
0.40000,1912902735,ST FRANCIS HEALTH CENTER INC,PO BOX 2745,,TOPEKA,KS,666012745,7852958240,Home Health,,,,,,,,,,,,,,
0.40000,1679578223,SUMNER REGIONAL MEDICAL CENTER,1323 N. A. STREET,,WELLINGTON,KS,671524350,6203267451,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1275539744,COTTONWOOD INCORPORATED,2801 W 31ST ST,,LAWRENCE,KS,660473049,7858420550,Home Modifications,Case Management,Day Training - Developmentally Disabled Services,Home Health,Community Based Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities,Customized Equipment,Personal Care Attendant,,,,,,,,
0.40000,1497751648,COKINGTIN EYE CENTER PA,5520 COLLEGE BLVD,STE 201,OVERLAND PARK,KS,662111658,9134913737,Ophthalmology,,,,,,,,,,,,,,
0.40000,1093711244,PEEPLES ORTHOTICS & PROSTHETICS LLC,7570 W 21ST ST N,STE 1026B,WICHITA,KS,672051734,3167735511,Prosthetic/Orthotic Supplier,,,,,,,,,,,,,,
0.40000,1285630327,MEADE HOSPITAL DISTRICT,PO BOX 820,,MEADE,KS,678640820,6208732141,Urgent Care,,,,,,,,,,,,,,
0.40000,1578569414,SLEEP DISORDERS INSTITUTE MIDWEST,11881 W 112TH ST,STE 101,OVERLAND PARK,KS,662102717,9137543275,Sleep Disorder Diagnostic,,,,,,,,,,,,,,
0.40000,1669478517,WOMENS CARE,9301 W 74TH ST,STE 325,SHAWNEE MISSION,KS,662042207,9133844990,Obstetrics & Gynecology,,,,,,,,,,,,,,
0.40000,1194721951,DAN A FRANCISCO MD PA,1515 S CLIFTON AVE,STE 150,WICHITA,KS,672182957,3166163333,Cardiovascular Disease,,,,,,,,,,,,,,
0.40000,1801892740,NORTON COUNTY HOSPITAL,PO BOX 250,,NORTON,KS,676540250,7858773351,Critical Access,,,,,,,,,,,,,,
0.40000,1619973468,DECATUR HEALTH SYSTEMS INC,810 W COLUMBIA ST,,OBERLIN,KS,677492450,7854752208,Critical Access,,,,,,,,,,,,,,
0.40000,1003812736,COUNTY OF RILEY,2030 TECUMSEH RD,,MANHATTAN,KS,665023541,7857764779,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1437156023,ADVANTAGE HOME CARE INCORPORATED,1611 W HARRY ST,,WICHITA,KS,672133653,3162624484,Home Health,Hospice Care - Community Based,,,,,,,,,,,,,
0.40000,1598762189,INFINIA AT SMITH CENTER,PO BOX 369,,SMITH CENTER,KS,669670369,7852826696,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1992702559,DESERET NURSING AND REHABILITATION AT MCPHERSON,1601 N MAIN ST,,MCPHERSON,KS,674601601,6202415360,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1770580342,INFINIA AT OSWEGO,1212 OHIO ST,,OSWEGO,KS,673568000,6207954429,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1730186305,INFINIA AT KENSINGTON,PO BOX 248,,KENSINGTON,KS,669510248,7854762623,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1174520787,ORTHOPAEDIC AND SPORTS MEDICINE CENTER LLP,1600 CHARLES PL,,MANHATTAN,KS,665022750,7855374200,Orthopaedic Surgery,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier,,,,,,,,,,,,
0.40000,1790782134,PEDIATRIC & ADOLESCENT MEDICINE P.A.,346 MAINE ST,,LAWRENCE,KS,660441359,7858424477,Pediatrics,,,,,,,,,,,,,,
0.40000,1114924685,SOUTH KANSAS CITY SURGICAL CENTER,10730 NALL AVE,SUITE 100,OVERLAND PARK,KS,662111206,9139019000,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1235136714,THE INTERNAL MEDICINE GROUP PA,4525 W 6TH ST STE 100,,LAWRENCE,KS,660497700,7858435160,Internal Medicine,,,,,,,,,,,,,,
0.40000,1629075049,GENERAL SURGERY PA,346 MAINE ST,,LAWRENCE,KS,660441359,7858426644,Surgery,,,,,,,,,,,,,,
0.40000,1982601183,ROBERT W WARNER DC PA,2112 BOB BILLINGS PKWY,STE 1,LAWRENCE,KS,660492722,7858433033,Chiropractor,,,,,,,,,,,,,,
0.40000,1164429148,COUNTY OF CLAY,820 SPELLMAN CIR,,CLAY CENTER,KS,674327492,7856323193,Community Health,,,,,,,,,,,,,,
0.40000,1104823103,COUNTY OF WOODSON,114 N MAIN ST,,YATES CENTER,KS,667831422,6206258660,Land Transport,,,,,,,,,,,,,,
0.40000,1023015047,IM/ID MEDICAL CONSULTANTS,631 SW HORNE ST,SUITE 420,TOPEKA,KS,666061694,7852348405,Endocrinology - Diabetes & Metabolism,Infectious Disease,,,,,,,,,,,,,
0.40000,1194723890,LABETTE COUNTY MEDICAL CENTER,1902 S HWY 59 BLDG E,,PARSONS,KS,67357,6208205889,Rural Health,,,,,,,,,,,,,,
0.40000,1336146034,COUNTY OF HARPER,PO BOX 66,,ANTHONY,KS,670030066,6208425132,Home Health,,,,,,,,,,,,,,
0.40000,1679570519,ANEW HOME HEALTH LC,7933 FRONTAGE RD,,OVERLAND PARK,KS,662042351,9136496060,Home Health,,,,,,,,,,,,,,
0.40000,1962409870,CONTINUCARE LLC,1015 S MAIN ST,,MCPHERSON,KS,674605735,6202411825,Physical Therapy,,,,,,,,,,,,,,
0.40000,1013914944,BIRD PHYSICAL THERAPY PA,535 GATEWAY DR,,LAWRENCE,KS,660492342,7853310106,Physical Therapist,,,,,,,,,,,,,,
0.40000,1083611867,HART PHARMACY INC,6217 E 13TH ST N,,WICHITA,KS,672082654,3166835621,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,,,,,,,,,,,,
0.40000,1770581258,BANNER MOBILITY RESOURCES INC,231 SE 53RD ST,SUITE C,TOPEKA,KS,666091019,7852353070,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1821096322,KEARNY COUNTY HOSPITAL,500 E THORPE ST,,LAKIN,KS,678609625,6203557111,Critical Access,,,,,,,,,,,,,,
0.40000,1184622623,GREAT PLAINS OF SMITH COUNTY,614 S MAIN ST,,SMITH CENTER,KS,669673001,7852826845,Critical Access,,,,,,,,,,,,,,
0.40000,1699773143,YOUR HOME TOWN MEDICAL EQUIPMENT INC,5 E WALL ST STE A,,FORT SCOTT,KS,667011422,6202231665,Durable Medical Equipment & Medical Supplies,Customized Equipment,,,,,,,,,,,,,
0.40000,1417955964,COUNTY OF JEFFERSON,1212 WALNUT ST,,OSKALOOSA,KS,660664200,7858632447,Home Health,,,,,,,,,,,,,,
0.40000,1417955717,MOELLER DERMATOLOGY,1911 N WEBB RD,,WICHITA,KS,672063405,3166827546,Specialist,,,,,,,,,,,,,,
0.40000,1386642601,CITY OF MULVANE,910 E MAIN ST,,MULVANE,KS,671101776,3167771551,Ambulance,,,,,,,,,,,,,,
0.40000,1356349674,COUNTY OF LANE,125 WEST LONG STREET,,DIGHTON,KS,678390943,6203972809,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1861490013,B & K PRESCRIPTION SHOP INC.,601 E IRON AVE,,SALINA,KS,674013035,7858274455,Durable Medical Equipment & Medical Supplies,Customized Equipment,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies,Pharmacy,Prosthetic/Orthotic Supplier,,,,,,,,,
0.40000,1669470712,NEMAHA VALLEY COMMUNITY HOSPITAL,1600 COMMUNITY DR,,SENECA,KS,665389739,7853366181,Critical Access,,,,,,,,,,,,,,
0.40000,1245238435,NEWTON HEALTHCARE CORPORATION,600 MEDICAL CENTER DR,PO BOX 308,NEWTON,KS,671148780,3162832700,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1275531485,GREENWOOD COUNTY HOSPITAL,100 W 16TH ST,,EUREKA,KS,670451064,6205835909,Home Health,,,,,,,,,,,,,,
0.40000,1649278854,ROOKS COUNTY HEALTH CENTER,PO BOX 389,,PLAINVILLE,KS,676630389,7856884435,Critical Access,,,,,,,,,,,,,,
0.40000,1831197870,ALLSTATE HEALTHCARE SERVICES INC,302 NORTH FLEMING ST,SUITE 8-D,GARDEN CITY,KS,678466162,6202759990,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1902805716,RURAL HEALTH RESOURCES OF JACKSON CO INC,1110 COLUMBINE DR,,HOLTON,KS,664368824,7853642116,Critical Access,,,,,,,,,,,,,,
0.40000,1043219843,ADVANCED ORTHOPEDIC AND SPORTS MEDICINE,2300 N 14TH AVE,SUITE 104,DODGE CITY,KS,678012368,6202257744,Specialist,,,,,,,,,,,,,,
0.40000,1366441966,ASSOCIATED PLASTIC SURGEONS PC,11501 GRANADA LN,,LEAWOOD,KS,662111454,(913) 451-3722,Specialist,,,,,,,,,,,,,,
0.40000,1588663892,COUNTY OF RICE,1488 HIGHWAY 56,PO BOX 505,LYONS,KS,675540505,6202575200,Land Transport,,,,,,,,,,,,,,
0.40000,1568461879,ADVACARE MEDICAL CORP,14801 W 117TH ST,,OLATHE,KS,660629305,9137804700,Durable Medical Equipment & Medical Supplies,Customized Equipment,,,,,,,,,,,,,
0.40000,1720087976,COUNTY OF OSBORNE,117 N 1ST ST,,OSBORNE,KS,674732001,7853462379,Emergency Medical Technician - Basic,,,,,,,,,,,,,,
0.40000,1669471710,VIA CHRISTI IMAGING LLC,PO BOX 1329,,MANHATTAN,KS,66505,7857763322,Magnetic Resonance Imaging (MRI),Radiology,Radiology - Mammography,,,,,,,,,,,,
0.40000,1679573554,PARSONS STATE HOSPITAL AND TRAINING CENTER,2601 GABRIEL AVE,,PARSONS,KS,673572341,6204216550,Intermediate Care Facility - Mentally Retarded,,,,,,,,,,,,,,
0.40000,1730189622,CINCINNATI PAIN MANAGEMENT CONSULTANTS LTD,9000 W. 67TH STREET,,MISSION,KS,660203656,8885625589,Pain Medicine,,,,,,,,,,,,,,
0.40000,1508865478,OBERLIN MEDICAL ARTS PA,902 W COLUMBIA ST,P.O. BOX 110,OBERLIN,KS,677492412,7854752221,Medical Specialty,,,,,,,,,,,,,,
0.40000,1457351389,COMMUNITY HOSPITAL ONAGA INC,120 W 8TH ST,,ONAGA,KS,665219574,7858894272,Critical Access,Institutional Pharmacy,,,,,,,,,,,,,
0.40000,1881694768,THE KANSAS NEUROLOGICAL INSTITUTE,3107 SW 21ST ST,,TOPEKA,KS,666043245,7852965301,Intermediate Care Facility - Mentally Retarded,,,,,,,,,,,,,,
0.40000,1285634006,FREDONIA REGIONAL HOSPITAL,1527 MADISON,,FREDONIA,KS,667360579,6203782121,Critical Access,,,,,,,,,,,,,,
0.40000,1295735082,ROOKS COUNTY HOME,1000 S WASHINGTON ST,,PLAINVILLE,KS,676633608,7854344536,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1083614697,PALACE DRUG STORE INC,460 N FRANKLIN AVE,,COLBY,KS,677012326,7854607507,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,,
0.40000,1972503654,DONOHOE AND ASSOCIATES INC PROFIT,6265 ARAPAHOE ST,,SHAWNEE,KS,662263239,9134227878,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,,
0.40000,1558361162,COUNTY OF MIAMI,PO BOX 536,,PAOLA,KS,660710536,9132945010,Emergency Medical Technician - Paramedic,,,,,,,,,,,,,,
0.40000,1841290251,FOUR COUNTY MENTAL HEALTH CENTER INC,PO BOX 688,,INDEPENDENCE,KS,673010688,6203311748,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
0.40000,1306846720,HOFFMAN PHARMACY INC,2701 MAIN ST,,PARSONS,KS,673572644,6204210882,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1821098252,HODGEMAN COUNTY HEALTH CENTER,809 W BRAMLEY ST,P.O. BOX 310,JETMORE,KS,678549320,6203578361,Critical Access,,,,,,,,,,,,,,
0.40000,1437159514,CHARLES M VICKERS LSCSW PA,1601 SW 37TH ST,,TOPEKA,KS,666112646,7852717848,Mental Health (Including Community Mental Health Center),,,,,,,,,,,,,,
0.40000,1083614028,ELLSWORTH COUNTY MEDICAL CENTER,PO BOX 87,1604 AYLWARD,ELLSWORTH,KS,674390087,7854725028,Critical Access,,,,,,,,,,,,,,
0.40000,1386644458,RX PLUS PHARMACIES INC,744 N WACO AVE,,WICHITA,KS,672033936,3162635218,,,,,,,,,,,,,,,
0.40000,1245230374,DR PAMELA R MCCULLOUGH DDS PA,229 N MAIN ST,,NEWTON,KS,671143442,3162830870,General Practice,,,,,,,,,,,,,,
0.40000,1235139205,ECMC RURAL HEALTH CLINIC WMC,1602 N AYLWARD AVE,,ELLSWORTH,KS,674392541,7854723111,Family Medicine,,,,,,,,,,,,,,
0.40000,1932109915,LAKEPOINT ELDORADO LLC,1313 S HIGH ST,,EL DORADO,KS,670423751,3163214140,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1154322139,ODYSSEY HEALTHCARE OPERATING A LP,12900 FOSTER STREET,SUITE 400,OVERLAND PARK,KS,662132696,,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1033110036,JOHNSON COUNTY DIALYSIS INC,10405 W 84TH TER,,LENEXA,KS,662141641,9134922044,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
0.40000,1518968510,WYANDOTTE COUNTY DIALYSIS LLC,10405 W 84TH TER,,LENEXA,KS,662141641,9134922044,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
0.40000,1578564480,UROGYNECOLOGY CENTER LLC,6730 W 121ST ST,,OVERLAND PARK,KS,662092002,9133070044,Gynecology,,,,,,,,,,,,,,
0.40000,1609877398,ELLSWORTH MEDICAL CLINIC,1602 N AYLWARD AVE,PO BOX 103,ELLSWORTH,KS,674392541,7854723111,Family Medicine,,,,,,,,,,,,,,
0.40000,1255332961,ODYSSEY HEALTHCARE OF SOUTH TEXAS LLC,12900 FOSTER STREET,SUITE 400,OVERLAND PARK,KS,662132696,9138142800,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1962403584,WASHINGTON COUNTY HOSPITAL,304 E 3RD ST,,WASHINGTON,KS,669682098,7853252211,Critical Access,,,,,,,,,,,,,,
0.40000,1093716623,HERINGTON MUNICIPAL HOSPITAL,1005 N B STREET,,HERINGTON,KS,674491600,7852585130,Rural Health,,,,,,,,,,,,,,
0.40000,1538160163,ODYSSEY HEALTHCARE OPERATING B LP,12900 FOSTER STREET,SUITE 400,OVERLAND PARK,KS,662132696,,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1073514600,ODYSSEY HEALTHCARE OF KANSAS CITY LLC,12900 FOSTER ST.,SUITE 400,OVERLAND PARK,KS,662132696,,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1518968866,FLINT HILLS SURGICAL ASSOCIATES PA,2522 W 15TH AVE,,EMPORIA,KS,668016102,6203437043,Surgery,,,,,,,,,,,,,,
0.40000,1053312306,EMPORIA AMBULATORY SURGERY CENTER PA,2528 W 15TH AVE,,EMPORIA,KS,668016102,6203432233,Surgery,,,,,,,,,,,,,,
0.40000,1700887056,CANCER REHABILITATION SPECIALISTS LYMPHATIC AND VENOUS DISORDERS INC,8900 STATE LINE RD,STE 333,LEAWOOD,KS,662061941,9134919404,Occupational Therapist,Durable Medical Equipment & Medical Supplies,,,,,,,,,,,,,
0.40000,1588665954,LEAVENWORTH COUNTY DIALYSIS LLC,10405 W 84TH TER,,LENEXA,KS,662141641,9134922044,End-Stage Renal Disease (ESRD) Treatment,,,,,,,,,,,,,,
0.40000,1285635714,L & C HOME HEALTH AGENCY INC,1175 S. RANGE,SUITE 1 BOX 5,COLBY,KS,67701,7854657444,Home Health,,,,,,,,,,,,,,
0.40000,1508867946,NASON LUI MD PA,1516 SW 6TH AVE,SUITE 2,TOPEKA,KS,666061696,7852331747,Surgery,,,,,,,,,,,,,,
0.40000,1700887023,KINGMAN DRUG INC,211 N MAIN ST,,KINGMAN,KS,670681334,6205325113,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,,,,,,,,,,,
0.40000,1285635425,HANOVER HOSPITAL,205 S HANOVER ST,,HANOVER,KS,669458924,7853372214,Critical Access,,,,,,,,,,,,,,
0.40000,1891796017,ARBUTHNOTS INC,PO BOX 567,,BELLEVILLE,KS,669350567,,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Home Infusion Therapy Pharmacy,,,,,,,,,,,
0.40000,1376545384,COUNTY OF ELLIS,601 MAIN ST,,HAYS,KS,676014256,7856289440,Public Health or Welfare,,,,,,,,,,,,,,
0.40000,1255333241,COUNTY OF ROOKS,426 MAIN ST,,STOCKTON,KS,676691930,7854257352,Home Health,,,,,,,,,,,,,,
0.40000,1669474425,COMMUNITY HEALTH CENTER OF SOUTHEAST KANSAS INC,3011 N MICHIGAN ST,,PITTSBURG,KS,667622546,6202319873,Federally Qualified Health Center (FQHC),,,,,,,,,,,,,,
0.40000,1972505758,CITY OF WASHINGTON,PO BOX 296,301 C STREET,WASHINGTON,KS,669680296,7853252284,Ambulance,,,,,,,,,,,,,,
0.40000,1790787430,BALLARD AVIATION INC,6601 PUEBLO DR,,WICHITA,KS,672092926,8007643343,Air Transport,,,,,,,,,,,,,,
0.40000,1568464170,SLEEP DISORDERS INSTITUTE,11881 W 112TH ST,,OVERLAND PARK,KS,662102717,9137543275,Sleep Disorder Diagnostic,,,,,,,,,,,,,,
0.40000,1407848450,WICHITA ANESTHESIOLOGY CHARTERED,8080 E CENTRAL AVE,STE 250,WICHITA,KS,672062367,3166867327,Anesthesiology,,,,,,,,,,,,,,
0.40000,1972595080,CARONDELET LONG TERM CARE FACILITIES INC,11901 ROSEWOOD DR,,OVERLAND PARK,KS,662093533,9133451745,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1760474936,NEUROLOGY CONSULTANTS OF KANSAS LLC,2135 N COLLECTIVE LN,,WICHITA,KS,672063560,3162613220,Electrodiagnostic Medicine,Neurology,Clinical Neurophysiology,,,,,,,,,,,,
0.40000,1184616054,AMERICAN HEALTH LABORATORY,15303 W 95TH ST,,LENEXA,KS,662191262,,Clinical Medical Laboratory,,,,,,,,,,,,,,
