0.40000,1043200454,BROOKHAVEN NURSING HOME,813 4TH ST,,LAS VEGAS,NM,877014422,5054259304,Nursing Facility/Intermediate Care Facility,,,,,,,,,,,,,,
0.40000,1801886023,KACHINA MEDICAL LLC,PO BOX 1408,,EL PRADO,NM,875291408,5057760869,Family Medicine,,,,,,,,,,,,,,
0.40000,1932199007,SUNBRIDGE CARE ENTERPRISES LLC,101 SUN AVE NE,COMPLIANCE DEPARTMENT,ALBUQUERQUE,NM,871094373,5054685604,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1235120502,ALIGNMENT OF LIFE INC,2019 GALISTEO ST,UNIT E-2,SANTA FE,NM,875052143,5059826886,Chiropractor,,,,,,,,,,,,,,
0.40000,1861473027,ALTAF AHMED MD PA,PO BOX 15009,,LAS CRUCES,NM,880045009,5054000133,Physical Medicine & Rehabilitation,,,,,,,,,,,,,,
0.40000,1033190210,INTEGRITY CLINICAL SYSTEMS INC,1510 WYOMING BLVD NE,SUITE A,ALBUQUERQUE,NM,871123866,5052931200,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
0.40000,1932180825,DEBORAH J HEWITT MD PC,159 MESCALERO TRL,,RUIDOSO,NM,883456089,5052577505,Obstetrics & Gynecology,,,,,,,,,,,,,,
0.40000,1649251679,CLOVIS SURGERY CENTER LLC,1820 W 21ST ST,,CLOVIS,NM,881014024,5757622207,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1063493427,ADVANCED ENDODONTICS,7520 MONTGOMERY BLVD,E1,ALBUQUERQUE,NM,87109,5057971212,Endodontics,,,,,,,,,,,,,,
0.40000,1568444834,UNIVERSITY OF NEW MEXICO PSYCHIATRIC CENTER,2600 MARBLE AVENUE NORTHEAST,CONTINUING CARE CLINIC,ALBUQUERQUE,NM,871310001,5052722826,Clinic/Center,,,,,,,,,,,,,,
0.40000,1740262260,BALL INVESTMENTS INC,7 MAIN ST,,CLAYTON,NM,884153037,5753749121,Pharmacy,Community/Retail Pharmacy,,,,,,,,,,,,,
0.40000,1669455994,FOWLER ENTERPRISES INC,PO BOX 1730,,MORIARTY,NM,870351730,5058324011,Physical Therapist,,,,,,,,,,,,,,
0.40000,1689657694,SILVER CITY OPHTHALMOLOGY ASSOCIATES PC,1210 E 32ND ST,,SILVER CITY,NM,880617229,5055383721,Specialist,,,,,,,,,,,,,,
0.40000,1154304038,JAMES F LUNARDON DDS MSD PA,701 N CANYON ST,,CARLSBAD,NM,882205817,5758872444,Orthodontics and Dentofacial Orthopedics,,,,,,,,,,,,,,
0.40000,1851374433,THE FAMILY CLINIC,1280 E 32ND ST,,SILVER CITY,NM,880617229,5053881242,Family Medicine,,,,,,,,,,,,,,
0.40000,1457335986,ALTERNATIVE NURSING SERVICES INC,PO BOX 11356,,ALBUQUERQUE,NM,871920356,5052987357,Home Health,,,,,,,,,,,,,,
0.40000,1194709501,THE EYE PLACE CORPORATION,PO BOX 31,,DEMING,NM,880310031,5055464115,Ophthalmology,,,,,,,,,,,,,,
0.40000,1184608374,ERNEST L. STROMEYER DDS MS PC,2200 EAST 20TH STREET,,FARMINGTON,NM,87401,5053274872,Orthodontics and Dentofacial Orthopedics,,,,,,,,,,,,,,
0.40000,1255315354,CURTIS BOYD MD PC,522 LOMAS BLVD NE,,ALBUQUERQUE,NM,87102,5052427512,Specialist,,,,,,,,,,,,,,
0.40000,1508840117,MORA VALLEY COMMUNITY HEALTH SERVICES INC,PO BOX 209,,MORA,NM,87732,5753875069,Community Health,,,,,,,,,,,,,,
0.40000,1275518151,PRESBYTERIAN HEALTHCARE SERVICES,PO BOX 26666,PROVIDER ENROLLMENT,ALBUQUERQUE,NM,871256666,5059235356,Emergency Medicine,Internal Medicine,Health Service,,,,,,,,,,,,
0.40000,1447235320,VILLAGE OF RUIDOSO AMBULANCE,PO BOX 26666,PROVIDER ENROLLMENT,ALBUQUERQUE,NM,871256666,5058238528,Land Transport,,,,,,,,,,,,,,
0.40000,1508841495,LINCOLN COUNTY AMBULANCE,PO BOX 26666,PROVIDER ENROLLMENT,ALBUQUERQUE,NM,871256666,5059235356,Emergency Medicine,Internal Medicine,Land Transport,,,,,,,,,,,,
0.40000,1881679777,GILA OB GYN ASSOCIATES PC,3201 RIDGELOOP,,SILVER CITY,NM,88061,5055382936,Gynecology,,,,,,,,,,,,,,
0.40000,1912982810,377TH MEDICAL GROUP,2050A SECOND ST SE,,KIRTLAND AFB,NM,871175524,5058463605,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,,
0.40000,1093790974,BERNALILLO COUNTY HEALTH CARE CORPORATION,PO BOX 26666,PROVIDER ENROLLMENT,ALBUQUERQUE,NM,871256666,5059235356,Emergency Medicine,Internal Medicine,Land Transport,,,,,,,,,,,,
0.40000,1144206756,JCH INC DBA GOLDEN SERVICES HOME HEALTH AND HOSPICE,800 W PIERCE ST,,CARLSBAD,NM,882205200,5758853082,Home Health,,,,,,,,,,,,,,
0.40000,1063498517,PATHOLOGY CONSULTANT OF NM,600 N RICHARDSON AVE,,ROSWELL,NM,882014828,5056225600,Cytopathology,Hematology,Immunopathology,Anatomic Pathology,,,,,,,,,,,
0.40000,1740266097,THE PROMPT INSTITUTE,4001 OFFICE COURT DRIVE,SUITE 305,SANTA FE,NM,87507,5054667701,Speech-Language Pathologist,,,,,,,,,,,,,,
0.40000,1740266980,SANTA FE INDIAN HOSPITAL,1700 CERRILLOS RD,,SANTA FE,NM,875053554,5059469272,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1326025115,VILLAGE OF DORA,PO BOX 308,220 AVE A,DORA,NM,881150308,5754772411,Ambulance,,,,,,,,,,,,,,
0.40000,1851377667,INDIAN HEALTH SERVICE,801 VASSAR DR NE,,ALBUQUERQUE,NM,871062725,5052484065,Public Health - Federal,,,,,,,,,,,,,,
0.40000,1235116070,HEARING HEALTH CARE CENTER,5203 JUAN TABO BLVD NE STE 1F,,ALBUQUERQUE,NM,871112683,5053237373,Audiologist,,,,,,,,,,,,,,
0.40000,1104803675,COTTONTREE CENTER,190 CENTRAL PARK SQ,SUITE 105,LOS ALAMOS,NM,875444001,5056621419,Multi-Specialty,,,,,,,,,,,,,,
0.40000,1942287370,STATE OF NEW MEXICO,992 S BROADWAY,,TRUTH OR CONSEQUENCES,NM,879013198,5758944200,Assisted Living Facility,Skilled Nursing Facility,,,,,,,,,,,,,
0.40000,1669459947,SANTA TERESA MEDICAL CARE CENTER PC,5055 MCNUTT RD,PO BOX 5,SANTA TERESA,NM,880089442,5755895005,Family Medicine,Internal Medicine,,,,,,,,,,,,,
0.40000,1508843558,MORNING LIGHT PHYSICAL THERAPY INC,1350 PASEO DEL PUEBLO SUR,STE A,TAOS,NM,875715962,5057519500,Physical Therapy,,,,,,,,,,,,,,
0.40000,1790763522,CITY OF CLOVIS,320 MITCHELL ST,,CLOVIS,NM,881017471,5757639228,Ambulance,,,,,,,,,,,,,,
0.40000,1710965827,S SEAN HAMASHIGE O D,9 CALLE MEDICO,,SANTA FE,NM,875054724,5059832592,Optometrist,,,,,,,,,,,,,,
0.40000,1932187044,MASOUD KHORSAND- SAHBAIE MD P A,PO BOX 1574,,ROSWELL,NM,882021574,5756279508,Hematology & Oncology,Rheumatology,,,,,,,,,,,,,
0.40000,1316926041,LAGUNA RAINBOW CORPORATION,PO BOX 490,,CASA BLANCA,NM,870070490,5055526034,,,,,,,,,,,,,,,
0.40000,1548249675,ENDOSCOPY CENTER OF SANTA FE LP,1630 HOSPITAL DR,,SANTA FE,NM,875054772,5059883373,Ambulatory Surgical,,,,,,,,,,,,,,
0.40000,1689654451,PEAK BEHAVIORAL HEALTH SERVICES LLC,PO BOX 14,5045 MCNUTT RD,SANTA TERESA,NM,880080014,5055893000,Psychiatric Hospital,,,,,,,,,,,,,,
0.40000,1841270121,KAREN A MARTIN,313 W QUAY AVE,,ARTESIA,NM,882102158,5057461883,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies,,,,,,,,,,,,,
0.40000,1346210473,EXPLORABILITIES INC,5006 COPPER AVE NE,,ALBUQUERQUE,NM,871081301,5052687988,Physical Therapist,Occupational Therapist,Speech-Language Pathologist,,,,,,,,,,,,
0.40000,1710967948,SOUND DIAGNOSTICS LLC,3600 RODEO LN,SUITE B3,SANTA FE,NM,875074890,5054382828,Sonography,,,,,,,,,,,,,,
0.40000,1316917495,EDGEWOOD FAMILY DENTISTRY,PO BOX 2560,,EDGEWOOD,NM,870152560,5052810373,General Practice,,,,,,,,,,,,,,
0.40000,1285604108,UNM PSYCHIATRIC CENTER,2600 MARBLE NE,,ALBUQUERQUE,NM,871310001,5052722800,Psychiatric Hospital,,,,,,,,,,,,,,
0.40000,1679543540,THE CHIROPRACTIC CARE CENTER PC,3100 CARLISLE BLVD NE,STE B,ALBUQUERQUE,NM,871101615,5058884533,Chiropractor,,,,,,,,,,,,,,
0.40000,1396716643,SAN MIGUEL HOSPITAL CORPORATION,104 LEGION DR,,LAS VEGAS,NM,877014804,5054263500,General Acute Care Hospital,,,,,,,,,,,,,,
0.40000,1659342251,GRD HEALTH CLINIC INC,PO BOX 159,,SANTA CRUZ,NM,875670159,5057533369,Chiropractor,,,,,,,,,,,,,,
0.40000,1073584579,DEMING HOSPITAL CORPORATION,900 W ASH ST,,DEMING,NM,880304000,5755465800,Skilled Nursing Facility,,,,,,,,,,,,,,
0.40000,1881666998,RADIOLOGY ASSOCIATES OF ALBUQUERQUE,4411 THE 25 WAY NE,SUITE 150,ALBUQUERQUE,NM,871095857,5053326900,Diagnostic Radiology,,,,,,,,,,,,,,
0.40000,1497727747,LARRY B LUBAR DDS PC,7611 INDIAN SCHOOL RD NE,STE 201,ALBUQUERQUE,NM,871105406,5058849793,Dentist,,,,,,,,,,,,,,
0.40000,1285606384,27TH MEDICAL GROUP,208 W CASABLANCA AVE,27 MDSS SGSR,CANNON AFB,NM,881035009,5057844023,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy,,,,,,,,,,,,
0.40000,1750353876,PRESBYTERIAN MAGNETIC RESONANCE,PO BOX 94567,,ALBUQUERQUE,NM,871994567,5052435050,Body Imaging,,,,,,,,,,,,,,
0.40000,1851363139,PASOS HOME HEALTH INC.,205 W BOUTZ RD,BLDG 8 STE 2,LAS CRUCES,NM,880053262,5055265296,Home Health,,,,,,,,,,,,,,
0.40000,1558334052,DEMING HOME CARE SERVICES LLC,113 N. PEARL STREET,,DEMING,NM,880303755,5755444663,Hospice Care - Community Based,,,,,,,,,,,,,,
0.40000,1356314504,GUTIERREZ MEDICAL GROUP PA,1010 E ROOSEVELT AVE,,GRANTS,NM,870202118,5052872948,Specialist,,,,,,,,,,,,,,
