0.40000,1144228412,MED-MART HOME CARE INC,PO BOX 616, ,PONTOTOC,MS,388630616,6624899330,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies, , , , , , , , , , , , , 
0.40000,1538167564,AARON E. HENRY COMMUNITY HEALTH,510 HIGHWAY 322,P O BOX 1216,CLARKSDALE,MS,386144717,6626244292,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1710985718,WOLF INDUSTRIES INC,1120 BROAD AVE, ,GULFPORT,MS,395012414,2288633331,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1073511812,ONE SOURCE INC.,3004 BIENVILLE BLVD,SUITE 1,OCEAN SPRINGS,MS,395644370,2288753828,Durable Medical Equipment & Medical Supplies,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , 
0.40000,1396744926,LAUDERDALE COUNTY EMS DISTRICT,PO BOX 667, ,MERIDIAN,MS,393020667,6014852958,Ambulance,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1497754030,OPEN AIR OF MSLOU LLC,54 SEARGENT PRENTISS DR S,SUITE 100,NATCHEZ,MS,39120,6014422585,Physiological Laboratory, , , , , , , , , , , , , , 
0.40000,1831198373,JONESTOWN HEALTH CENTER,PO BOX 79, ,JONESTOWN,MS,386390079,6623584377,Rural Health, , , , , , , , , , , , , , 
0.40000,1770582009,SUPER D DRUGS ACQUISTION CO.,367 N GLOSTER ST, ,TUPELO,MS,388043633,6628444530,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1457350449,BAPTIST AND PHYSICIANS OUTPATIENT SURGERY CENTER OF NORTH MISSISSIPP,499 AZALEA DR, ,OXFORD,MS,386557901,6622347979,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1851390892,COVENANT PHARMACY LLC,371A HIGHLAND COLONY PKWY, ,RIDGELAND,MS,391576035,6013265760,Pharmacy,Long Term Care Pharmacy, , , , , , , , , , , , , 
0.40000,1972503464,KING'S DAUGHTERS MEDICAL CENTER,427 HIGHWAY 51 N, ,BROOKHAVEN,MS,396012350,6018336011,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1386644789,GRENADA LAKE MEDICAL CENTER,960 AVENT DR, ,GRENADA,MS,389015230,6622277000,Rural, , , , , , , , , , , , , , 
0.40000,1164422580,MISSISSIPPI UNIVERSITY FOR WOMEN,1100 COLLEGE ST,MUW-1340,COLUMBUS,MS,397015800,6623297270,Multi-Specialty, , , , , , , , , , , , , , 
0.40000,1609877356,SMB RADIOLOGY PA,4320 15TH ST,SUITE A,GULFPORT,MS,395012524,2288644392,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1336140847,SHERRY A. MARTIN ENDOCRINE CLINIC,450 E PRESIDENT AVE, ,TUPELO,MS,388015599,6623774685,Endocrinology - Diabetes & Metabolism, , , , , , , , , , , , , , 
0.40000,1992706303,TALLAHATCHIE GENERAL HOSPITAL,PO BOX 230,201 S MARKET ST,CHARLESTON,MS,389210240,6626475535,Medicare Defined Swing Bed Unit,Critical Access, , , , , , , , , , , , , 
0.40000,1578564712,PICAYUNE CLINIC LLC,801 GOODYEAR BLVD, ,PICAYUNE,MS,394663221,6017984711,Rural, , , , , , , , , , , , , , 
0.40000,1508868514,PRAIRIE ANESTHESIA PARTNERS PLLC,PO BOX 1806, ,COLUMBUS,MS,397031806,(662) 327-6820,Specialist, , , , , , , , , , , , , , 
0.40000,1669474672,TOMBIGBEE ANESTHESIA LLC,PO BOX 9235, ,COLUMBUS,MS,397050017,6623276820,Specialist, , , , , , , , , , , , , , 
0.40000,1013909738,JACKSON GYNECOLOGIC ONCOLOGY PLLC,971 LAKELAND DR,STE 750,JACKSON,MS,392164643,6019873033,Gynecology, , , , , , , , , , , , , , 
0.40000,1417949058,HIGHWAY 15 MEDICAL CLINIC PA,124 HIGHWAY 15 S, ,NEW ALBANY,MS,386525225,6625344706,Rural Health, , , , , , , , , , , , , , 
0.40000,1821080250,BROOKHAVEN OPTICAL INC,347 W CHEROKEE ST, ,BROOKHAVEN,MS,396013219,6018331958,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1679565949,REHAB AT WORK OF SOUTH MISSISSIPPI,500 HILL ST, ,ELLISVILLE,MS,394372526,6014773060,Physical Therapist,Occupational Therapist, , , , , , , , , , , , , 
0.40000,1083607220,RIVER CITY REHABILITATION LLC,1707 SOUTH COLORADO,SUITE A,GREENVILLE,MS,38703,6623358332,Physical Therapist,Occupational Therapist, , , , , , , , , , , , , 
0.40000,1174516108,PROFESSIONAL PATHOLOGY ASSOCIATES,343 LOVERS LN, ,OCEAN SPRINGS,MS,395642831,2284361259,Specialist, , , , , , , , , , , , , , 
0.40000,1033102884,N.M.R.C. PHARMACY,967 REGIONAL CENTER DR, ,OXFORD,MS,386553551,6622341476,Pharmacy, , , , , , , , , , , , , , 
0.40000,1356335756,NURSEMED LLC,716 S MAIN ST, ,RIPLEY,MS,386632909,6628371534,Rural Health, , , , , , , , , , , , , , 
0.40000,1033103023,MOBILITY MEDICAL INC,554 PARK LN, ,FLOWOOD,MS,392328895,6019321001,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1881688786,HAIRE DRUG COMPANY,PO BOX 1738, ,CLEVELAND,MS,387321738,6628434211,Pharmacist, , , , , , , , , , , , , , 
0.40000,1346234184,HUDSPETH CENTER PHARMACY,PO BOX 127B, ,WHITFIELD,MS,391931032,6016646352,Intermediate Care Facility - Mentally Deficient, , , , , , , , , , , , , , 
0.40000,1427042134,BUCKNER PROSTHETIC AND ORTHOTIC LABORATORIES INC.,2 OLD RIVER PL,SUITE D,JACKSON,MS,392023435,6019441130,Orthotist,Prosthetist, , , , , , , , , , , , , 
0.40000,1316931066,RICHARD W. PHARR M.D.PA,1490 WEST GOVERNMENT STREET SUITE 8,RICHARD W PHARR M.D. PA,BRANDON,MS,39042,6018250287,Ophthalmology,Medical Specialty, , , , , , , , , , , , , 
0.40000,1114911765,ANNIE HOBSON WELLNESS CENTER LLC,2941 TERRY RD,SUITE 13,JACKSON,MS,392123073,6013736419,Specialist, , , , , , , , , , , , , , 
0.40000,1043204555,JEFFERSON COUNTY HOSPITAL,P.O. BOX 577,870 MAIN STREET,FAYETTE,MS,390690577,6017863401,Psychiatric Unit,General Acute Care Hospital, , , , , , , , , , , , , 
0.40000,1548255748,GUNN DRUG CO INC.,1815 E SHILOH RD, ,CORINTH,MS,388343638,6622878062,Pharmacist, , , , , , , , , , , , , , 
0.40000,1831184951,ALLIANCE HEALTH CENTER INC,5000 HIGHWAY 39 N, ,MERIDIAN,MS,393011021,6014836211,Psychiatric Unit,General Acute Care Hospital, , , , , , , , , , , , , 
0.40000,1396730164,JASPER GENERAL HOSPITAL,PO BOX 527, ,BAY SPRINGS,MS,394220527,6017642101,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1720073448,GOLDEN AGE INC,2901 HWY 82 E, ,GREENWOOD,MS,389306072,6624536323,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1598750135,MISSISSIPPI STATE HOSPITAL,PO BOX 157A,BUILDING 50 PHARMACY,WHITFIELD,MS,391930157,6013518026,Psychiatric Hospital, , , , , , , , , , , , , , 
0.40000,1700872173,STATE OF MISSISSIPPI - UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,2500 N STATE ST, ,JACKSON,MS,392164500,6628341321,Medicare Defined Swing Bed Unit, , , , , , , , , , , , , , 
0.40000,1619963089,UNIV HOSPITAL HOLMES COUNTY,239 BOWLING GREEN RD, ,LEXINGTON,MS,390955167,6628341321,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1700872579,MEADVILLE LLC,300 HIGHWAY 556, ,MEADVILLE,MS,39653,6013845861,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1881680593,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN RD, ,LEXINGTON,MS,390955167,6628341321,Psychiatric Unit, , , , , , , , , , , , , , 
0.40000,1134116825,PINECREST LLC,133 PINE ST, ,HAZLEHURST,MS,390832309,6018941411,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1184611741,JEFFERSON COUNTY NURSING HOME,PO BOX 1089, ,FAYETTE,MS,390691089,6017863888,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1265429971,TUNICA NURSING HOME,1024 HIGHWAY 61 S, ,TUNICA,MS,386769440,6623633164,Nursing Facility/Intermediate Care Facility, , , , , , , , , , , , , , 
0.40000,1093702144,QUEEN CITY NURSING CENTER INC,1201 28TH AVE, ,MERIDIAN,MS,393013810,6014831467,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1205823051,CARE CENTER OF ABERDEEN,505 JACKSON ST, ,ABERDEEN,MS,397303349,6623696431,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1336136241,DUGAN MEMORIAL HOME,PO BOX 698, ,WEST POINT,MS,397730698,6624943640,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1477541670,FAMILY EAR NOSE & THROAT CARE,PO BOX 1017,60 PHYSICIAN LANE STE 1,SOUTHAVEN,MS,386710011,6623490707,Pediatric Otolaryngology, , , , , , , , , , , , , , 
0.40000,1255329314,COASTAL FAMILY HEALTH CENTER INC,PO BOX 475, ,BILOXI,MS,395330475,2283742494,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1740278738,CMA FAMILY MEDICINE CLINIC,155 HOSPITAL DR,P O BOX 424,TYLERTOWN,MS,396672021,6018765337,Legal Medicine, , , , , , , , , , , , , , 
0.40000,1235127226,VILLIAGE PHARMACY INC,48 S FOURTH ST, ,ROLLING FORK,MS,391595147, ,Community/Retail Pharmacy, , , , , , , , , , , , , , 
0.40000,1033107032,BRANDYWINE HEALTH SERVICES OF MS INC,PO BOX 1039, ,ACKERMAN,MS,39735,6622853257,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1790773661,B-TECH INC.,PO BOX 1522, ,FLORENCE,MS,390731522,6018453544,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1265420152,CARE CENTER OF LAUREL,935 WEST DR, ,LAUREL,MS,394404703,6016498006,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1447249354,GASTROINTESTINAL ENDOSCOPY CENTER,1405 N STATE ST,SUITE 300,JACKSON,MS,392021642,6013551234,Gastroenterology,Clinic/Center, , , , , , , , , , , , , 
0.40000,1003805862,WOODS DRUG STORE INC,315 W MAIN ST, ,CHARLESTON,MS,389212232, ,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1699764159,NOXUBEE COUNTY NURSING HOME,PO BOX 480, ,MACON,MS,393410480,6627262097,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1790774263,ASSOCIATED RADIOLOGISTS PA,PO BOX 764, ,BROOKHAVEN,MS,396020764,6018336011,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1154310514,OKTIBBEHA COUNTY HOSPITAL,400 HOSPITAL RD, ,STARKVILLE,MS,397592163,6626152503,Rural, , , , , , , , , , , , , , 
0.40000,1609866235,KEMPER COUNTY LTC INC,PO BOX 577, ,DE KALB,MS,393280577,6017435888,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1235129560,J & S INC,1427 S MAIN ST, ,GREENVILLE,MS,387017000,6623781874,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1669463584,WALLEY CLINIC PA,920 MATTHEW DR,STE A,WAYNESBORO,MS,393672567,6017352401,Family Medicine, , , , , , , , , , , , , , 
0.40000,1124019096,DELCO INC,55 SUSANNE ST, ,LUCEDALE,MS,394525835,6019472783,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1134110679,QUITMAN COUNTY NURSING HOME LLC,350 GETWELL ST, ,MARKS,MS,386469785,6623263690,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1770574048,FIELD MEMORIAL COMMUNITY HOSPITAL,PO BOX 639, ,CENTREVILLE,MS,396310639,6016455221,Critical Access, , , , , , , , , , , , , , 
0.40000,1508847690,PLASTIC SURGICAL CENTER OF MISSISSIPPI,2550 FLOWOOD DR STE 101, ,FLOWOOD,MS,392329304,6019395544,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1699756445,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DR, ,CORINTH,MS,388349368,6622937670,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1396726097,MISSISSIPPI SURGICAL CENTER LP,1421 N STATE ST, ,JACKSON,MS,392021658,6013538000,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1497736813,DESOTO HEALTHCARE INC,748 HALL ST, ,WIGGINS,MS,395772108,6019285890,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1194706457,DELTA DIABETIC SHOES,310 LAMAR ST, ,GREENWOOD,MS,389304529,6624552010,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1760464358,MEDICAL ARTS SURGICAL GROUP,2111 14TH STREET, ,MERIDIAN,MS,39301,6016933834,Specialist,Surgery, , , , , , , , , , , , , 
0.40000,1134102189,MICHAEL A TODD MD PA,PO BOX 664, ,NEW ALBANY,MS,386520664,6625382174,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1952384471,MISSISSIPPI STATE DEPARTMENT OF HEALTH,PO BOX 150,2071 MAGNOLIA OFFICE PARK,FOREST,MS,390740150,6014693043,Home Health, , , , , , , , , , , , , , 
0.40000,1336122845,COOK EYE CENTER,2024 15TH ST,SUITE 5D,MERIDIAN,MS,393014130,6015532100,Ophthalmology, , , , , , , , , , , , , , 
0.40000,1144204561,KILMICHAEL HOSPITAL,PO BOX 188,301 LAMAR AVENUE,KILMICHAEL,MS,397470188,6622624311,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1104800440,SOUTHERN DISCOUNT DRUGS OF CHARLESTON INC,6629 MS HIGHWAY 32 E, ,CHARLESTON,MS,389219347,6626476601,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1073597126,WINSTON COUNTY MEDICAL FOUNDATION,PO BOX 967, ,LOUISVILLE,MS,393390967,6627736211,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1053395111,FACES PLLC,PO BOX 24023, ,JACKSON,MS,392254023,6013661400,Plastic Surgery, , , , , , , , , , , , , , 
0.40000,1225012255,MISSISSIPPI STATE UNIVERSITY,PO BOX 6338, ,MISSISSIPPI STATE,MS,397626338,6623252431,Student Health, , , , , , , , , , , , , , 
0.40000,1487638441,BRENTWOOD ACQUISITION INC,3531 LAKELAND DR, ,FLOWOOD,MS,392328016,6019362024,Psychiatric Hospital, , , , , , , , , , , , , , 
0.40000,1235113069,BLUE MOUNTAIN FAMILY MEDICINE CLINIC,124 NORTH GUYTON, ,BLUE MOUNTAIN,MS,38610,6626854700,Rural Health, , , , , , , , , , , , , , 
0.40000,1548244262,WILKINSON COUNTY NURSING CENTER LLC,PO BOX 310,166 S LAFAYETTE ST,CENTREVILLE,MS,396310310,6016455253,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1366426082,MAGNOLIA NURSING CENTER LLC,3701 PETER QUINN DR, ,JACKSON,MS,392133309,6013661712,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1184608804,CARE MANAGEMENT GROUP INC,314 ENOCHS ST, ,TYLERTOWN,MS,396672716,6018762173,Assisted Living Facility, , , , , , , , , , , , , , 
0.40000,1538143250,BELHAVEN NURSING CENTER LLC,1004 NORTH ST, ,JACKSON,MS,392022433,6013550763,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1265416986,POPLAR SPRINGS NURSING CENTER LLC,6615 POPLAR SPRINGS LOOP, ,MERIDIAN,MS,393059250,6014835256,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1700860426,LEXINGTON MANOR NURSING CENTER LLC,56 ROCKPORT RD, ,LEXINGTON,MS,390955166,6628343021,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1225012941,CLAIBORNE COUNTY NURSING CENTER INC,PO BOX 1018,2124 OLD HWY 61 SOUTH,PORT GIBSON,MS,391501018,6014378737,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1598749210,HINDS COUNTY NURSING &REHABILITATION CENTER LLC,3454 ALBERMARLE ROAD, ,JACKSON,MS,39213,6013625394,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1407831928,NORTHEAST MS INTERNAL MEDICINE PC,202 N 1ST ST,SUITE A,BOONEVILLE,MS,388292718,6623401138,Internal Medicine, , , , , , , , , , , , , , 
0.40000,1942285564,EYE CLINIC OF MERIDIAN PLLC,PO BOX 1551, ,MERIDIAN,MS,393021551,6014852368,Optometrist,Ophthalmology, , , , , , , , , , , , , 
0.40000,1508841917,DELTA DRUGS INC,PO BOX 779, ,SHAW,MS,387730779, ,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , 
0.40000,1205811304,NORTH OAK REGIONAL HOSPITAL INC,401 GETWELL DR, ,SENATOBIA,MS,386682213,6625623100,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1508841651,HANDICAPPED MOBILITY INC,PO BOX 320997, ,FLOWOOD,MS,392320997,6019367747,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , , 
0.40000,1790760692,SURGERY ASSOCIATES PA,440 PEGRAM DR, ,TUPELO,MS,388016319,6628445344,Surgery,Vascular Surgery, , , , , , , , , , , , , 
0.40000,1831174804,LEAKE COUNTY BOARD OF TRUSTEES,310 ELLIS ST, ,CARTHAGE,MS,390513809,6012671100,General Acute Care Hospital,Critical Access,Rural, , , , , , , , , , , , 
0.40000,1982689956,PLAZA DRUG CO. INC.,545 E MAIN ST, ,WEST POINT,MS,397733005,6624942535,Pharmacy, , , , , , , , , , , , , , 
0.40000,1730164674,MS STATE DEPARTMENT OF HEALTH,PO BOX 1700, ,JACKSON,MS,392151700,6019874995,Home Health, , , , , , , , , , , , , , 
0.40000,1336124270,COASTAL PLAINS HOME HEALTH AGENCY 9A,1102 45TH AVE, ,GULFPORT,MS,395012504,2288676115,Home Health, , , , , , , , , , , , , , 
0.40000,1679559983,WAYNE GENERAL HOSPITAL,950 MATTHEW DR, ,WAYNESBORO,MS,393672567,6017355151,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1902882251,MISSISSIPPI ASTHMA & ALLERGY CLINIC PA,1513 LAKELAND DR,STE 101,JACKSON,MS,392164829,6013544836,Allergy & Immunology, , , , , , , , , , , , , , 
0.40000,1639155088,THE MEDICAL ONCOLOGY GROUP,PO BOX 1210, ,GULFPORT,MS,395021210,2285751234,Specialist, , , , , , , , , , , , , , 
0.40000,1295711281,NORTH MS. MEDICAL CENTER OUTPATIENT PHARMACY,609 GARFIELD ST, ,TUPELO,MS,388016337,6623775749,Pharmacy, , , , , , , , , , , , , , 
0.40000,1487630356,14TH MEDICAL GROUP,201 INDEPENDENCE,SUITE 101,COLUMBUS,MS,397105300, ,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy, , , , , , , , , , , , 
0.40000,1417934175,GULF COAST MENTAL HEALTH CENTER,1600 BROAD AVE, ,GULFPORT,MS,395013603,2288631132,Mental Retardation & Developmental Disabilities,Community Based Residential Treatment Facility - Mental Retardation and/or Developmental Disabilities, , , , , , , , , , , , , 
0.40000,1013994060,THE WOMAN'S CLINIC OF TUPELO,1512 MEDICAL PARK CIR, ,TUPELO,MS,388016560,6628440867,Specialist, , , , , , , , , , , , , , 
0.40000,1356328322,A SUPERIOR AMBULANCE PROVIDER LLC,116 MASON STREET, ,LAUREL,MS,394422727,6014280060,Land Transport, , , , , , , , , , , , , , 
0.40000,1225015266,BE JAY PE LTD,PO BOX 416,1668 W PEACE ST,CANTON,MS,390460416,6018590050,Pharmacy, , , , , , , , , , , , , , 
0.40000,1245218742,CITY OF OLIVE BRANCH,9200 PIGEON ROOST RD, ,OLIVE BRANCH,MS,386542421,6628929236,Ambulance, , , , , , , , , , , , , , 
0.40000,1982682522,MCH OF RIO GRANDE VALLEY INC,PO BOX 16809, ,HATTIESBURG,MS,394046809,6012681842,Home Health, , , , , , , , , , , , , , 
0.40000,1548248800,DURA-QUIP MEDICAL EQUIPMENT INC.,205 MAIN ST,P O BOX 128,UNION,MS,393652521,6017748885,Parenteral & Enteral Nutrition,Oxygen Equipment & Supplies, , , , , , , , , , , , , 
0.40000,1922087493,SMITHVILLE PHARMACY,63432 HIGHWAY 25 N, ,SMITHVILLE,MS,388707763,6626515377,Pharmacy, , , , , , , , , , , , , , 
