0.40000,1699778829,CHIPPEWA VALLEY ORTHOPEDICS AND SPORTS MEDICINE CLINIC SC,1200 OAKLEAF WAY,SUITE A,ALTOONA,WI,547202245,7158321400,Neurological Surgery,Orthopaedic Surgery,Interventional Pain Medicine,Foot & Ankle Surgery,Magnetic Resonance Imaging (MRI),Durable Medical Equipment & Medical Supplies,Physician Assistant, , , , , , , , 
0.40000,1336143726,MARYHILL MANOR INC,501 MADISON AVENUE, ,NIAGARA,WI,54151,7152513172,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1508860982,CITY OF KAUKAUNA,201 W. SECOND STREET,PO BOX 890,KAUKAUNA,WI,541300890,9207666312,Land Transport, , , , , , , , , , , , , , 
0.40000,1639174980,BELLICOSE INTERNATIONAL INC.,122 W MADISON AVE, ,GRANTSBURG,WI,548407022,7154632525,Durable Medical Equipment & Medical Supplies,Pharmacy, , , , , , , , , , , , , 
0.40000,1811992233,BLOUNT ORTHOPAEDIC CLINIC LTD,625 E SAINT PAUL AVE, ,MILWAUKEE,WI,532025907,4142232727,Medical Specialty, , , , , , , , , , , , , , 
0.40000,1649275991,RACINE COUNTY,3205 WOOD RD, ,RACINE,WI,534065048,2625546440,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1669477659,LJ III HEALTH MANAGEMENT INC.,2121 PIONEER DR, ,BELOIT,WI,535113025,6083659526,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1790780773,CITY OF DURAND,PO BOX 202, ,DURAND,WI,547360202,7156728770,Land Transport, , , , , , , , , , , , , , 
0.40000,1306841317,COUNTY OF MARQUETTE,480 UNDERWOOD AVE,PO BOX 181,MONTELLO,WI,539499248,6082973125,Land Transport, , , , , , , , , , , , , , 
0.40000,1003811993,WOMEN'S CARE OF WISCONSIN S.C.,3913 W PROSPECT AVE,SUITE LL1,APPLETON,WI,549148797,9207297105,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1083619761,FAIRHAVEN CORPORATION,435 W STARIN RD, ,WHITEWATER,WI,531901133,2624733445,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1730184557,NORTHRIDGE DENTAL CENTER S.C.,2327 W APPLE TREE RD, ,GLENDALE,WI,532093311,4143523839,Dental, , , , , , , , , , , , , , 
0.40000,1154326692,BARABOO DISTRICT AMBULANCE SERVICE,120 5TH ST, ,BARABOO,WI,539132142,6083563455,Land Transport, , , , , , , , , , , , , , 
0.40000,1730184342,ST. NICHOLAS HOSPITAL-SISTERS OF THE THIRD ORDER OF ST FRANCIS,3100 SUPERIOR AVE, ,SHEBOYGAN,WI,530811948,9204598300,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1013913532,ROCKWOOD FAMILY HEALTH LLC,152 W GARLAND ST, ,JEFFERSON,WI,535492029,9206744141,Family Medicine, , , , , , , , , , , , , , 
0.40000,1033115456,SOKAOGON CHIPPEWA COMMUNITY,3144 VANZILE RD, ,CRANDON,WI,545208149,7154785180,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1801892997,SSCK INC,N8114 COUNTY RD WW, ,MOUNT CALVARY,WI,530579607,9207533211,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1770589897,FMPS LLC,121 FRENCH ST, ,PESHTIGO,WI,541571215,7155824140,Pharmacy, , , , , , , , , , , , , , 
0.40000,1881690873,CHIPPEWA MANOR NURSING AND REHABILITATION CORPORATION,222 CHAPMAN RD, ,CHIPPEWA FALLS,WI,547293253,7157234437,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1659377414,WOODLAND VILLAGE INC,425 MANOR DR, ,SURING,WI,54174,9208424132,Home Health, , , , , , , , , , , , , , 
0.40000,1396741252,WOODLANDS OF OCONTO INC,430 MANOR DR, ,SURING,WI,541749182,9208421111,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1053317859,VILLAGE OF ALLOUEZ,1900 LIBAL ST, ,GREEN BAY,WI,543012453,9204482800,Land Transport, , , , , , , , , , , , , , 
0.40000,1063418747,NURSING HOMES INC.,245 SYCAMORE ST, ,SAUK CITY,WI,535831013,6086433383,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1508862129,REICHERT & KELSEY PROSTHETICS ORTHOTICS LLC,5027 GREEN BAY RD,STE 124,KENOSHA,WI,531441771,2626544300,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , , 
0.40000,1073510632,ST JOSEPH RESIDENCE INC,107 E BECKERT ROAD, ,NEW LONDON,WI,549612598,9209825354,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1639176258,CITY OF MIDDLETON,7426 HUBBARD AVE, ,MIDDLETON,WI,535623118,6088271040,Land Transport, , , , , , , , , , , , , , 
0.40000,1699772152,REGENCY SENIOR SERVICES LLC,1633 W BENDER RD, ,MILWAUKEE,WI,532093801,4142289440,Skilled Nursing Facility,Parenteral & Enteral Nutrition, , , , , , , , , , , , , 
0.40000,1942207402,CITY OF ASHLAND,300 STUNTZ AVE, ,ASHLAND,WI,548061952,7156827052,Land Transport, , , , , , , , , , , , , , 
0.40000,1346247814,HILLVIEW HEALTHCARE LLC,1615 S 22ND ST, ,MILWAUKEE,WI,532042548,4146716830,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1689671109,ZUNKER HEALTH CARE INC,1555 DOUSMAN ST, ,GREEN BAY,WI,543033207,9204944525,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1306843875,MILLWAY HEALTHCARE LLC,8534 W MILL RD, ,MILWAUKEE,WI,532251934,4143532300,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1427055920,COUNTY OF OZAUKEE,W76N677 WAUWATOSA RD, ,CEDARBURG,WI,530121707,2623775060,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1730186735,KINEX MEDICAL COMPANY LLC,1801 AIRPORT ROAD,SUITE D,WAUKESHA,WI,531882477,8008456364,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1235136284,P F PARSONS INC.,2014 W BENDER RD, ,MILWAUKEE,WI,532093727,4142289295,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1003813817,CLINTON CHIROPRACTIC CLINIC SC,400 OGDEN AVE, ,CLINTON,WI,535259005,6086762210,Chiropractor, , , , , , , , , , , , , , 
0.40000,1164429908,ST JOSEPHS HOSPITAL OF THE HOSPITAL SISTERS OF THE THIRD ORDER OF ST F,2661 COUNTY HIGHWAY I, ,CHIPPEWA FALLS,WI,547295407,7157177200,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1215934963,BETHANY HOME INC,1226 BERLIN ST, ,WAUPACA,WI,549811991,7152585521,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1215934997,KIWANIS MANOR INC,3271 NORTH ST, ,EAST TROY,WI,531201147,2626423995,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1710984562,HUDSON HEARING & SPEECH CLINIC INC,401 STAGELINE RD,SUITE 6,HUDSON,WI,540167897,7155316710,Audiologist,Speech-Language Pathologist, , , , , , , , , , , , , 
0.40000,1326045030,MADISON ENDODONTIC ASSOCIATES S.C,406 SCIENCE DR,STE 410,MADISON,WI,537111068,6082319989,Endodontics, , , , , , , , , , , , , , 
0.40000,1386641207,SSM HEALTH CARE OF WISCONSIN INC,707 14TH ST, ,BARABOO,WI,539131539,6083561400,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1225036783,ST CROIX COUNTY,1445 N 4TH ST, ,NEW RICHMOND,WI,540171063,7152466991,Mental Health (Including Community Mental Health Center),Rehabilitation,Skilled Nursing Facility, , , , , , , , , , , , 
0.40000,1932107422,TDR INC,261 FRENCH ST, ,PESHTIGO,WI,541571217, ,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1447258025,ANEW HEALTH CARE SERVICES INC,7425 HARWOOD AVE, ,WAUWATOSA,WI,532132626,4144757788,Home Health, , , , , , , , , , , , , , 
0.40000,1932107463,VILLAGE OF PRAIRIE FARM,530 RIVER AVENUE SOUTH, ,PRAIRIE FARM,WI,54762,7154551178,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1912905381,KINDRED PHARMACY SERVICES,5055 S EMMER DR, ,NEW BERLIN,WI,531517361,2626410723,Pharmacy, , , , , , , , , , , , , , 
0.40000,1376541748,CALUMET MEDICAL CENTER INC,614 MEMORIAL DR, ,CHILTON,WI,530141568,9208492386,Critical Access,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1013915339,COUNTY OF WOOD,1351 WISCONSIN RIVER DR, ,PORT EDWARDS,WI,544691099,7158858300,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1700884020,WISCONSIN ILLINOIS SENIOR HOUSING INC.,251 FOREST LN, ,MONTELLO,WI,539499380,6082972153,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1407854714,KEY CARE INC,119 E 4TH ST N, ,LADYSMITH,WI,548481376,7155323727,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , , 
0.40000,1053319285,METZ MEDICAL INC,4720 GREEN BAY RD, ,KENOSHA,WI,531441719,2626544000,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1285632331,LADYSMITH NURSING HOME INC,1001 E 11TH ST N, ,LADYSMITH,WI,548481455,7155325546,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1457359614,ST. JOSEPHS HOSPITAL OF THE HOSPITAL SISTERS OF THETHIRD ORDER OF ST F,2661 COUNTY HIGHWAY I, ,CHIPPEWA FALLS,WI,547295407,7157177200,Home Health, , , , , , , , , , , , , , 
0.40000,1073512893,VALLEY HEARING,1802 GALLOWAY ST, ,EAU CLAIRE,WI,547033467,7158318966,Hearing Instrument Specialist, , , , , , , , , , , , , , 
0.40000,1851390496,ISLAND CITY APOTHECARY LTD,1470 WEBB ST, ,CUMBERLAND,WI,548299187,7158222424,Pharmacy,Community/Retail Pharmacy,Long Term Care Pharmacy,Mail Order Pharmacy, , , , , , , , , , , 
0.40000,1578562286,JEFFERSON COUNTY,1541 ANNEX RD, ,JEFFERSON,WI,535499803,9206743105,Mental Health (Including Community Mental Health Center), , , , , , , , , , , , , , 
0.40000,1154320802,BARRON HEALTHCARE CENTER INC.,660 E BIRCH AVE, ,BARRON,WI,548129130,7155375643,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1295734580,EAU CLAIRE ANESTHESIOLOGISTS LTD,2107 HEIGHTS DR, ,EAU CLAIRE,WI,547016130,7158348721,Critical Care Medicine, , , , , , , , , , , , , , 
0.40000,1093714396,BAY DENTAL ASSOCIATES SC,819 LAKE SHORE DR W, ,ASHLAND,WI,548061443,7156826675,Dentist, , , , , , , , , , , , , , 
0.40000,1992704159,HEALTH CENTER PHARMACY OF MENOMONEE FALLS,N14W23900 STONE RIDGE DR, ,WAUKESHA,WI,531881135,2625747869,Pharmacy,Clinic Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , 
0.40000,1780684647,DRS WAGNER GOODMAN PASCH AND PACKMAN LTD,5150 N PORT WASHINGTON RD,SUITE 151,MILWAUKEE,WI,532175474,4143321000,Surgery,Vascular Surgery, , , , , , , , , , , , , 
0.40000,1215936141,DOWNTOWN CHIROPRACTIC HEALTH & SPORTS INJURY CLINIC S.C.,600 E MASON ST,STE 100,MILWAUKEE,WI,532023870,4142727250, , , , , , , , , , , , , , , 
0.40000,1932109675,WISCONSIN DIAGNOSTIC LABORATORIES,PO BOX 78055, ,MILWAUKEE,WI,532788055,4148057680,Clinical Medical Laboratory, , , , , , , , , , , , , , 
0.40000,1811997695,BENEVOLENT CORPORATION CEDAR COMMUNITY,5595 COUNTY ROAD Z, ,WEST BEND,WI,530959224,2623062100,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1619977485,VILLAGE OF ROTHSCHILD,18 ALEXANDER AVE, ,ROTHSCHILD,WI,544741739,7153593660,Land Transport, , , , , , , , , , , , , , 
0.40000,1598765125,COUNTY OF BURNETT,7410 COUNTY ROAD K,SUITE 280,SIREN,WI,548729070,7153497600,Case Management,Public Health or Welfare,Community/Behavioral Health,Family Planning - Non-Surgical,Primary Care,Rehabilitation, , , , , , , , , 
0.40000,1265432827,MICHAEL H MCDONALD MDSC,3209 DRYDEN DR, ,MADISON,WI,537043015,6082416661,Otolaryngology, , , , , , , , , , , , , , 
0.40000,1720088495,COUNTY OF SHAWANO,N4231 STATE HIGHWAY 22, ,SHAWANO,WI,541666130,7155263158,Intermediate Care Facility - Mentally Deficient, , , , , , , , , , , , , , 
0.40000,1790785475,BIRCH HILL CARE CENTER LLC,1726 N BALLARD RD, ,APPLETON,WI,549112444,9209919072,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1013917616,MCNIL CORPORATION,1905 HUEBBE PARKWAY, ,BELOIT,WI,535111842,6083627000,Pharmacy,Clinic Pharmacy, , , , , , , , , , , , , 
0.40000,1972503316,KUMBALEK CHIROPRACTIC CENTER SC,2510 WASHINGTON ST, ,MANITOWOC,WI,542204858,9206833800,Chiropractor, , , , , , , , , , , , , , 
0.40000,1629078787,ST. NICHOLAS HOSPITAL-SISTERS OF THE THIRD ORDER OF ST. FRANCIS,3100 SUPERIOR AVENUE, ,SHEBOYGAN,WI,53081,9204598300,Home Health, , , , , , , , , , , , , , 
0.40000,1225038359,CITY OF MARSHFIELD,514 E 4TH ST, ,MARSHFIELD,WI,544494516,(715) 384-4600,Land Transport, , , , , , , , , , , , , , 
0.40000,1609876655,ARIZCONSIN GROUP INC,PO BOX 400, ,CRANDON,WI,545200400,7154783324,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1447250428,CROSS PLAINS AREA EMERGENCY MEDICAL SERVICE,2027 PARK ST, ,CROSS PLAINS,WI,535289610,6087982720,Emergency Medical Technician - Basic, , , , , , , , , , , , , , 
0.40000,1235139353,DETERT CHIROPRACTIC OFFICE SC,PO BOX 485, ,MARION,WI,549500485,7157542555,Chiropractor, , , , , , , , , , , , , , 
0.40000,1942201876,RADIOLOGY ASSOCIATES OF BEAVER DAM LTD,116 MONROE ST, ,BEAVER DAM,WI,539162437,9208871153,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1972504835,RIVER VALLEY NURSING HOME INC,PO BOX 759, ,SPRING GREEN,WI,535880759,6085882586,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1972504843,ENDODONTIC SPECIALISTS OF LACROSSE LTD,2700 NATIONAL DR,STE 102,ONALASKA,WI,54650,6087833636,Endodontics, , , , , , , , , , , , , , 
0.40000,1598766479,EDGEWOOD CARE CENTER INC.,PO BOX 167,307 ROYALL AVE,ELROY,WI,539290167,6084628491,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1750382537,RASCHKE CHIROPRACTIC CENTER SC,PO BOX 736, ,WEYAUWEGA,WI,549830736,9208672451,Chiropractor, , , , , , , , , , , , , , 
0.40000,1396746186,BLACK RIVER CHIROPRACTIC CENTER SC,126 S 2ND ST, ,BLACK RIVER FALLS,WI,546151726,7152842915,Chiropractor, , , , , , , , , , , , , , 
0.40000,1467453167,FAMILY SERVICES OF NORTHEAST WISCONSIN INC,PO BOX 22308, ,GREEN BAY,WI,543052308,9204366800,Mental Health (Including Community Mental Health Center), , , , , , , , , , , , , , 
0.40000,1407857188,WEST SUBURBAN CTR FOR ARTHRITIS,601 N BARKER RD,110,BROOKFIELD,WI,530455929,2627850777,Specialist, , , , , , , , , , , , , , 
0.40000,1447251004,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE, ,REEDSBURG,WI,539591049, ,Medicare Defined Swing Bed Unit, , , , , , , , , , , , , , 
0.40000,1174524425,COMPLETE FAMILY DENTISTRY ON BROADWAY,419 E BROADWAY, ,WAUKESHA,WI,531865082,2625496850,General Practice, , , , , , , , , , , , , , 
0.40000,1629079132,ST ANN CENTER FOR INTERGENERATIONAL CARE INC,2801 E MORGAN AVE, ,MILWAUKEE,WI,532073771,4149775000,Licensed Practical Nurse,Occupational Therapist, , , , , , , , , , , , , 
0.40000,1942201207,ADVANCED PHYSICAL THERAPY & SPORTS MEDICINE OF SHAWANO LLC,212 E GREEN BAY ST, ,SHAWANO,WI,541662472,7155265221,Physical Therapy, , , , , , , , , , , , , , 
0.40000,1053312348,MORROW MEMORIAL HOME FOR THE AGED,331 S WATER ST, ,SPARTA,WI,546561726, ,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1407857790,ADVANCED PHYSICAL THERAPY & SPORTS MEDICINE SC,2105 E ENTERPRISE AVE STE 113,ADVANCED PHYSICAL THERAPY,APPLETON,WI,549137862,9209912561,Physical Therapy, , , , , , , , , , , , , , 
0.40000,1659372977,GRAND VIEW HOME INC,PO BOX 27, ,BLAIR,WI,546160027,6089892511,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1225039605,BREA PALMER RANCH LLC,6737 W. WASHINGTON STREET,SUITE 2300,MILWAUKEE,WI,532145650,4149185332,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1598766784,SISTERS OF CHARITY OF OUR LADY MOTHER OF THE CHURCH,502 SAINT LAWRENCE AVE, ,JANESVILLE,WI,535454036,6087526709,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1154323129,WHITEWATER FIRE DEPARTMENT INC,PO BOX 72140, ,CEDARBURG,WI,530127340,2623759610,Land Transport, , , , , , , , , , , , , , 
0.40000,1679575476,MIKE FLINT ENTERPRISES INC,1255 WILLIAMSON ST, ,MADISON,WI,537033754,6082559116,Community/Retail Pharmacy, , , , , , , , , , , , , , 
0.40000,1356343156,MEQUON CHIROPRACTIC OFFICE SC,10521 N PORT WASHINGTON RD,STE 130,MEQUON,WI,530925584,2622413434,Chiropractor, , , , , , , , , , , , , , 
0.40000,1699777417,ENDEAVOR THERAPY LLC,11649 N PORT WASHINGTON RD,STE 109,MEQUON,WI,530923460,2622418892,Rehabilitation - Comprehensive Outpatient Rehabilitation Facility (CORF), , , , , , , , , , , , , , 
0.40000,1194727941,ENDEAVOR TESTING CENTER LLC,11649 N PORT WASHINGTON RD, ,MEQUON,WI,530923460,2622418022,Sleep Disorder Diagnostic, , , , , , , , , , , , , , 
0.40000,1407858939,CHIPPEWA VALLEY OPTICAL LTD,2715 DAMON ST, ,EAU CLAIRE,WI,547012634,7158348471,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1629070180,STOCKBRIDGE MUNSEE COMMUNITY,P.O. BOX 70,W12802 CTY RD A,BOWLER,WI,54416,7157934144,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1437141413,OHANA AMBULANCE AND EMERGENCY MEDICAL SERVICE LLC,PO BOX 606, ,PORT WASHINGTON,WI,530740606, ,Emergency Medical Technician - Intermediate,Land Transport, , , , , , , , , , , , , 
0.40000,1306838487,CHIPPEWA VALLEY EYE CLINIC LTD,2715 DAMON ST, ,EAU CLAIRE,WI,547012634,7158348471,Optometrist,Ophthalmology, , , , , , , , , , , , , 
0.40000,1306838396,MADISON FAMILY DENTAL ASSOCIATES,5709 ODANA RD, ,MADISON,WI,537191238,6082745970,General Practice, , , , , , , , , , , , , , 
0.40000,1689666596,MENOMONEE FALLS AMBULATORY SURGERY CENTER,W180N8045 TOWN HALL RD, ,MENOMONEE FALLS,WI,530513518,2622500950,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1790777621,KROHN CLINIC LTD.,610 W ADAMS ST, ,BLACK RIVER FALLS,WI,546159010,7152844311,Family Medicine, , , , , , , , , , , , , , 
0.40000,1134111974,MAPLE GROVE DENTAL SC,6627 MCKEE RD, ,MADISON,WI,537195023,6088485680,Dentist, , , , , , , , , , , , , , 
0.40000,1386636959,DENTAL PARK SC,1503 RANDOLPH CT, ,MANITOWOC,WI,542208345,9206820321,Dental, , , , , , , , , , , , , , 
