0.40000,1598766826,CENTRAL MONTANA IMAGING LLC,1417 9TH ST S,SUITE 102,GREAT FALLS,MT,594054509,4062160040,Magnetic Resonance Imaging (MRI),Radiology, , , , , , , , , , , , , 
0.40000,1245222306,LIVINGSTON HEALTHCARE,320 ALPENGLOW LN, ,LIVINGSTON,MT,590478506,4068236414,Critical Access, , , , , , , , , , , , , , 
0.40000,1467445049,PONDERA MEDICAL CENTER,PO BOX 758, ,CONRAD,MT,594250758,4062713211,Critical Access, , , , , , , , , , , , , , 
0.40000,1720071368,DR. ROBERT J SHERER PC,3226 10TH AVE S, ,GREAT FALLS,MT,594053449,4062053552,Optometrist, , , , , , , , , , , , , , 
0.40000,1396739793,HANDS IN MOTION OT LLC,2360 MULLAN RD,STE D,MISSOULA,MT,598081811,4065414263,Pediatrics,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , 
0.40000,1437143484,HOSPICE OF MISSOULA LLC,800 KENSINGTON AVE,SUITE 209,MISSOULA,MT,598015674,4065434408,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1447244140,FIELD OF DREAMS PC,1006 W MAIN ST, ,BOZEMAN,MT,597153219,4065868711,Specialist, , , , , , , , , , , , , , 
0.40000,1215922513,SIDNEY HEALTH CENTER,104 14TH AVE NW, ,SIDNEY,MT,592703525,4064882300,Adult Day Care,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1124013719,WHITEHALL MEDICAL CLINIC,PO BOX 339,108 FIRST ST W,WHITEHALL,MT,597590339,4062873003,Family Medicine, , , , , , , , , , , , , , 
0.40000,1891781787,SOUTH CENTRAL MONTANA REGIONAL MENTAL HEALTH CENTER,PO BOX 219, ,BILLINGS,MT,591030219,4062525658,Mental Health (Including Community Mental Health Center), , , , , , , , , , , , , , 
0.40000,1518954106,INTERMOUNTAIN DEACONESS HOME,500 S. LAMBORN ST., ,HELENA,MT,596015417,4064427920,Child & Adolescent Psychiatry,Community/Behavioral Health,Community Based Residential Treatment Facility - Mental Illness,Residential Treatment Facility - Emotionally Disturbed Children, , , , , , , , , , , 
0.40000,1629065883,GREAT PLAINS HEALTH COMPANY,506 N 32ND ST, ,BILLINGS,MT,591016003,4062378906,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1982691143,APPLIED HEALTH SERVICES INC,55 3RD AVENUE EAST N, ,KALISPELL,MT,599014108,4067526111,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1780671834,TOOLE COUNTY,640 PARK AVE, ,SHELBY,MT,594741663,4064343200,Home Health, , , , , , , , , , , , , , 
0.40000,1073500872,COONEY HEALTH CARE INC,2555 E BROADWAY ST, ,HELENA,MT,596014990,4064471651,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1871581058,PEAK PERFORMANCE PHYSICAL THERAPY PC,1940 HARVE AVE,STE 2,MISSOULA,MT,598018332,4065420808,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1417945627,KALISPELL REGIONAL MEDICAL CENTER INC,310 SUNNYVIEW LANE, ,KALISPELL,MT,599013129,4067525111,General Acute Care Hospital,Ambulance,Air Transport,Land Transport, , , , , , , , , , , 
0.40000,1487643318,ST JOHNS LUTHERAN MINISTRIES INC,3940 RIMROCK RD, ,BILLINGS,MT,591020141,4066555827,Pharmacy,Long Term Care Pharmacy, , , , , , , , , , , , , 
0.40000,1649269358,PROFESSIONAL THERAPY ASSOCIATES,1234 WHITEFISH STAGE, ,KALISPELL,MT,599012753,4067567878,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1013906429,BITCH CREEK CORPORATION,308 BROADWAY ST, ,TOWNSEND,MT,596442222,4062664379,Community/Retail Pharmacy, , , , , , , , , , , , , , 
0.40000,1588653679,ST. JOHN'S LUTHERAN MINISTRIES,3940 RIMROCK RD, ,BILLINGS,MT,591020141,4066555600,Adult Day Care,Assisted Living Facility,Skilled Nursing Facility, , , , , , , , , , , , 
0.40000,1093704108,MEDICAL EYE SPECIALISTS PC,300 N WILLSON AVE,STE 1003,BOZEMAN,MT,597153551,4065871245,Ophthalmology, , , , , , , , , , , , , , 
0.40000,1356332266,CHOUTEAU COUNTY DISTRICT HOSPITAL,PO BOX 249, ,FORT BENTON,MT,594420249,4066223331,Critical Access, , , , , , , , , , , , , , 
0.40000,1720079619,BOZEMAN DEACONESS HEALTH SERVICES,915 HIGHLAND BLVD, ,BOZEMAN,MT,597156902,4065855000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1598756322,COUNTY OF TETON,PO BOX 317, ,CHOTEAU,MT,594220317,4064665338,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1992786784,EASTERN MONTANA COMMUNITY MENTAL HEALTH CENTER,PO BOX 1530, ,MILES CITY,MT,593011530,4062340234,Mental Health (Including Community Mental Health Center), , , , , , , , , , , , , , 
0.40000,1992786933,DAHL MEMORIAL HEALTHCARE ASSOCIATION,PO BOX 46, ,EKALAKA,MT,593240046,4067758730,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1962483610,WHOLISTIC CHIROPRACTIC PC,436 S 3RD ST W, ,MISSOULA,MT,598012520,4067287777,Chiropractor, , , , , , , , , , , , , , 
0.40000,1841271194,JANINE HIEB LAC LCPC,1601 2ND AVE N,SUITE 200,GREAT FALLS,MT,594013259,4067615046,Addiction (Substance Use Disorder),Professional, , , , , , , , , , , , , 
0.40000,1639150956,FOOT AND ANKLE CLINIC OF MONTANA,1301 11TH AVE S,EVERGREEN MALL,GREAT FALLS,MT,594054654,4067612222,Podiatrist,Physical Therapist, , , , , , , , , , , , , 
0.40000,1164404026,THREE FORKS AREA AMBULANCE SERVICE DISTRICT,PO BOX 911,15 E. DATE ST.,THREE FORKS,MT,597520911,4062853819,Ambulance, , , , , , , , , , , , , , 
0.40000,1558343202,MONTANA MENTAL HEALTH NURSING CARE CENTER,800 CASINO CREEK DR, ,LEWISTOWN,MT,594573359,4065387451,Pharmacy, , , , , , , , , , , , , , 
0.40000,1942283494,DOUGLAS D CREGER OD PC,PO BOX 27, ,DILLON,MT,597250027,4066832611,Optometrist, , , , , , , , , , , , , , 
0.40000,1346224391,DANIELS MEMORIAL HOSPITAL ASSOCIATION,PO BOX 400,105 5TH AVE E,SCOBEY,MT,59263,4064872296,Critical Access Hospital,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1487639233,EAGLE CALF TECHNICAL CORPORATION,PO BOX 2989, ,BROWNING,MT,594172989,4063385182,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1679550107,MONTANA PLAINS REHABILITATION PC,500 15TH AVE S,SUITE ONE,GREAT FALLS,MT,594054304,4064552140,Physical Medicine & Rehabilitation, , , , , , , , , , , , , , 
0.40000,1245217199,EYECARE ASSOCIATES OF LEWISTOWN PC,PO BOX 59, ,LEWISTOWN,MT,594570059,4065385488,Optometrist, , , , , , , , , , , , , , 
0.40000,1285611129,CUSTER COUNTY COMMUNITY HEALTH,210 S WINCHESTER AVE,2ND FLOOR VA STE#136,MILES CITY,MT,593014742,4062348793,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1942287891,FACILITATING LIFE CHANGES INC,PO BOX 1328,FLC INC OR CUSTOM MEDICAL BILLING,FLORENCE,MT,59833,4062737600,Clinical, , , , , , , , , , , , , , 
0.40000,1164400735,BUTTE OXYGEN INC.,700 DEWEY BLVD, ,BUTTE,MT,597010800,4064941349,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1386622843,GOLD STREET CLINIC,775 W GOLD ST, ,BUTTE,MT,597012319,4067829090,Primary Care, , , , , , , , , , , , , , 
0.40000,1497733471,NORTHERN ROCKIES NEUROSURGEONS PLLC,2900 12TH AVE N,SUITE 340 W,BILLINGS,MT,591017506,4062375760,Neurological Surgery, , , , , , , , , , , , , , 
0.40000,1720067705,FIVE VALLEYS UROLOGY,2875 TINA AVE,SUITE 101,MISSOULA,MT,59808,4067283366,Urology, , , , , , , , , , , , , , 
0.40000,1508845363,BOZEMAN MANUAL THERAPY PC,1700 WEST KOCH,SUITE 12,BOZEMAN,MT,59715,4065876057,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1124007638,HEALTHCENTER NORTHWEST LLC,320 SUNNYVIEW LN, ,KALISPELL,MT,599013129,4067519729,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1336119338,MEMORIAL HOSPITAL ASSOCIATION,PO BOX 590, ,RED LODGE,MT,590680590,4064462345,Critical Access, , , , , , , , , , , , , , 
0.40000,1790755445,JANE C WELLS MD MHS PLLC,700 SOUTH AVENUE WEST,SUITE B,MISSOULA,MT,59801,4065416220,Psychiatry, , , , , , , , , , , , , , 
0.40000,1053381483,COUNTY OF GARFIELD,332 LEAVITT AVE,P.O. BOX 389,JORDAN,MT,59337,4065572500,Critical Access, , , , , , , , , , , , , , 
0.40000,1306818034,LIBBY CLINIC,211 E 2ND ST, ,LIBBY,MT,599232047,4062938711,Rural Health, , , , , , , , , , , , , , 
0.40000,1619940160,SANDI ASHLEY LCPC,304 BROADWAY, ,HELENA,MT,59601,4064493210,Professional, , , , , , , , , , , , , , 
0.40000,1851364715,MICKEN HEARING SERVICES,1008 N 7TH AVE, ,BOZEMAN,MT,597152567,4065860914,Audiologist-Hearing Aid Fitter, , , , , , , , , , , , , , 
0.40000,1487627030,EYECARE PROFESSIONALS & MOUNTAIN EYEWEAR,PO BOX 680,305 W PARK ST,LIVINGSTON,MT,59047,4062220250,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1295709814,BILLINGS ANESTHESIOLOGY PC,PO BOX 1155, ,BILLINGS,MT,591031155,4062483290,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1093780702,BETA FACTOR HOME CARE INC,3212 BUSCH ST, ,BUTTE,MT,597013564,4064940039,Home Health, , , , , , , , , , , , , , 
0.40000,1043285760,CASCADE EYECARE INC,PO BOX 2209, ,GREAT FALLS,MT,594032209,4067617741,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1902871544,NORTHERN ROCKIES RADIATION ONCOLOGY CENTER LLC,PO BOX 369, ,BILLINGS,MT,59103,4062482212,Oncology - Radiation, , , , , , , , , , , , , , 
0.40000,1720053283,NORTH VALLEY HOSPITAL MEDICAL EQUIPMENT,1600 HOSPITAL WAY, ,WHITEFISH,MT,599370000,4068633500,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1922073907,GRANITE COUNTY HOSPITAL DISTRICT,PO BOX 729, ,PHILIPSBURG,MT,598580729,4068593271,Critical Access, , , , , , , , , , , , , , 
0.40000,1821063868,COLSTRIP MEDICAL CENTER,6230 MAIN, ,COLSTRIP,MT,593231858,4067483600,Family Medicine, , , , , , , , , , , , , , 
0.40000,1154396067,COUNTY OF ROSEBUD,PO BOX 998, ,COLSTRIP,MT,593230998,4067483136,Land Transport, , , , , , , , , , , , , , 
0.40000,1487620852,NORTH VALLEY HOSPITAL INC,1600 HOSPITAL WAY, ,WHITEFISH,MT,599377849,4068633500,Medicare Defined Swing Bed Unit, , , , , , , , , , , , , , 
0.40000,1396711396,COMMUNITY MEDICAL CENTER INC,2827 FORT MISSOULA RD, ,MISSOULA,MT,598047408,4067284100,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1689641284,LIVINGSTON HEALTH CARE,320 ALPENGLOW LN, ,LIVINGSTON,MT,590478506,(406) 823-6430,Home Health, , , , , , , , , , , , , , 
0.40000,1386611747,POWDER RIVER COUNTY,PO BOX 719,104 N. TRAUTMAN,BROADUS,MT,593170719,4064362646,Physical Therapist,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1932177656,BOZEMAN UROLOGICAL ASSOCIATES,935 HIGHLAND BLVD,SUITE 2160,BOZEMAN,MT,597156904,4065862516,Specialist, , , , , , , , , , , , , , 
0.40000,1700855830,BRIDGERCARE,1288 N 14TH AVE,STE 201,BOZEMAN,MT,597158535,4065870681,Family Planning - Non-Surgical, , , , , , , , , , , , , , 
0.40000,1528037215,ST JAMES HEALTHCARE,400 S CLARK ST, ,BUTTE,MT,597012328,4067232500, , , , , , , , , , , , , , , 
0.40000,1801855044,DR BROTT & ASSOCIATES OD PC,4000 US HIGHWAY 93 S, ,MISSOULA,MT,598047347,4062513679,Optometrist, , , , , , , , , , , , , , 
0.40000,1962461962,BRADLEY CHIROPRACTIC,7720 SHEDHORN DRIVE SUITE B, ,BOSEMAN,MT,597188108,4065828451,Chiropractor, , , , , , , , , , , , , , 
0.40000,1982663704,COUNTY OF MEAGHER,107 WEST CRAWFORD,P.O. BOX 120,WHITE SULPHUR SPRINGS,MT,59645,4065472529,Ambulance, , , , , , , , , , , , , , 
0.40000,1952361198,MARRINAN F & G INC,523 N HIGGINS AVE, ,MISSOULA,MT,598024534,4067216640,Durable Medical Equipment & Medical Supplies,Pharmacy, , , , , , , , , , , , , 
0.40000,1275593410,DOUBLE JA LLC,107 N MERRILL AVE, ,GLENDIVE,MT,593301632, ,Community/Retail Pharmacy, , , , , , , , , , , , , , 
0.40000,1194785154,SOUND HEALTH IMAGING INC,PO BOX 4168, ,BUTTE,MT,597024168,4067230023,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1093776106,YELLOWSTONE CITY-COUNTY HEALTH DEPARTMENT,123 S 27TH ST, ,BILLINGS,MT,591014200,4062473200,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1023079860,WEB PROPERTIES INC,1221 N 26TH ST, ,BILLINGS,MT,591010232,4062525681,Ambulatory Surgical, , , , , , , , , , , , , , 
0.40000,1245292366,EYE PHYSICIANS OPTICAL,1221 N 26TH ST, ,BILLINGS,MT,591010232,4062525681,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , , , 
0.40000,1740245398,WISDOM RURAL FIRE DEPARTMENT,PO BOX 32, ,WISDOM,MT,597610032,4066893240,Land Transport, , , , , , , , , , , , , , 
0.40000,1528023520,ST. PETER'S COMMUNITY HOSPITAL,2475 E BROADWAY ST, ,HELENA,MT,596014928,4064442100,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1104882232,GLACIER MEDICAL ASSOCIATES,1111 BAKER AVE, ,WHITEFISH,MT,599372901,4068622515,Family Medicine,Internal Medicine,Pediatrics, , , , , , , , , , , , 
0.40000,1285691329,341ST MEDICAL GROUP,7300 N PERIMETER RD, ,MALMSTROM AFB,MT,594026701,4067313863,Military/U.S. Coast Guard Outpatient,Military and U.S. Coast Guard Ambulatory Procedure,Military/U.S. Coast Guard Pharmacy, , , , , , , , , , , , 
0.40000,1215995907,EUREKA VOLUNTEER AMBULANCE SERVICE INC,PO BOX 670, ,EUREKA,MT,599170670,4068895882,Land Transport, , , , , , , , , , , , , , 
0.40000,1568420263,COUNTY OF GRANITE,PO BOX 1359, ,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1730147430,PARK CITY AMBULANCE,PO BOX 1359,1243 BURLINGTON AVE,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1285692988,GREAT FALLS EMERGENCY SERVICES INC,PO BOX 1359, ,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1629036322,PARMA RURAL FIRE PROTECTION DISTRICT,PO BOX 1359,1008 BURLINGTON AVE STE C,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1245298942,THREE RIVERS EMS,PO BOX 1359,1243 BURLINGTON AVE,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1861450561,YELLOWSTONE CLUB PUBLIC SAFETY OF PRIVACY,PO BOX 1359,1008 BURLINGTON AVE SUITE C,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1770541476,PLAINS COMMUNITY AMBULANCE INC,PO BOX 1359,1243 BURLINGTON,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1366400087,ARNOLD PHYSICAL THERAPY PC,251 SADDLE DR, ,HELENA,MT,596014920,4064570480,Physical Therapist, , , , , , , , , , , , , , 
0.40000,1073571790,FORT BELKNAP EMS,PO BOX 1359,1008 BURLINGTON AVE SUITE C,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1982662607,ABSAROKEE RURAL VOL FIRE DEPT AMB,PO BOX 1359,1243 BURLINGTON AVE,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1932167640,MEMORIAL AMBULANCE OF FORT BENTON MONTANA,PO BOX 1359,2600 S GARFIELD ST,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1548228976,APPLIED HEALTH SERVICES INCORPORATED,200 CONWAY DR, ,KALISPELL,MT,599013112,4067517600,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy,Home Infusion Therapy Pharmacy,Long Term Care Pharmacy,Managed Care Organization Pharmacy, , , , , , , , 
0.40000,1023066081,ROSEBUD HEALTHCARE CENTER,PO BOX 268, ,FORSYTH,MT,593270268,4063462161,Rural, , , , , , , , , , , , , , 
0.40000,1023066453,COMMUNITY HOSPITAL OF ANACONDA,305 W PENNSYLVANIA ST, ,ANACONDA,MT,597111900,4065638667,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1699724401,ST. VINCENT HEALTHCARE,1124 16TH ST W,STE 6,BILLINGS,MT,591024152,4062378900,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1447209184,MONTANA NEPHROLOGY ASSOCIATES PC,2411 VILLAGE LN, ,BILLINGS,MT,591022491,4062485511,Nephrology, , , , , , , , , , , , , , 
0.40000,1790736429,HEMATOLOGY ONCOLOGY CENTERS OF THE NORTHERN ROCKIES PC,PO BOX 30976, ,BILLINGS,MT,591070976,4062386290,Hematology & Oncology,Radiation Oncology, , , , , , , , , , , , , 
0.40000,1497706055,DILLON MEDICAL SUPPLY INC,19 E SEBREE ST, ,DILLON,MT,597252551,4066836848,Durable Medical Equipment & Medical Supplies,Oxygen Equipment & Supplies, , , , , , , , , , , , , 
0.40000,1659323780,INTERNAL MEDICINE ASSOCIATES,2900 12TH AVE N,SUITE 310,BILLINGS,MT,591017506,4062386900,Primary Care, , , , , , , , , , , , , , 
0.40000,1629020722,MONTANA EYECARE LLP,550 N MONTANA AVE, ,HELENA,MT,596013815,4064432121,Optometrist, , , , , , , , , , , , , , 
0.40000,1063464063,SHOPKO STORES OPERATING CO. LLC,905 S 24TH ST W, ,BILLINGS,MT,591027408,4066527297,Optometrist,Optician,Eyewear Supplier (Equipment - not the service), , , , , , , , , , , , 
0.40000,1942253182,WESTERN MONTANA CLINIC PC,PO BOX 7609, ,MISSOULA,MT,598077609,4067215600,Multi-Specialty, , , , , , , , , , , , , , 
0.40000,1013961671,MONTANA NEUROBEHAVIORAL SPECIALISTS,900 N ORANGE ST,THIRD FLOOR,MISSOULA,MT,598022998,4063273370,Clinical Neuropsychologist,Clinical,Neurology,Psychiatry, , , , , , , , , , , 
0.40000,1093769861,SHOPKO STORES OPERATING CO LLC,825 NE MAIN ST, ,LEWISTOWN,MT,594572080,4065389262,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , 
0.40000,1497709281,PAMIDA STORES OPERATING CO LLC,900 1ST AVE W, ,COLUMBIA FALLS,MT,599124025,4068922860,Durable Medical Equipment & Medical Supplies,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1467406389,BENTON PHARMACY INC,PO BOX 549, ,FORT BENTON,MT,594420549,4066225588, , , , , , , , , , , , , , , 
0.40000,1255386173,PEAK MEDICAL MONTANA OPERATIONS LLC,1305 7TH ST, ,WHITEFISH,MT,599372850,4068623557,Speech-Language Pathologist,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1821043621,1100 TEXAS AVENUE OPERATIONS LLC,1100 TEXAS AVE, ,DEER LODGE,MT,597221829,4068461655,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1912952474,MADISON COUNTY FINANCE,PO BOX 278,MADISON COUNTY PUBLIC HEALTH DEPARTMENT,VIRGINIA CITY,MT,597550278,4068434295,Public Health or Welfare, , , , , , , , , , , , , , 
0.40000,1871548289,BILLINGS CLINIC,PO BOX 37000, ,BILLINGS,MT,591077000,4062382900,Family Medicine,Rheumatology,Obstetrics & Gynecology,Physician Assistant,Nurse Practitioner, , , , , , , , , , 
0.40000,1184679706,SYNERGY MEDICAL CARE,PO BOX 1443, ,FORT BENTON,MT,594421443,4066225955,Emergency Medicine, , , , , , , , , , , , , , 
0.40000,1184679391,NORTHWEST ORTHOPEDICS AND SPORTS MEDICINE LLC,350 HERITAGE WAY,SUITE 1200,KALISPELL,MT,59901,4067526784,Clinic/Center, , , , , , , , , , , , , , 
0.40000,1427003862,AWARE INC,205 E PARK AVE, ,ANACONDA,MT,597112340,4065638117,Case Management,Community/Behavioral Health,Mental Health (Including Community Mental Health Center),Community Based Residential Treatment Facility - Mental Illness, , , , , , , , , , , 
0.40000,1891741807,FRENCHTOWN FAMILY PRACTICE,PO BOX 7666, ,MISSOULA,MT,598077666, ,Family Medicine, , , , , , , , , , , , , , 
0.40000,1780630616,MISSION VALLEY AMBULANCE,PO BOX 1359, ,MISSOULA,MT,598061359,4065497104,Land Transport, , , , , , , , , , , , , , 
0.40000,1114973781,GLACIER NEUROSCIENCE & SPINE LLC,200 COMMONS WAY, ,KALISPELL,MT,599011914,4067525095,Clinic/Center, , , , , , , , , , , , , , 
0.40000,1467408088,THE SLEEP MEDICINE CENTER INC,200 COMMONS WAY,SUITE C,KALISPELL,MT,59901,4067521729,Sleep Disorder Diagnostic, , , , , , , , , , , , , , 
0.40000,1144276635,VALERIE ANN KNUDSEN MD FACOG PLLC,PO BOX 1130, ,HELENA,MT,596241130,4064433076,Obstetrics & Gynecology, , , , , , , , , , , , , , 
0.40000,1043266109,ST VINCENT HEALTHCARE,1233 N 30TH ST, ,BILLINGS,MT,591010127,4062373070,Family Medicine, , , , , , , , , , , , , , 
0.40000,1821044181,NEW ALBERTSONS INC,730 1ST ST, ,HAVRE,MT,595013702, ,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , 
0.40000,1043266356,FRANCES MAHON DEACONESS HOSPITAL,221 5TH AVE S, ,GLASGOW,MT,592302600,4062283400,Clinic/Center, , , , , , , , , , , , , , 
