0.40000,1104821305,WHEELING HOSPITAL INC,1 MEDICAL PARK, ,WHEELING,WV,260036379,3042433124,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1356346357,FAIRMONT HOME EQUIPMENT & SUPPLY COMPANY,120 MARION SQ, ,FAIRMONT,WV,265541358,3043678130,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1073518007,CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BLVD, ,HUNTINGTON,WV,257013800,3045262000,General Acute Care Hospital, , , , , , , , , , , , , , 
0.40000,1952306706,ST FRANCIS WEST HEALTH CARE INC,PO BOX 6549, ,CHARLESTON,WV,253620549,3043452273,Clinical Medical Laboratory, , , , , , , , , , , , , , 
0.40000,1790780377,BLANDS DRUG STORE,217 W PIKE ST, ,CLARKSBURG,WV,263012750, ,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy, , , , , , , , , , , 
0.40000,1407852957,SUMMERS COUNTY COUNCIL ON AGING,120 2ND AVE, ,HINTON,WV,259512402,3044664019,Adult Companion, , , , , , , , , , , , , , 
0.40000,1295730703,WHEELING RENAL CARE LLC,500 MEDICAL PARK,STE 100,WHEELING,WV,260037600,3042427770,End-Stage Renal Disease (ESRD) Treatment, , , , , , , , , , , , , , 
0.40000,1689670820,MOUNT PLEASANT VOLUNTEER FIRE DEPARTMENT INC OF JEFFERSON COUNTY,PO BOX 6786, ,WHEELING,WV,260030919,3042339314,Ambulance, , , , , , , , , , , , , , 
0.40000,1326044710,MICHAEL M BOUSTANY MD INC,PO BOX 3850, ,CHARLESTON,WV,253383850,3042339314,Surgery,Vascular Surgery, , , , , , , , , , , , , 
0.40000,1275539520,BROOKE COUNTY COMMITTEE ON AGING,948 MAIN ST, ,FOLLANSBEE,WV,260371450,3045273410,Home Health, , , , , , , , , , , , , , 
0.40000,1467458760,DR. VIC WOOD INC,PO BOX 6745, ,WHEELING,WV,260030917,3042339314,Family Medicine, , , , , , , , , , , , , , 
0.40000,1073519922,NICHOLAS-WEBSTER HOME HEALTH,1 STEVENS RD, ,SUMMERSVILLE,WV,266519704,3048725328,Home Health, , , , , , , , , , , , , , 
0.40000,1770589681,LINCOLN COUNTY PRIMARY CARE CENTER INC,6 1ST ST, ,HAMLIN,WV,255231162,3048242667,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1477559433,STONEWALL JACKSON MEMORIAL HOSPITAL COMPANY,230 HOSPITAL PLZ, ,WESTON,WV,264528558,3042698000,Rural, , , , , , , , , , , , , , 
0.40000,1184620841,COMMUNITY HEALTH FOUNDATION OF MAN WV,600 EAST MCDONALD AVENUE, ,MAN,WV,256351023,3045836541,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1558367292,ELKINS REGIONAL CONVALESCENT CENTER,1175 BEVERLY PIKE, ,ELKINS,WV,26241,3046361391,Nursing Facility/Intermediate Care Facility,Skilled Nursing Facility, , , , , , , , , , , , , 
0.40000,1013913607,MARSHALL COUNTY HEALTH DEPARTMENT,PO BOX 429, ,MOUNDSVILLE,WV,260410429,3048457840,Public Health or Welfare, , , , , , , , , , , , , , 
0.40000,1720084304,TRI STATE MEDICAL,3924 MAIN STREET, ,WEIRTON,WV,26062,3047978746,Oxygen Equipment & Supplies, , , , , , , , , , , , , , 
0.40000,1760489256,TRI-STATE MRI PTR,PO BOX 494, ,HUNTINGTON,WV,257090494,3045226674,Magnetic Resonance Imaging (MRI), , , , , , , , , , , , , , 
0.40000,1194722595,HOSPICE CARE CORPORATION,HIGHWAY 92 S, ,ARTHURDALE,WV,26520,3048640884,Hospice Care - Community Based, , , , , , , , , , , , , , 
0.40000,1063419315,DODDRIDGE COUNTY BOARD OF HEALTH,RR 2 BOX 54, ,WEST UNION,WV,264569512,3048731531,Home Health, , , , , , , , , , , , , , 
0.40000,1467459545,RIDER PHARMACY INC,303 MERCHANT STREET, ,FAIRMONT,WV,265552138,3043662710,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy, , , , , , , , , , , , 
0.40000,1093712168,DIGESTIVE DISEASE CONSULTANTS LLC,501 COLLIERS WAY,SUITE 301,WEIRTON,WV,260625003,3047239606,Gastroenterology, , , , , , , , , , , , , , 
0.40000,1497752455,PINE VIEW NURSING & CONVALESCENT HOME,400 MCKINLEY AVE, ,HARRISVILLE,WV,263621150,3046432712,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1649277476,COMMUNITY HEALTH ASSOCIATION,PO BOX 720,122 PINNELL STREET,RIPLEY,WV,252710720,3043731477,Medicare Defined Swing Bed Unit,Critical Access, , , , , , , , , , , , , 
0.40000,1952308611,ACCESS AND MOBILITY ENTERPRISES INC,302 VIRGINIA AVE, ,HUNTINGTON,WV,257011123,3045226808,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1649277559,NORTHWOOD HEALTH SYSTEMS INC,PO BOX 6400, ,WHEELING,WV,260030801,3042343500,Community/Behavioral Health, , , , , , , , , , , , , , 
0.40000,1770581233,GYNECOLOGIC ASSOCIATES PARKERSBURG INC,705 GARFIELD AVE,STE 400,PARKERSBURG,WV,261015444,3044854700,Gynecology,Obstetrics,Clinical Medical Laboratory, , , , , , , , , , , , 
0.40000,1184622722,MARION COUNTY HEALTH DEPARTMENT HOME HEALTH SERVICE,300 2ND ST, ,FAIRMONT,WV,265542830,3043665588,Home Health, , , , , , , , , , , , , , 
0.40000,1235137753,PSYCHOTHERAPY PARTNERS PLLC,1105 9TH ST, ,VIENNA,WV,261052105,3044226304,Psychologist, , , , , , , , , , , , , , 
0.40000,1285632554,SVASAN INC.,PO BOX 779, ,PARKERSBURG,WV,261020779,3044221430,Radiation Oncology, , , , , , , , , , , , , , 
0.40000,1598763666,GRANT MEMORIAL HOSPITAL,PO BOX 1019, ,PETERSBURG,WV,268471019,3042571026,Medicare Defined Swing Bed Unit,General Acute Care Hospital,Critical Access, , , , , , , , , , , , 
0.40000,1689672651,LETCHER VOLUNTARY FIRE AND RESCUE SQUAD INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1407854466,LIMESTONE REGIONAL EMERGENCY SERVICE INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1780682773,MONTGOMERY COUNTY AMBULANCE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1376541201,ANCHORAGE AMBULANCE DISTRICT,836 4TH AVENUE, ,HUNTINGTON,WV,25701,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1528066537,MASON COUNTY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1598763401,CLAY COUNTY EMERGENCY AMBULANCE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1700884764,LITTLE LEVELS EMERGENCY AMBULANCE PATROL INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1528066511,MASON COUNTY EMERGENCY AMBULANCE SERVICE AUTHORITY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1962400960,MARLINTON VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1659379550,ALEXANDRIA FIRE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1386642288,CARTHAGE VOLUNTEER FIRE DEPARTMENT OF RUSH COUNTY INC,836 4TH AVE., ,HUNTINGTON,WV,25701,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1326046228,CAMERON VOLUNTEER EMERGENCY SQUAD INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1184622086,BELLEVIEW MCVILLE FIRE PROTECTION DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1992703896,BURLINGTON VOL FIRE DEPT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1861490765,BOYLE COUNTY FISCAL COURT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1770581670,BROMLEY VOLUNTEER FIRE DEPT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1497753396,CARTER CO EMERGENCY AMBULANCE SERVICE DISTRICT,836 4TH AVENUE, ,HUNTINGTON,WV,25701,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1760480669,BARTOW- FRANK- DURBIN VOLUNTEER FIRE COMPANY AND RESCUE SQUAD,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1083612907,BOYD COUNTY AMBULANCE SERVICE DIST,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1922006857,CAMPBELL COUNTY FIRE PROTECTION DISTRICT ONE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1720086721,MARION COUNTY COUNTY TREASURER,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1346248259,BETHANY VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1255339164,CUTSHIN VOLUNTEER FIRE & RESCUE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1740288653,ALDERSON VOLUNTEER FIRE DEPARTMENT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1164420089,HUNTINGTON TOWNSHIP TRUSTEES,836 4TH AVE, ,HUNTINGTON,WV,257011407,9377950013,Ambulance, , , , , , , , , , , , , , 
0.40000,1699773515,BATH COUNTY AMBULANCE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1861491615,EAST END AMBULANCE SERVICE INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1881693638,ESTILL COUNTY EMS,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1235138090,FORK RIDGE COMMUNITY VOLUNTEER FIRE,836 4TH AVE, ,HUNTINGTON,WV,257011407,3045211576,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1588663348,CUMBERLAND RIVER VOLUNTEER FIRE DEPARTMENT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407, ,Ambulance, , , , , , , , , , , , , , 
0.40000,1295734051,CITY OF FT. WRIGHT,836 4TH AVENUE, ,HUNTINGTON,WV,25701,3045227533,Ambulance, , , , , , , , , , , , , , 
0.40000,1003815861,FORT GAY VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,3045227533,Ambulance, , , , , , , , , , , , , , 
0.40000,1508865346,CITY OF CAMPBELLSVILLE KY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1780683524,COUNTY OF POWELL,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1083613855,RADIOTHERAPY INC.,PO BOX 779, ,PARKERSBURG,WV,261020779,3044221430,Radiation Oncology, , , , , , , , , , , , , , 
0.40000,1346249117,NORTHERN GREENBRIER AMBULANCE SERVICE INC,836 4TH AVE, ,HUNTINGTON,WV,257010000,3045211576,Land Transport, , , , , , , , , , , , , , 
0.40000,1326046194,BLUE RIDGE MT. VOLUNTEER FIRE CO.,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1851390603,CASEY CO AMBULANCE TAX BOARD INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1720087596,CHARLESTON PATHOLOGY ASSOCIATES PLLC,PO BOX 611, ,CHARLESTON,WV,253220611, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1447259247,FRIENDSHIP FIRE COMPANY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1316945124,NORTH CENTRAL AMBULANCE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1124026935,NEON VOLUNTEER FIRE DEPARTMENT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1336148170,DRY FORK SQUAD,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1154320869,MOUNTAINEER RADIOLOGISTS INC,PO BOX 1111, ,CHARLESTON,WV,253241111,3049511588,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1235138710,PAW PAW VOLUNTEER FIRE COMPANY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1659370138,PRICHARD VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1104825595,PETERSBURG FIRE PROTECTION DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1699774166,SOUTHERN CAMPBELL FIRE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1114926771,NORTHERN PENDLETON FIRE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1568461127,NORTHWEST FIRE AND AMBULANCE DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1164421756,MEADOWVIEW MANOR HEALTH CARE CENTER INC.,41 CRESTVIEW TER, ,BRIDGEPORT,WV,263301010,3048427101,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1972502565,PINER FISKBURG AMBULANCE SER,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1922007517,PLEASANTS COUNTY EMERGENCY AMBULANCE AUTHORITY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1518966191,PENDLETON COUNTY FISCAL COURT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1023017621,GREENUP COUNTY EMERGENCY MEDICAL SERVICES INC.,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1699774273,CLINCH PATHOLOGY ASSOCIATES PC,PO BOX 409, ,BLUEFIELD,WV,247010409, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1780683219,RED BIRD VOLUNTEER FIRE AND RESCUE INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1881693166,SHORT GAP VOLUNTEER FIRE COMPANY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1396744686,SWITZERLAND COUNTY EMERGENCY UNIT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1982603270,TYLER COUNTY EMERGENCY SQUAD UNIT ONE MIDDLEBOURNE INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1578562898,FLEMING COUNTY AMBULANCE DISTRICT,836 4TH AVENUE, ,HUNTINGTON,WV,25701,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1356340673,FORT ASHBY VOLUNTEER FIRE CO INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1083613418,SOUTHGATE VOLUNTEER FIRE DEPARTMENT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1073512414,MJS ENTERPRISES INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1467451849,SWEET SPRINGS VALLEY VFD,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1598764789,SHEPHERDSTOWN FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1003815127,GREENBRIER COUNTY NURSING HOME ASSOCIATION,RR 2 BOX 159A, ,LEWISBURG,WV,249019335,3046453076,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1285633230,OHIO VALLEY PATHOLOGY ASSOCIATES INC,PO BOX 2070, ,WEIRTON,WV,260621270, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1235138280,MEDEXPRESS URGENT CARE PLLC-MORGANTOWN,1751 EARL L CORE ROAD, ,MORGANTOWN,WV,26505,3042252500,Emergency Medicine,Urgent Care, , , , , , , , , , , , , 
0.40000,1225037260,PHILLIPS PHARMACY INC.,PO BOX 1, ,SAINT MARYS,WV,261700001,3046843784,Pharmacy, , , , , , , , , , , , , , 
0.40000,1346249448,KANAWHA PATHOLOGY ASSOCIATES INC,PO BOX 9129, ,SOUTH CHARLESTON,WV,253090129, ,Anatomic Pathology & Clinical Pathology, , , , , , , , , , , , , , 
0.40000,1548269582,TYLER COUNTY EMERGENCY SQUAD UNIT 3,836 4TH AVE, ,HUNTINGTON,WV,257011407,3045211576,Land Transport, , , , , , , , , , , , , , 
0.40000,1154321024,WAYNE VOLUNTEER FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1578563425,UNION RESCUE & MONROE TRANSP AMBULANCE SERVICE INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1265432199,GALLIA COUNTY COMMISSIONERS,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Ambulance, , , , , , , , , , , , , , 
0.40000,1619977550,VERONA FIRE PROTECTION DISTRICT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1295735033,WEST LINCOLN COUNTY EMERGENCY MEDICAL SERVICES INC.,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1700886504,SHADY GROVE VOLUNTEER FIRE AND RESCUE DEPARTMENT INC,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1952301764,ELK DISTRICT AMBULANCE SERVICE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1811997653,WASHINGTON COUNTY TREASURER,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1093715872,WETZEL COUNTY EMERGENCY AMBULANCE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1164422978,WAYNESBURG AREA RESCUE SQUAD,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1336149178,WOODLAWN FIRE DEPARTMENT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1265432058,WOLFE COUNTY VOLUNTEER FIRE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1457351249,WESTON LEWIS COUNTY EMERGENCY AMBULANCE SERVICE AUTHORITY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1205836095,SHAVERS FORK FIRE RESCUE INC,PO BOX 388, ,SNOWSHOE,WV,262090388,3045723473,Ambulance,Land Transport, , , , , , , , , , , , , 
0.40000,1801896626,WOOD COUNTY AMBULANCE SERVICE,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1982604716,WILLIAMSBURG VOLUNTEER RESCUE SQUAD,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1871593608,WAYNE COUNTY FISCAL COURT,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1861492605,THE LENFEST CO,100 3RD ST, ,ELKINS,WV,262413831,3046361811,Mental Health (Including Community Mental Health Center), , , , , , , , , , , , , , 
0.40000,1619977360,COMMUNITY HEALTH FOUNDATION,PO BOX 925, ,GILBERT,WV,256210925,3046643223,Federally Qualified Health Center (FQHC), , , , , , , , , , , , , , 
0.40000,1295735850,EAR NOSE & THROAT ASSC OF CHARL INC,PO BOX 1628, ,CHARLESTON,WV,253261628,3043402225,Otolaryngology, , , , , , , , , , , , , , 
0.40000,1629078118,FRUTH PHARMACY INC,4016 OHIO RIVER RD, ,POINT PLEASANT,WV,255503257,3046751612,Pharmacy,Community/Retail Pharmacy, , , , , , , , , , , , , 
0.40000,1598765182,VALLEY RADIOLOGISTS INC,PO BOX 6825, ,WHEELING,WV,260030663,8666841493,Diagnostic Radiology, , , , , , , , , , , , , , 
0.40000,1679573026,GRAFTON TAYLOR COUNTY BOARD OF HEALTH,PO BOX 15, ,GRAFTON,WV,263540015,3042651288,Home Health, , , , , , , , , , , , , , 
0.40000,1720088925,ALPERT'S MEDICAL EQUIPMENT & SUPPLY,89 W PIEDMONT ST, ,KEYSER,WV,267263116, ,Durable Medical Equipment & Medical Supplies, , , , , , , , , , , , , , 
0.40000,1811997869,GENERAL ANESTHESIA SERVICES INC,PO BOX 3444, ,CHARLESTON,WV,253343444,3049255486,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1275533424,MORGANTOWN ORTHOTIC & PROSTHETIC CENTER INC,7000 HAMPTON CTR,SUITE A,MORGANTOWN,WV,265051720,3045980528,Prosthetic/Orthotic Supplier, , , , , , , , , , , , , , 
0.40000,1548260763,MRI SPECIALISTS INC,PO BOX 779, ,PARKERSBURG,WV,261020779,3044220405,Neuroradiology,Diagnostic Radiology, , , , , , , , , , , , , 
0.40000,1487654455,ANESTHESIA MEDICAL GROUP,3508 STAUNTON AVE SE, ,CHARLESTON,WV,253041477,3049255486,Anesthesiology, , , , , , , , , , , , , , 
0.40000,1437159464,JEFFERSON PHARMACY INC,201 S PRESTON ST, ,RANSON,WV,254381628, ,Durable Medical Equipment & Medical Supplies,Pharmacy,Community/Retail Pharmacy,Compounding Pharmacy, , , , , , , , , , , 
0.40000,1881694818,TRANSCARE OF KENTUCKY,836 4TH AVE, ,HUNTINGTON,WV,257011407,8006764785,Land Transport, , , , , , , , , , , , , , 
0.40000,1174523187,OHIO VALLEY NURSING HOME INC,222 NICOLETT RD, ,PARKERSBURG,WV,261047282,3044855137,Skilled Nursing Facility, , , , , , , , , , , , , , 
0.40000,1992706980,CITY OF MARTINS FERRY,PO BOX 6230, ,WHEELING,WV,260030722,3042427106,Land Transport,Non-emergency Medical Transport (VAN), , , , , , , , , , , , , 
0.40000,1225039076,CARE PARTNERS INC,601 HARTMAN RUN RD, ,MORGANTOWN,WV,26505,3042855500,Home Health, , , , , , , , , , , , , , 
